date,ethena_susde_ethereum_apy,frax_sfrax_ethereum_apy,frax_sfraxusd_ethereum_apy,makerdao_sdai_ethereum_apy,realworld_wstusr_ethereum_apy,sky_susds_ethereum_apy,syrup_susdc_ethereum_apy
2024-08-15,4.649999999999999,,,7.302499999999999,,,9.716
2024-08-14,4.628695652173912,,,7.740000000000001,,,7.428333333333332
2024-08-13,4.627368421052632,,,7.740000000000002,,,23.15888888888889
2024-08-12,4.54090909090909,,,7.740000000000002,,,7.642999999999999
2024-08-11,4.420952380952382,,,7.740000000000002,,,7.755
2024-08-10,4.395652173913045,,,7.740000000000002,,,7.630000000000001
2024-08-09,4.362727272727273,,,7.740000000000002,,,7.626666666666666
2024-08-08,14.078260869565213,,,7.735833333333335,,,7.694285714285713
2024-08-07,14.857499999999996,,,7.730000000000001,,,9.181666666666667
2024-08-06,14.755,,,7.729999999999998,,,27.28333333333333
2024-08-05,14.255833333333335,,,7.7299999999999995,,,7.998
2024-08-04,13.657619047619047,,,7.7299999999999995,,,9.4
2024-08-03,13.647391304347831,,,7.729999999999998,,,9.5725
2024-08-02,13.62391304347826,,,7.73,,,120.23
2024-08-01,12.542272727272728,,,7.7229166666666655,,,9.592727272727274
2024-07-31,12.402999999999999,,,7.72,,,36.14875
2024-07-30,12.349166666666662,,,7.72,,,9.865384615384615
2024-07-29,12.291904761904764,,,7.72,,,9.892
2024-07-28,12.274285714285714,,,7.72,,,10.036666666666667
2024-07-27,12.245714285714284,,,7.72,,,10.091249999999999
2024-07-26,12.196250000000001,,,7.72,,,54.61375000000001
2024-07-25,10.107083333333334,,,7.71,,,9.508333333333335
2024-07-24,9.994545454545458,,,7.710000000000001,,,355.37833333333333
2024-07-23,10.004166666666668,,,7.710000000000001,,,9.283999999999999
2024-07-22,10.045500000000002,,,7.71,,,9.068000000000001
2024-07-21,10.000999999999998,,,7.710000000000001,,,9.115
2024-07-20,10.01521739130435,,,7.710000000000001,,,9.214285714285714
2024-07-19,10.058,,,7.707826086956521,,,36.568333333333335
2024-07-18,8.217727272727272,,,7.699999999999999,,,9.293333333333335
2024-07-17,7.977142857142856,,,7.7,,,9.00875
2024-07-16,7.971428571428571,,,8.422916666666667,,,225.5563636363636
2024-07-15,7.9944999999999995,,,8.800000000000002,,,9.23
2024-07-14,8.009565217391302,,,8.800000000000002,,,9.46142857142857
2024-07-13,8.018695652173914,,,8.800000000000002,,,9.799
2024-07-12,8.016521739130436,,,8.800000000000002,,,14.70125
2024-07-11,14.710909090909087,,,8.796250000000002,,,8.992857142857144
2024-07-10,15.677826086956523,,,8.789999999999997,,,10.392857142857142
2024-07-09,15.690416666666664,,,8.789999999999996,,,286.93833333333333
2024-07-08,15.708695652173915,,,8.789999999999994,,,9.81
2024-07-07,15.682727272727272,,,8.789999999999996,,,9.86
2024-07-06,15.698260869565217,,,8.787916666666662,,,10.75
2024-07-05,15.661250000000003,,,8.78,,,10.756666666666668
2024-07-04,9.791304347826088,,,8.78,,,10.756666666666668
2024-07-03,9.190000000000001,,,8.78,,,10.775
2024-07-02,9.173333333333332,,,8.78,,,33.751999999999995
2024-07-01,9.217391304347826,,,8.78,,,8.03
2024-06-30,9.187619047619044,,,8.770000000000003,,,8.286249999999999
2024-06-29,9.210833333333328,,,8.77,,,9.934444444444445
2024-06-28,9.237916666666665,,,8.77,,,65.23444444444445
2024-06-27,10.46375,,,8.77,,,9.946666666666667
2024-06-26,10.649999999999999,,,8.770000000000001,,,7.375333333333333
2024-06-25,10.719090909090909,,,8.761666666666667,,,9.89111111111111
2024-06-24,10.721249999999998,,,8.76,,,
2024-06-23,10.685652173913043,,,8.759999999999998,,,
2024-06-22,10.66833333333333,,,8.759999999999996,,,
2024-06-21,10.665416666666669,,,8.759999999999998,,,
2024-06-20,15.842608695652176,,,8.753913043478262,,,
2024-06-19,16.706956521739126,,,8.75,,,
2024-06-18,16.800000000000004,,,8.75,,,0.0
2024-06-17,16.870416666666664,,,8.75,,,0.0
2024-06-16,16.957083333333337,,,8.75,,,0.0
2024-06-15,17.045833333333327,,,8.746,,,-100.0
2024-06-14,17.106666666666666,,,8.74,,,
2024-06-13,21.833333333333332,,,8.740000000000002,,,
2024-06-12,22.8425,,,8.74,,,
2024-06-11,23.294166666666673,,,8.740000000000002,,,
2024-06-10,23.701666666666668,,,8.737826086956522,,,
2024-06-09,24.481666666666666,,,8.729999999999999,,,
2024-06-08,25.096666666666664,,,8.73,,,
2024-06-07,25.427916666666672,,,8.729999999999999,,,
2024-06-06,25.099166666666665,,,8.729999999999999,,,
2024-06-05,26.15041666666666,,,8.729999999999999,,,
2024-06-04,26.754583333333333,,,8.72,,,
2024-06-03,27.729166666666668,,,8.72,,,
2024-06-02,28.363333333333333,,,8.72,,,
2024-06-01,28.801666666666662,,,8.72,,,
2024-05-31,29.26500000000001,,,8.72,,,
2024-05-30,20.362500000000008,,,8.712500000000002,,,
2024-05-29,19.40791666666667,,,8.710000000000006,,,
2024-05-28,20.20125,,,8.710000000000004,,,
2024-05-27,21.48708333333333,,,8.710000000000006,,,
2024-05-26,22.233750000000004,,,8.710000000000006,,,
2024-05-25,22.844583333333333,,,8.704545454545455,,,
2024-05-24,25.009583333333328,,,8.699999999999998,,,
2024-05-23,18.24958333333333,,,8.699999999999998,,,
2024-05-22,18.472083333333334,,,8.699999999999998,,,
2024-05-21,19.87125,,,8.699999999999998,,,
2024-05-20,22.44875,,,8.696249999999997,,,
2024-05-19,23.236250000000002,,,8.69,,,
2024-05-18,24.222916666666666,,,10.585000000000003,,,
2024-05-17,31.33708333333334,,,10.870000000000003,,,
2024-05-16,16.830833333333327,,,10.869565217391306,,,
2024-05-15,13.844999999999999,,,10.860000000000007,,,
2024-05-14,14.204583333333334,,,10.860000000000007,,,
2024-05-13,14.40565217391304,,,10.860000000000003,,,
2024-05-12,14.678695652173916,,,10.853478260869565,,,
2024-05-11,14.966666666666661,,,10.849999999999996,,,
2024-05-10,15.192916666666669,,,10.849999999999996,,,
2024-05-09,15.381818181818186,,,10.84708333333333,,,
2024-05-08,15.569166666666666,,,10.840000000000002,,,
2024-05-07,15.861666666666666,,,10.840000000000002,,,
2024-05-06,16.274166666666666,,,10.840000000000002,,,
2024-05-05,16.377826086956524,,,10.830416666666672,,,
2024-05-04,16.43045454545455,,,10.830000000000005,,,
2024-05-03,16.505714285714287,,,10.830000000000004,,,
2024-05-02,9.019583333333333,,,10.824166666666668,,,
2024-05-01,12.175652173913042,,,10.819999999999995,,,
2024-04-30,12.022608695652172,,,10.819999999999995,,,
2024-04-29,11.886363636363637,,,10.817619047619045,,,
2024-04-28,11.050666666666666,,,10.81,,,
2024-04-27,0.0,,,10.81,,,
2024-04-26,10.09875,,,10.81,,,
2024-04-25,14.453333333333333,,,10.80130434782609,,,
2024-04-24,14.695454545454545,,,13.810000000000004,,,
2024-04-23,14.521666666666668,,,14.050000000000006,,,
2024-04-22,13.964166666666669,,,14.045000000000003,,,
2024-04-21,13.835833333333332,,,14.04,,,
2024-04-20,13.822499999999998,,,14.035416666666665,,,
2024-04-19,13.737916666666665,,,14.029999999999994,,,
2024-04-18,21.756086956521735,,,14.024782608695652,,,
2024-04-17,23.21083333333333,,,14.02,,,
2024-04-16,22.75043478260869,,,14.014999999999997,,,
2024-04-15,22.301249999999996,,,14.01,,,
2024-04-14,21.68875,,,14.005,,,
2024-04-13,19.070869565217393,,,14.0,,,
2024-04-12,18.90826086956522,,,13.995000000000003,,,
2024-04-11,37.34875,19.59,,13.990000000000004,,,
2024-04-10,41.54083333333333,19.59,,13.985454545454548,,,
2024-04-09,41.15083333333333,,,13.979999999999999,,,
2024-04-08,42.159166666666664,,,13.975217391304351,,,
2024-04-07,37.38875,,,13.970000000000004,,,
2024-04-06,37.540833333333346,,,13.965000000000005,,,
2024-04-05,37.745000000000005,,,13.959999999999999,,,
2024-04-04,31.134583333333335,,,13.954782608695648,,,
2024-04-03,19.980833333333337,,,13.949999999999994,,,
2024-04-02,29.53166666666667,,,13.944999999999995,,,
2024-04-01,29.980833333333333,,,13.94,,,
2024-03-31,30.172916666666662,,,13.935454545454546,,,
2024-03-30,27.163749999999997,,,13.930000000000005,,,
2024-03-29,33.908750000000005,,,15.22782608695652,,,
2024-03-28,24.402500000000003,,,16.069999999999997,,,
2024-03-27,25.778333333333336,,,16.06304347826087,,,
2024-03-26,25.905,,,16.057916666666667,,,
2024-03-25,25.845416666666665,,,16.050000000000008,,,
2024-03-24,26.352916666666673,,,16.043333333333337,,,
2024-03-23,26.764166666666668,,,16.03826086956522,,,
2024-03-22,28.159166666666664,,,16.02999999999999,,,
2024-03-21,43.407916666666665,,,16.022857142857138,,,
2024-03-20,44.56708333333333,,,16.018260869565214,,,
2024-03-19,46.69708333333333,,,16.009999999999998,,,
2024-03-18,47.659166666666664,,,16.002857142857142,,,
2024-03-17,48.78791666666667,,,15.998695652173915,,,
2024-03-16,49.73130434782608,,,15.990000000000004,,,
2024-03-15,,,,15.983636363636366,,,
2024-03-14,,,,15.979090909090912,,,
2024-03-13,,,,15.970000000000002,,,
2024-03-12,,,,15.964761904761902,,,
2024-03-11,,,,15.959545454545458,,,
2024-03-10,,,,6.66470588235294,,,
2024-03-09,,,,5.299999999999999,,,
2024-03-08,,,,5.299999999999998,,,
2024-03-07,,,,5.299999999999999,,,
2024-03-06,,,,5.299999999999998,,,
2024-03-05,,,,5.299999999999999,,,
2024-03-04,,,,5.299999999999999,,,
2024-03-03,,,,5.299999999999999,,,
2024-03-02,,,,5.299999999999999,,,
2024-03-01,,,,5.299999999999998,,,
2024-02-29,,,,5.299999999999999,,,
2024-02-28,,,,5.299999999999999,,,
2024-02-27,,,,5.292631578947369,,,
2024-02-26,,,,5.290000000000001,,,
2024-02-25,,,,5.290000000000002,,,
2024-02-24,,,,5.290000000000001,,,
2024-02-23,,,,5.290000000000002,,,
2024-02-22,,,,5.290000000000001,,,
2024-02-21,,,,5.290000000000001,,,
2024-02-20,,,,5.290000000000002,,,
2024-02-19,,,,5.290000000000001,,,
2024-02-18,,,,5.290000000000002,,,
2024-02-17,,,,5.290000000000002,,,
2024-02-16,,,,5.290000000000002,,,
2024-02-15,,,,5.290000000000002,,,
2024-02-14,,,,5.290000000000002,,,
2024-02-13,,,,5.281666666666668,,,
2024-02-12,,,,5.28,,,
2024-02-11,,,,5.28,,,
2024-02-10,,,,5.28,,,
2024-02-09,,,,5.28,,,
2024-02-08,,,,5.28,,,
2024-02-07,,,,5.28,,,
2024-02-06,,,,5.28,,,
2024-02-05,,,,5.28,,,
2024-02-04,,,,5.28,,,
2024-02-03,,,,5.28,,,
2024-02-02,,,,5.28,,,
2024-02-01,,,,5.28,,,
2024-01-31,,,,5.28,,,
2024-01-30,,,,5.270499999999998,,,
2024-01-29,,,,5.269999999999998,,,
2024-01-28,,,,5.269999999999998,,,
2024-01-27,,,,5.269999999999997,,,
2024-01-26,,,,5.269999999999998,,,
2024-01-25,,,,5.269999999999998,,,
2024-01-24,,,,5.269999999999997,,,
2024-01-23,,,,5.269999999999997,,,
2024-01-22,,,,5.269999999999998,,,
2024-01-21,,,,5.269999999999998,,,
2024-01-20,,,,5.269999999999998,,,
2024-01-19,,,,5.269999999999998,,,
2024-01-18,,,,5.269999999999998,,,
2024-01-17,,,,5.268095238095236,,,
2024-01-16,,,,5.260000000000002,,,
2024-01-15,,,,5.260000000000001,,,
2024-01-14,,,,5.26,,,
2024-01-13,,,,5.26,,,
2024-01-12,,,,5.260000000000002,,,
2024-01-11,,,,5.260000000000001,,,
2024-01-10,,,,5.260000000000002,,,
2024-01-09,,,,5.2600000000000025,,,
2024-01-08,,,,5.260000000000002,,,
2024-01-07,,,,5.26,,,
2024-01-06,,,,5.260000000000001,,,
2024-01-05,,,,5.260000000000002,,,
2024-01-04,,,,5.260000000000001,,,
2024-01-03,,,,5.257272727272728,,,
2024-01-02,,,,5.25,,,
2024-01-01,,,,5.25,,,
2023-12-31,,,,5.25,,,
2023-12-30,,,,5.25,,,
2023-12-29,,,,5.25,,,
2023-12-28,,,,5.25,,,
2023-12-27,,,,5.25,,,
2023-12-26,,,,5.25,,,
2023-12-25,,,,5.25,,,
2023-12-24,,,,5.25,,,
2023-12-23,,,,5.25,,,
2023-12-22,,,,5.25,,,
2023-12-21,,,,5.25,,,
2023-12-20,,,,5.2461111111111105,,,
2023-12-19,,,,5.239999999999999,,,
2023-12-18,,,,5.24,,,
2023-12-17,,,,5.239999999999999,,,
2023-12-16,,,,5.239999999999999,,,
2023-12-15,,,,5.240000000000001,,,
2023-12-14,,,,5.239999999999999,,,
2023-12-13,,,,5.239999999999999,,,
2023-12-12,,,,5.239999999999998,,,
2023-12-11,,,,5.239999999999999,,,
2023-12-10,,,,5.239999999999999,,,
2023-12-09,,,,5.239999999999999,,,
2023-12-08,,,,5.239999999999998,,,
2023-12-07,,,,5.239999999999998,,,
2023-12-06,,,,5.235555555555556,,,
2023-12-05,,,,5.230000000000002,,,
2023-12-04,,,,5.230000000000002,,,
2023-12-03,,,,5.230000000000002,,,
2023-12-02,,,,5.230000000000002,,,
2023-12-01,,,,5.230000000000002,,,
2023-11-30,,,,5.230000000000002,,,
2023-11-29,,,,5.230000000000003,,,
2023-11-28,,,,5.230000000000003,,,
2023-11-27,,,,5.230000000000002,,,
2023-11-26,,,,5.230000000000003,,,
2023-11-25,,,,5.230000000000002,,,
2023-11-24,,,,5.230000000000002,,,
2023-11-23,,,,5.230000000000003,,,
2023-11-22,,,,5.223333333333334,,,
2023-11-21,,,,5.22,,,
2023-11-20,,,,5.22,,,
2023-11-19,,,,5.22,,,
2023-11-18,,,,5.22,,,
2023-11-17,,,,5.22,,,
2023-11-16,,,,5.22,,,
2023-11-15,,,,5.22,,,
2023-11-14,,,,5.22,,,
2023-11-13,,,,5.22,,,
2023-11-12,,,,5.22,,,
2023-11-11,,,,5.22,,,
2023-11-10,,,,5.22,,,
2023-11-09,,,,5.22,,,
2023-11-08,,,,5.214583333333333,,,
2023-11-07,,,,5.209999999999998,,,
2023-11-06,,,,5.209999999999998,,,
2023-11-05,,,,5.209999999999998,,,
2023-11-04,,,,5.209999999999998,,,
2023-11-03,,,,5.209999999999997,,,
2023-11-02,,5.4,,5.209999999999997,,,
2023-11-01,,5.4,,5.209999999999997,,,
2023-10-31,,,,5.209999999999997,,,
2023-10-30,,,,5.209999999999999,,,
2023-10-29,,,,5.209999999999997,,,
2023-10-28,,,,5.209999999999997,,,
2023-10-27,,,,5.209999999999997,,,
2023-10-26,,6.5,,5.209999999999997,,,
2023-10-25,,6.5,,5.204090909090909,,,
2023-10-24,,,,5.200000000000002,,,
2023-10-23,,,,5.200000000000002,,,
2023-10-22,,,,5.200000000000002,,,
2023-10-21,,,,5.200000000000002,,,
2023-10-20,,,,5.200000000000002,,,
2023-10-19,,,,5.200000000000002,,,
2023-10-18,,,,5.200000000000002,,,
2023-10-17,,,,5.200000000000002,,,
2023-10-16,,,,5.200000000000002,,,
2023-10-15,,,,5.200000000000002,,,
2023-10-14,,,,5.200000000000001,,,
2023-10-13,,,,5.200000000000002,,,
2023-10-12,,,,5.200000000000002,,,
2023-10-11,,,,5.1952173913043485,,,
2023-10-10,,,,5.189999999999999,,,
2023-10-09,,,,5.189999999999999,,,
2023-10-08,,,,5.1899999999999995,,,
2023-10-07,,,,5.1899999999999995,,,
2023-10-06,,,,5.189999999999999,,,
2023-10-05,,,,5.189999999999999,,,
2023-10-04,,,,5.189999999999999,,,
2023-10-03,,,,5.189999999999999,,,
2023-10-02,,,,5.1899999999999995,,,
2023-10-01,,,,5.189999999999999,,,
2023-09-30,,,,5.189999999999999,,,
2023-09-29,,,,5.189999999999999,,,
2023-09-28,,,,5.189999999999999,,,
2023-09-27,,,,5.185454545454546,,,
2023-09-26,,,,5.180000000000003,,,
2023-09-25,,,,5.1800000000000015,,,
2023-09-24,,,,5.180000000000001,,,
2023-09-23,,,,5.180000000000003,,,
2023-09-22,,,,5.180000000000003,,,
2023-09-21,,,,5.180000000000003,,,
2023-09-20,,,,5.180000000000002,,,
2023-09-19,,,,5.180000000000002,,,
2023-09-18,,,,5.180000000000003,,,
2023-09-17,,,,5.180000000000003,,,
2023-09-16,,,,5.180000000000002,,,
2023-09-15,,,,5.180000000000002,,,
2023-09-14,,,,5.180000000000003,,,
2023-09-13,,,,5.176842105263159,,,
2023-09-12,,,,5.170000000000001,,,
2023-09-11,,,,5.170000000000001,,,
2023-09-10,,,,5.170000000000001,,,
2023-09-09,,,,5.170000000000001,,,
2023-09-08,,,,5.170000000000001,,,
2023-09-07,,,,5.170000000000001,,,
2023-09-06,,,,5.170000000000001,,,
2023-09-05,,,,5.170000000000001,,,
2023-09-04,,,,5.170000000000001,,,
2023-09-03,,,,5.170000000000001,,,
2023-09-02,,,,5.170000000000001,,,
2023-09-01,,,,5.170000000000001,,,
2023-08-31,,,,5.170000000000001,,,
2023-08-30,,,,5.166666666666667,,,
2023-08-29,,,,5.1599999999999975,,,
2023-08-28,,,,5.1599999999999975,,,
2023-08-27,,,,5.159999999999998,,,
2023-08-26,,,,5.159999999999998,,,
2023-08-25,,,,5.159999999999998,,,
2023-08-24,,,,5.1599999999999975,,,
2023-08-23,,,,5.1599999999999975,,,
2023-08-22,,,,5.1599999999999975,,,
2023-08-21,,,,5.1599999999999975,,,
2023-08-20,,,,7.082608695652173,,,
2023-08-19,,,,8.250499999999999,,,
2023-08-18,,,,8.25,,,
2023-08-17,,,,8.25,,,
2023-08-16,,,,8.25,,,
2023-08-15,,,,8.25,,,
2023-08-14,,,,8.246666666666668,,,
2023-08-13,,,,8.24,,,
2023-08-12,,,,8.240000000000002,,,
2023-08-11,,,,8.240000000000002,,,
2023-08-10,,,,8.240000000000002,,,
2023-08-09,,,,8.240000000000002,,,
2023-08-08,,,,8.232499999999996,,,
2023-08-07,,,,8.229999999999999,,,
2023-08-06,,,,6.621111111111111,,,
2023-08-05,,,,3.28,,,
