date,aave-v3_USDT_Ethereum,morpho-blue_SPARKUSDC_Base,aave-v3_USDC_Ethereum,fluid-lending_USDC_Ethereum,fluid-lending_USDT_Ethereum,morpho-blue_STEAKUSDC_Ethereum,morpho-blue_USUALUSDC+_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_BBQUSDC_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_STEAKUSDT_Ethereum,aave-v3_USDC_Arbitrum,aave-v3_USDTB_Ethereum,morpho-blue_GTUSDC_Ethereum,morpho-blue_HUSDC_Ethereum,aave-v3_USDC_Avalanche,morpho-blue_SMUSDC_Base,morpho-blue_VBSHUSDC_Ethereum,morpho-blue_GTUSDCF_Ethereum,morpho-blue_CSUSDC_Ethereum,fluid-lending_USDC_Arbitrum,aave-v3_USDC_Base,morpho-blue_MWUSDC_Base,aave-v3_USDT_Avalanche,morpho-blue_SUSDS_Ethereum,fluid-lending_SUSDS_Arbitrum
2024-08-24,3.90391,0.0,4.50058,8.3745,10.06386,4.64701,8.11131,0.0,0.0,0.0,7.18853,4.68287,4.15754,0.0,4.39258,0.0,3.62974,0.0,0.0,0.0,0.0,0.0,4.42368,1.16878,4.66151,0.0,0.0
2024-08-25,4.10105,0.0,4.51315,8.76955,10.08245,4.27206,8.32785,0.0,0.0,0.0,6.94778,5.76011,4.08439,0.0,4.04773,0.0,3.88705,0.0,0.0,0.0,0.0,0.0,4.61699,1.033,4.25772,0.0,0.0
2024-08-26,4.11255,0.0,4.55791,8.54276,9.62161,4.43936,7.54714,0.0,0.0,0.0,7.37691,4.61887,4.53643,0.0,4.16575,0.0,4.35181,0.0,0.0,0.0,0.0,0.0,4.39238,1.04775,3.45331,0.0,0.0
2024-08-27,3.94036,0.0,4.41494,7.84386,9.78954,4.1212,7.61295,0.0,0.0,0.0,7.68839,4.69927,4.19863,0.0,3.86526,0.0,4.47621,0.0,0.0,0.0,0.0,0.0,4.49519,1.21453,3.17175,0.0,0.0
2024-08-28,3.88254,0.0,4.2451,7.81004,9.7785,4.87363,7.62248,0.0,0.0,0.0,7.7771,4.72392,4.09213,0.0,4.57768,0.0,4.44943,0.0,0.0,0.0,0.0,0.0,4.50938,0.89086,3.33358,0.0,0.0
2024-08-29,3.87769,0.0,4.20444,7.79116,9.7106,4.23568,8.12093,0.0,0.0,0.0,8.162,4.66643,3.90559,0.0,3.96963,0.0,3.93551,0.0,0.0,0.0,0.0,0.0,3.94758,1.49683,3.49847,0.0,0.0
2024-08-30,3.72433,0.0,3.92542,7.83376,9.76823,3.82924,7.35467,0.0,0.0,0.0,7.07016,4.68669,4.02831,0.0,3.52497,0.0,4.56259,0.0,0.0,0.0,0.0,0.0,4.41156,1.5669,3.46029,0.0,0.0
2024-08-31,3.67922,0.0,4.13441,7.90446,9.71865,4.0311,6.48072,0.0,0.0,0.0,6.13379,4.66182,3.89506,0.0,3.79507,0.0,4.54609,0.0,0.0,0.0,0.0,0.0,4.29737,1.37433,3.54616,0.0,0.0
2024-09-01,3.75192,0.0,4.12406,7.85509,9.59402,3.17011,6.74454,0.0,0.0,0.0,5.69936,4.65649,3.69618,0.0,3.0193,0.0,4.4927,0.0,0.0,0.0,0.0,0.0,3.86391,0.60699,3.56493,0.0,0.0
2024-09-02,3.71567,0.0,3.8223,7.91302,9.74781,3.47257,7.00262,0.0,0.0,0.0,5.7725,4.7428,3.75987,0.0,3.2456,0.0,4.49461,0.0,0.0,0.0,0.0,0.0,3.35329,0.72096,3.58069,0.0,0.0
2024-09-03,3.55673,0.0,3.86359,7.93068,9.64306,5.39463,6.04009,0.0,0.0,0.0,7.0004,4.71485,3.69655,0.0,5.26501,0.0,4.52758,0.0,0.0,0.0,0.0,0.0,3.81605,0.66384,3.52167,0.0,0.0
2024-09-04,3.54896,0.0,3.89727,7.88839,8.9911,4.93259,5.72148,0.0,0.0,0.0,7.50697,6.12225,3.36104,0.0,4.8119,0.0,4.26662,0.0,0.0,0.0,0.0,0.0,3.5182,1.48767,3.59174,0.0,0.0
2024-09-05,3.64717,0.0,3.93981,7.99531,8.8671,5.39788,5.63359,0.0,0.0,0.0,8.36785,10.1574,3.52219,0.0,5.43202,0.0,4.06291,0.0,0.0,0.0,0.0,0.0,4.87538,1.35464,3.37575,0.0,0.0
2024-09-06,3.58182,0.0,3.42542,8.04049,8.75769,3.83797,5.7446,0.0,0.0,0.0,6.5203,6.31426,3.20454,0.0,3.68049,0.0,4.05192,0.0,0.0,0.0,0.0,0.0,4.12048,1.24203,3.04942,0.0,0.0
2024-09-07,3.48287,0.0,3.69078,8.02232,8.52108,3.62874,5.65824,0.0,0.0,0.0,6.31264,5.06638,3.4646,0.0,3.63004,0.0,3.94599,0.0,0.0,0.0,0.0,0.0,3.68969,1.31417,3.1039,0.0,0.0
2024-09-08,3.32321,0.0,3.84929,8.10821,8.55063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39038,0.0,0.0,0.0,4.13072,0.0,0.0,0.0,0.0,0.0,3.98733,0.0,3.05278,0.0,0.0
2024-09-09,3.33821,0.0,3.79044,8.03414,8.41887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58262,0.0,0.0,0.0,4.20258,0.0,0.0,0.0,0.0,0.0,3.61836,0.0,3.05305,0.0,0.0
2024-09-10,2.72204,0.0,3.20624,7.96517,8.3589,3.56919,5.52196,0.0,0.0,0.0,5.09072,4.76517,2.24779,0.0,3.56043,0.0,3.5193,0.0,0.0,0.0,0.0,0.0,2.87903,1.61506,2.59424,0.0,0.0
2024-09-11,2.67578,0.0,3.24059,8.35939,8.43098,3.98483,5.65576,0.0,0.0,0.0,5.45124,4.73538,2.26732,0.0,4.01435,0.0,3.65707,0.0,0.0,0.0,0.0,0.0,3.069,0.95373,2.53455,0.0,0.0
2024-09-12,2.61531,0.0,3.38741,8.31593,8.38887,3.94511,5.6353,0.0,0.0,0.0,5.55134,7.73722,2.32863,0.0,3.94493,0.0,3.53263,0.0,0.0,0.0,0.0,0.0,3.01001,0.82959,2.49135,0.0,0.0
2024-09-13,2.61858,0.0,3.51601,8.16129,8.30071,5.85289,5.7901,0.0,0.0,0.0,8.29295,5.54224,2.39471,0.0,5.77889,0.0,3.23854,0.0,0.0,0.0,0.0,0.0,2.84985,0.83495,3.584,0.0,0.0
2024-09-14,2.6079,0.0,3.6719,8.00553,8.42456,4.98733,5.98594,0.0,0.0,0.0,6.20666,12.03326,2.45456,0.0,4.9542,0.0,3.20517,0.0,0.0,0.0,0.0,0.0,2.91262,0.75831,3.70182,0.0,0.0
2024-09-15,2.76245,0.0,3.63518,7.70207,8.36163,7.07734,16.56804,0.0,0.0,0.0,7.31287,5.40508,2.45645,0.0,7.06274,0.0,3.15539,0.0,0.0,0.0,0.0,0.0,3.4068,0.70812,3.54914,0.0,0.0
2024-09-16,5.45103,0.0,5.0834,7.71186,8.46576,5.46427,6.58061,0.0,0.0,0.0,6.91394,5.40096,2.5661,0.0,5.46607,0.0,3.56783,0.0,0.0,0.0,0.0,0.0,4.32109,0.69961,2.8612,0.0,0.0
2024-09-17,2.85746,0.0,3.50096,8.98943,8.43738,5.69694,16.27613,0.0,0.0,0.0,7.31501,5.39684,2.58361,0.0,5.69948,0.0,3.62383,0.0,0.0,0.0,0.0,0.0,3.56186,0.62655,3.19114,0.0,0.0
2024-09-18,2.94477,0.0,3.46131,9.03747,8.6216,10.37779,16.05737,0.0,0.0,0.0,10.3798,14.0356,2.62518,0.0,10.35853,0.0,3.58935,0.0,0.0,0.0,0.0,0.0,4.25278,0.61109,3.32293,0.0,0.0
2024-09-19,2.98669,0.0,3.78803,9.01218,8.65669,4.56167,9.07994,0.0,0.0,0.0,6.01335,9.47805,2.9656,0.0,4.50978,0.0,3.39222,0.0,0.0,0.0,0.0,0.0,2.45673,0.59905,3.60899,0.0,0.0
2024-09-20,3.03451,0.0,3.98372,8.9712,8.65388,6.21112,16.03089,0.0,0.0,0.0,8.60537,8.47098,3.16339,0.0,6.21906,0.0,3.54835,0.0,0.0,0.0,0.0,0.0,2.40745,0.65933,3.83791,0.0,0.0
2024-09-21,3.08079,0.0,4.235,8.92685,8.53601,4.83834,9.85712,0.0,0.0,0.0,7.84589,8.91194,3.28245,0.0,4.84325,0.0,3.60591,0.0,0.0,0.0,0.0,0.0,2.29668,0.60667,3.55347,0.0,0.0
2024-09-22,3.02179,0.0,4.21533,8.78294,8.5755,4.61146,8.75745,0.0,0.0,0.0,6.51632,9.18968,3.40733,0.0,4.54196,0.0,3.72782,0.0,0.0,0.0,0.0,0.0,2.62386,0.43764,3.55137,0.0,0.0
2024-09-23,3.08628,0.0,4.12611,8.82845,8.58403,6.2168,8.13216,0.0,0.0,0.0,6.69677,9.28514,3.57654,0.0,6.31528,0.0,3.97084,0.0,0.0,0.0,0.0,0.0,2.66594,0.39918,3.55916,0.0,0.0
2024-09-24,3.19252,0.0,4.30955,9.08135,8.409,20.07847,7.7288,0.0,0.0,0.0,11.01852,9.38198,3.63152,0.0,20.23098,0.0,4.37841,0.0,0.0,0.0,0.0,0.0,2.43858,0.52652,3.34473,0.0,0.0
2024-09-25,3.36058,0.0,4.00977,8.9722,8.09138,6.10666,14.35496,0.0,0.0,0.0,9.40302,6.63068,3.64887,0.0,6.09871,0.0,4.34546,0.0,0.0,0.0,0.0,0.0,3.07837,0.36409,3.3558,0.0,0.0
2024-09-26,3.33628,0.0,4.44414,8.17669,10.16214,9.64658,9.47523,0.0,0.0,0.0,10.06259,11.85697,3.86596,0.0,7.3186,0.0,4.08318,0.0,0.0,0.0,0.0,0.0,2.77505,0.49651,3.2135,0.0,0.0
2024-09-27,3.62401,0.0,4.42469,8.70223,8.0035,4.79404,8.10321,0.0,0.0,0.0,6.00608,6.77818,3.74882,0.0,4.74579,0.0,4.36884,0.0,0.0,0.0,0.0,0.0,2.00782,0.46318,3.46323,0.0,0.0
2024-09-28,3.62693,0.0,4.43761,8.54553,7.77636,4.70875,7.80356,0.0,0.0,0.0,6.53995,6.53618,3.88868,0.0,4.92066,0.0,4.36027,0.0,0.0,0.0,0.0,0.0,2.33704,0.50106,3.22727,0.0,0.0
2024-09-29,3.84545,0.0,4.44244,8.54037,7.79196,4.76619,9.41205,0.0,0.0,0.0,7.19427,6.55556,3.88322,0.0,4.8817,0.0,4.32022,0.0,0.0,0.0,0.0,0.0,2.48244,0.50707,3.11408,0.0,0.0
2024-09-30,4.01216,0.0,4.42615,8.08176,7.87013,4.71246,12.29066,0.0,0.0,0.0,8.63293,10.69657,4.36299,0.0,4.85119,0.0,4.4167,0.0,0.0,0.0,0.0,0.0,3.95326,0.72159,3.00296,0.0,0.0
2024-10-01,3.86078,0.0,4.31319,8.24183,7.09414,4.15338,8.29987,0.0,0.0,0.0,6.85431,6.1525,4.34062,0.0,4.33312,0.0,4.32976,0.0,0.0,0.0,0.0,0.0,20.28668,0.56014,2.29238,0.0,0.0
2024-10-02,3.74157,0.0,4.2415,8.26205,6.66282,4.03004,8.05016,0.0,0.0,0.0,6.25048,6.10614,4.23492,0.0,4.18006,0.0,4.35967,0.0,0.0,0.0,0.0,0.0,4.39201,0.46892,2.70967,0.0,0.0
2024-10-03,3.78614,0.0,4.17273,7.84042,7.02504,4.5426,8.0887,0.0,0.0,0.0,6.0793,6.10071,4.04559,0.0,4.53731,0.0,4.43323,0.0,0.0,0.0,0.0,0.0,4.14922,0.43573,2.66105,0.0,0.0
2024-10-04,3.93162,0.0,4.05102,7.78755,7.07408,3.75085,7.60532,0.0,0.0,0.0,6.0892,5.46784,4.04317,0.0,4.1004,0.0,4.20521,0.0,0.0,0.0,0.0,0.0,4.17938,0.42825,2.21735,0.0,0.0
2024-10-05,3.90436,0.0,4.13046,7.59893,7.09755,3.89073,7.08496,0.0,0.0,0.0,5.99348,5.41694,4.0275,0.0,4.26447,0.0,4.16135,0.0,0.0,0.0,0.0,0.0,4.39278,0.37086,1.99116,0.0,0.0
2024-10-06,3.966,0.0,4.13966,7.72189,7.07642,3.81987,7.5783,0.0,0.0,0.0,5.89868,5.35088,4.07919,0.0,4.17174,0.0,4.04249,0.0,0.0,0.0,0.0,0.0,3.86661,0.35569,1.97087,0.0,0.0
2024-10-07,4.15792,0.0,4.28221,7.73453,7.1514,4.2511,7.17027,0.0,0.0,0.0,6.01847,4.59887,4.16954,0.0,4.63348,0.0,4.00531,0.0,0.0,0.0,0.0,0.0,3.88473,0.34833,2.79204,0.0,0.0
2024-10-08,4.10672,0.0,4.3553,8.27952,7.69904,5.42908,7.89653,0.0,0.0,0.0,8.98302,4.49158,3.94357,0.0,5.36194,0.0,3.96689,0.0,0.0,0.0,0.0,0.0,4.31449,0.34618,2.62249,0.0,0.0
2024-10-09,3.62177,0.0,4.20921,8.28457,7.73223,4.73384,7.49251,0.0,0.0,0.0,8.85328,4.39126,4.0574,0.0,4.7576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67866,0.81014,0.0,0.0,0.0
2024-10-10,3.46088,0.0,4.25114,9.28727,8.39177,4.53153,15.14027,8.34595,0.0,0.0,7.7988,3.35375,4.28474,0.0,4.90131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91891,0.88967,0.0,0.0,0.0
2024-10-11,3.58784,0.0,4.43027,9.29,8.39,3.97133,10.70112,8.66209,0.0,0.0,6.74415,4.26585,4.26311,0.0,4.31061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.19111,1.06779,0.0,0.0,0.0
2024-10-12,3.60158,0.0,4.32083,9.29,8.39,3.96164,9.69252,8.82461,0.0,0.0,6.1051,4.13362,4.26064,0.0,4.33623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91881,2.09081,0.0,0.0,0.0
2024-10-13,3.55557,0.0,4.29437,9.29,8.39,3.86101,10.01148,9.72096,0.0,0.0,6.47217,4.02524,4.32361,0.0,4.20432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3181,1.67495,0.0,0.0,0.0
2024-10-14,3.72013,0.0,4.54224,9.29,8.39,5.49996,10.51803,9.49401,0.0,0.0,7.0221,4.40719,5.69305,0.0,5.54376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72225,1.1488,0.0,0.0,0.0
2024-10-15,3.98461,0.0,4.48284,9.16,7.11,4.00647,10.34566,9.8637,0.0,0.0,6.95725,4.52599,5.13245,0.0,4.36187,0.0,0.0,0.0,0.0,0.0,0.0,8.07,4.21424,1.07048,0.0,0.0,0.0
2024-10-16,4.08092,0.0,4.14229,8.21,7.7,10.01941,8.7708,16.6929,0.0,0.0,10.47236,4.30927,4.423,0.0,10.02724,0.0,0.0,0.0,0.0,0.0,0.0,7.47,3.73577,1.55104,0.0,0.0,0.0
2024-10-17,4.02378,0.0,4.07182,7.74,7.92,3.06032,0.5969,16.56296,0.0,0.0,5.76018,4.29552,4.41732,0.0,3.0455,0.0,0.0,0.0,0.0,0.0,0.0,7.32,4.27478,1.2756,0.0,0.0,0.0
2024-10-18,4.09467,0.0,9.50266,7.6,6.95,4.33287,8.31572,8.82586,0.0,0.0,6.018,4.12572,4.43163,0.0,4.00081,0.0,0.0,0.0,0.0,0.0,0.0,8.05,4.29055,1.63508,0.0,0.0,0.0
2024-10-19,4.25525,0.0,4.46578,8.37,7.66,4.39675,6.0485,8.6524,0.0,0.0,5.2394,3.92885,5.60585,0.0,4.12522,0.0,0.0,0.0,0.0,0.0,0.0,7.61,3.891,0.91412,0.0,0.0,0.0
2024-10-20,4.461,0.0,4.51558,8.22,7.48,3.82872,6.24988,7.24311,0.0,0.0,5.09014,3.87614,4.87342,0.0,3.98776,0.0,0.0,0.0,0.0,0.0,0.0,7.7,3.8641,1.27872,0.0,0.0,0.0
2024-10-21,4.47577,0.0,4.4489,9.06,8.01,3.81838,9.02352,7.21213,0.0,0.0,5.36948,3.9622,5.22726,0.0,3.71103,0.0,0.0,0.0,0.0,0.0,0.0,7.75,4.16868,1.02109,0.0,0.0,0.0
2024-10-22,4.50397,0.0,4.10452,9.28,7.98,4.07761,8.57991,27.12349,0.0,0.0,9.19818,3.90347,5.2194,0.0,4.22369,0.0,0.0,0.0,0.0,0.0,0.0,7.67,7.48773,0.98299,0.0,0.0,0.0
2024-10-23,4.15913,0.0,4.54587,8.92,7.66,3.70523,11.22249,8.95024,0.0,0.0,7.25533,3.88498,5.53685,0.0,3.70793,0.0,0.0,0.0,0.0,0.0,0.0,15.38,4.34385,1.42967,0.0,0.0,0.0
2024-10-24,4.16076,0.0,4.54941,9.29,7.78,4.02158,9.54659,7.08866,0.0,0.0,6.6647,4.17309,6.71302,0.0,4.02429,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.91557,1.99404,0.0,0.0,0.0
2024-10-25,3.78123,0.0,8.4924,8.81,8.08,6.44965,19.00555,13.03334,0.0,0.0,13.21395,8.87102,4.36408,0.0,6.45585,0.0,0.0,0.0,0.0,0.0,0.0,8.14,5.46996,1.25955,0.0,0.0,0.0
2024-10-26,3.8187,0.0,5.45137,8.74,8.2,3.82439,9.56919,7.7825,0.0,0.0,6.64087,4.57566,4.67267,0.0,3.8292,0.0,0.0,0.0,0.0,0.0,0.0,7.68,4.30003,0.68602,0.0,0.0,0.0
2024-10-27,3.87197,0.0,4.54339,9.06,8.08,4.06557,9.22924,7.99976,0.0,0.0,6.45392,7.2556,8.78348,0.0,4.05313,0.0,0.0,0.0,0.0,0.0,0.0,8.14,3.84611,0.62874,0.0,0.0,0.0
2024-10-28,3.8259,0.0,4.47241,9.14,8.33,6.64625,11.19957,12.59646,0.0,0.0,8.54503,8.28521,6.01621,0.0,6.64922,0.0,0.0,0.0,0.0,0.0,0.0,14.79,3.97321,0.8727,0.0,0.0,0.0
2024-10-29,4.04695,0.0,5.92805,9.49,8.43,9.14101,15.39085,9.53521,0.0,0.0,11.63505,9.45985,7.11348,0.0,9.12969,0.0,0.0,0.0,0.0,0.0,0.0,8.34,3.27717,0.68658,0.0,0.0,0.0
2024-10-30,4.23741,0.0,4.30048,10.08,8.69,4.41595,8.09178,17.7499,0.0,0.0,9.215,10.7845,7.43654,0.0,4.41746,0.0,0.0,0.0,0.0,0.0,0.0,8.36,3.28069,1.11581,0.0,0.0,0.0
2024-10-31,4.26529,0.0,4.37935,9.18,9.31,3.79778,7.96954,8.75784,0.0,0.0,6.4081,4.92313,6.35009,0.0,3.77805,0.0,0.0,0.0,0.0,0.0,0.0,7.78,4.28139,0.8259,0.0,0.0,0.0
2024-11-01,4.30427,0.0,5.08134,9.11,11.32,4.51283,8.14861,7.67616,0.0,0.0,6.43423,4.91241,4.75137,0.0,4.51239,0.0,0.0,0.0,0.0,0.0,0.0,8.29,4.21766,0.79872,0.0,0.0,0.0
2024-11-02,4.258,0.0,4.396,9.53,11.52,5.72269,7.49661,7.82121,0.0,0.0,7.05043,4.97119,6.01516,0.0,5.68914,0.0,0.0,0.0,0.0,0.0,0.0,7.98,7.47645,1.1186,0.0,0.0,0.0
2024-11-03,4.26043,0.0,4.49185,9.58,10.2,4.26172,9.21844,6.37012,0.0,0.0,6.25442,9.13785,5.14113,0.0,4.28789,0.0,0.0,0.0,0.0,0.0,0.0,14.84,4.10371,1.10314,0.0,0.0,0.0
2024-11-04,4.13194,0.0,5.42333,9.16,8.7,4.79888,14.14767,6.47174,0.0,0.0,9.86495,5.07948,4.44928,0.0,4.90575,0.0,0.0,0.0,0.0,0.0,0.0,8.19,4.39898,1.04076,0.0,0.0,0.0
2024-11-05,4.06752,0.0,8.21068,9.37,9.66,5.7829,7.97665,4.56741,0.0,0.0,5.85851,5.05839,5.86612,0.0,5.59961,0.0,0.0,0.0,0.0,0.0,0.0,8.49,13.60159,1.94475,0.0,0.0,0.0
2024-11-06,6.55225,0.0,7.34446,11.05,10.97,4.40061,8.66634,5.43522,0.0,0.0,5.80571,16.73384,4.3739,0.0,4.464,0.0,0.0,0.0,0.0,0.0,0.0,8.35,4.18189,1.73571,0.0,0.0,0.0
2024-11-07,8.42559,0.0,4.40127,8.96,9.39,4.3395,7.03994,9.01229,0.0,0.0,7.47587,5.97811,8.03598,0.0,4.35288,0.0,0.0,0.0,0.0,0.0,0.0,8.39,5.94233,1.90374,0.0,0.0,0.0
2024-11-08,4.55287,0.0,4.48201,8.1,12.11,7.93985,8.28254,10.8266,0.0,0.0,9.65817,3.97624,8.2825,0.0,7.97748,0.0,0.0,0.0,0.0,0.0,0.0,8.03,4.13464,1.44923,0.0,0.0,0.0
2024-11-09,4.49212,0.0,4.43693,8.34,9.54,4.42575,8.13646,7.52522,0.0,0.0,7.24423,2.73634,8.45466,0.0,4.42997,0.0,0.0,0.0,0.0,0.0,0.0,8.41,3.42766,1.75374,0.0,0.0,0.0
2024-11-10,6.67912,0.0,4.53741,22.24,8.87,7.66542,10.71035,10.89034,0.0,0.0,9.17572,2.68318,10.01885,0.0,7.64606,0.0,0.0,0.0,0.0,0.0,0.0,9.77,3.68116,1.71319,0.0,0.0,0.0
2024-11-11,4.51347,0.0,7.01659,8.78,17.94,2.63915,12.86202,14.71857,0.0,0.0,18.93548,11.00359,8.36123,0.0,4.96366,0.0,0.0,0.0,0.0,0.0,0.0,7.77,3.74277,3.42035,0.0,0.0,0.0
2024-11-12,4.49381,0.0,4.54759,9.24,20.17,9.47771,17.466,15.50457,0.0,0.0,15.50961,20.11913,8.36432,0.0,8.73874,0.0,0.0,0.0,0.0,0.0,0.0,11.47,4.33285,4.64517,0.0,0.0,0.0
2024-11-13,3.78769,0.0,11.81532,25.6,8.39,6.049,13.26005,11.0338,0.0,0.0,13.45434,5.36501,4.91235,0.0,5.82868,0.0,0.0,0.0,0.0,0.0,0.0,8.13,14.57583,7.75494,0.0,0.0,0.0
2024-11-14,4.13959,0.0,4.28221,22.88,10.51,8.38062,15.88935,17.92644,0.0,0.0,10.94032,9.38636,11.52814,0.0,8.0104,0.0,0.0,0.0,0.0,0.0,0.0,15.51,14.92916,8.04011,0.0,0.0,0.0
2024-11-15,4.17308,0.0,4.16756,10.76,14.54,5.55189,10.54518,11.64996,0.0,0.0,10.24521,5.27348,9.09027,0.0,5.57376,0.0,0.0,0.0,0.0,0.0,0.0,10.48,13.57236,2.84508,0.0,0.0,0.0
2024-11-16,4.51392,0.0,4.38309,23.5,11.96,5.37533,12.38613,8.32596,0.0,0.0,9.75001,5.30898,4.42905,0.0,5.36135,0.0,0.0,0.0,0.0,0.0,0.0,7.28,13.53892,6.28229,0.0,0.0,0.0
2024-11-17,5.11032,0.0,4.25904,11.14,9.47,7.13201,13.8086,7.68616,0.0,0.0,12.82932,5.74082,9.28555,0.0,6.98002,0.0,0.0,0.0,0.0,0.0,0.0,8.34,16.87027,5.39173,0.0,0.0,0.0
2024-11-18,4.5509,0.0,7.53857,9.46,18.89,8.02102,10.62307,7.99484,0.0,0.0,8.6794,7.66577,11.47242,0.0,8.11583,0.0,0.0,0.0,0.0,0.0,0.0,11.62,11.55262,2.2,0.0,0.0,0.0
2024-11-19,13.1542,0.0,13.06984,10.34,11.62,10.21149,19.251,11.11119,0.0,0.0,12.16538,11.10446,11.28659,0.0,9.8677,0.0,0.0,0.0,0.0,0.0,0.0,11.08,14.54303,6.19671,0.0,0.0,0.0
2024-11-20,7.30469,0.0,4.45949,9.88,11.21,8.01987,21.19693,11.05584,0.0,0.0,13.13196,8.75193,8.89659,0.0,8.03045,0.0,0.0,0.0,0.0,0.0,0.0,10.19,4.26641,7.04608,0.0,0.0,0.0
2024-11-21,7.13824,0.0,15.43948,12.31,21.08,6.28275,18.47303,9.75082,0.0,0.0,13.77841,14.01303,7.01707,0.0,6.27345,0.0,0.0,0.0,0.0,0.0,0.0,8.46,4.30078,4.42192,0.0,0.0,0.0
2024-11-22,8.72636,0.0,4.38637,12.73,17.23,6.24141,8.27024,10.88672,0.0,0.0,9.36977,23.27145,7.89295,0.0,6.20735,0.0,0.0,0.0,0.0,0.0,0.0,8.56,13.7506,7.5987,0.0,0.0,0.0
2024-11-23,7.69435,0.0,8.51858,12.39,13.03,5.73641,11.15297,8.26023,0.0,0.0,10.66717,17.88652,8.17713,0.0,5.77869,0.0,0.0,0.0,0.0,0.0,0.0,11.07,11.1748,2.81273,0.0,0.0,0.0
2024-11-24,4.43791,0.0,8.07459,12.6,13.47,6.19686,8.07513,11.43503,0.0,0.0,8.80413,7.78556,6.07749,0.0,6.19048,0.0,0.0,0.0,0.0,0.0,0.0,8.27,11.08221,3.8573,0.0,0.0,0.0
2024-11-25,4.5401,0.0,13.03409,19.45,11.2,6.40594,9.79275,15.38528,0.0,0.0,10.54116,7.88437,8.31577,0.0,6.48294,0.0,0.0,0.0,0.0,0.0,0.0,14.86,5.69846,7.21586,0.0,0.0,0.0
2024-11-26,4.52284,0.0,10.87179,19.24,10.72,8.41644,13.06265,10.62576,0.0,0.0,11.9888,5.22046,6.66813,0.0,8.75117,0.0,0.0,0.0,0.0,0.0,0.0,11.28,13.72263,7.47551,0.0,0.0,0.0
2024-11-27,9.31937,0.0,7.96685,10.65,14.33,8.06109,10.88687,9.71309,0.0,0.0,11.30234,2.8964,8.96836,0.0,7.66716,0.0,0.0,0.0,0.0,0.0,0.0,10.39,3.89907,3.79595,0.0,0.0,0.0
2024-11-28,4.54547,0.0,9.16588,12.87,11.37,10.06364,20.87565,15.62238,0.0,0.0,17.92781,2.93598,11.25165,0.0,10.4163,0.0,0.0,0.0,0.0,0.0,0.0,13.45,4.42876,3.68949,0.0,0.0,0.0
2024-11-29,4.50273,0.0,9.30167,11.59,17.87,5.81813,16.34649,15.52079,0.0,0.0,16.03702,4.17074,8.7626,0.0,5.76203,0.0,0.0,0.0,0.0,0.0,0.0,8.31,6.25563,4.16486,0.0,0.0,0.0
2024-11-30,8.00385,0.0,10.15352,13.93,11.75,6.28792,10.52254,21.2757,0.0,0.0,13.64448,3.97573,10.09178,0.0,6.29401,0.0,0.0,0.0,0.0,0.0,0.0,12.67,10.45229,7.49382,0.0,0.0,0.0
2024-12-01,9.6278,0.0,9.77064,13.16,12.14,8.00967,33.61409,18.31602,0.0,0.0,18.60122,5.90709,10.73202,0.0,7.98854,0.0,0.0,0.0,0.0,0.0,0.0,7.98,6.81126,6.32296,0.0,0.0,0.0
2024-12-02,29.19696,0.0,41.39938,13.84,12.76,10.29016,19.33412,17.3199,0.0,0.0,18.83654,11.96596,7.87611,0.0,10.15265,0.0,0.0,0.0,0.0,0.0,0.0,14.28,4.8276,7.62865,0.0,0.0,0.0
2024-12-03,13.43745,0.0,14.18216,15.0,17.15,14.16306,13.95335,20.81909,0.0,0.0,18.16663,12.6884,17.23806,0.0,14.27035,0.0,0.0,0.0,0.0,0.0,0.0,21.12,4.29253,7.18585,0.0,0.0,0.0
2024-12-04,16.55273,0.0,8.94287,12.77,30.29,9.72119,13.86272,14.71577,0.0,0.0,15.86072,19.45392,10.13546,0.0,9.73048,0.0,0.0,0.0,0.0,0.0,0.0,14.62,4.23387,5.39435,0.0,0.0,0.0
2024-12-05,9.34018,0.0,29.44473,14.28,35.75,9.53251,56.57043,24.25678,0.0,0.0,29.93337,36.98709,22.8811,0.0,8.71663,0.0,0.0,0.0,0.0,0.0,0.0,16.95,18.18134,11.95191,0.0,0.0,0.0
2024-12-06,14.38128,0.0,10.78779,11.78,22.79,13.22746,19.33411,12.21893,0.0,0.0,18.67172,6.99176,6.95713,0.0,13.12523,0.0,0.0,0.0,0.0,0.0,0.0,12.12,20.10326,6.94922,0.0,0.0,0.0
2024-12-07,4.50723,0.0,4.53173,13.9,16.05,7.32933,15.6279,19.71062,0.0,0.0,16.78843,6.06798,13.34112,0.0,7.29617,0.0,0.0,0.0,0.0,0.0,0.0,16.67,10.21413,7.42316,0.0,0.0,0.0
