,aave-v2_USDC_Ethereum,aave-v3_DAI_Ethereum,aave-v3_PT-EUSDE-14AUG2025_Ethereum,aave-v3_PT-SUSDE-31JUL2025_Ethereum,aave-v3_PT-USDE-31JUL2025_Ethereum,aave-v3_SUSDE_Ethereum,aave-v3_USDC_Arbitrum,aave-v3_USDC_Avalanche,aave-v3_USDC_Base,aave-v3_USDC_Ethereum,aave-v3_USDC_Polygon,aave-v3_USDE_Ethereum,aave-v3_USDS_Ethereum,aave-v3_USDTB_Ethereum,aave-v3_USDT_Avalanche,aave-v3_USDT_Ethereum,aave-v3_USDT_Polygon,ethena-usde_SUSDE_Ethereum,euler-v2_USDC_Ethereum,euler-v2_USDT_Avalanche,fluid-lending_SUSDE_Ethereum,fluid-lending_USDC_Arbitrum,fluid-lending_USDC_Base,fluid-lending_USDC_Ethereum,fluid-lending_USDC_Polygon,fluid-lending_USDT_Ethereum,fluid-lending_USDT_Polygon,morpho-blue_BBQUSDC_Ethereum,morpho-blue_CSUSDC_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_GTUSDCF_Ethereum,morpho-blue_GTUSDC_Ethereum,morpho-blue_GTUSDT_Ethereum,morpho-blue_HUSDC_Ethereum,morpho-blue_HYPERUSDC_Ethereum,morpho-blue_MWUSDC_Base,morpho-blue_PT-SUSDE-31JUL2025_Ethereum,morpho-blue_PT-SYRUPUSDC-28AUG2025_Ethereum,morpho-blue_PT-USDS-14AUG2025_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_SMUSDC_Base,morpho-blue_SPARKUSDC_Base,morpho-blue_SPDAI_Ethereum,morpho-blue_STEAKUSDC_Ethereum,morpho-blue_STEAKUSDT_Ethereum,morpho-blue_SUSDE_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,morpho-blue_USUALUSDC+_Ethereum,morpho-blue_VBSHUSDC_Ethereum
2024-06-06,15008331,10267996,0.0,0.0,0.0,0.0,22743693,5785265.0,2230696,102232913,3516971,10795934,0.0,0.0,2468510.0,112461279,4335690,1300228357,0.0,0.0,0.0,0.0,0.0,62356312,0.0,48943416,0.0,0.0,0.0,2213621.0,0.0,15212145.0,3730426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450063014.0,48579218.0,5003929.0,0.0,0.0,0.0,0.0
2024-06-07,22911342,10383352,0.0,0.0,0.0,0.0,25156818,5266842.0,3926402,102455100,3986529,10992282,0.0,0.0,2957069.0,200778997,4338353,1329644669,0.0,0.0,0.0,0.0,0.0,62749485,0.0,48357872,0.0,0.0,0.0,2685301.0,0.0,15216157.0,3810085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499844422.0,50304431.0,5146540.0,0.0,0.0,0.0,0.0
2024-06-08,22241371,10190725,0.0,0.0,0.0,0.0,25684765,6007170.0,3807335,117202086,3511643,38550728,0.0,0.0,2955789.0,190252359,4992815,1362463072,0.0,0.0,0.0,0.0,0.0,60761683,0.0,49852121,0.0,0.0,0.0,4204093.0,0.0,15341963.0,3812579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499920387.0,50309857.0,5151858.0,0.0,0.0,0.0,0.0
2024-06-09,20118059,9799200,0.0,0.0,0.0,0.0,26334297,5551369.0,4170353,125041767,3644283,36745557,0.0,0.0,2844898.0,190260163,5584345,1402533535,0.0,0.0,0.0,0.0,0.0,64968955,0.0,49513421,0.0,0.0,0.0,5543265.0,0.0,15355138.0,3809366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499611773.0,47030614.0,5154306.0,0.0,0.0,0.0,0.0
2024-06-10,20573553,15331821,0.0,0.0,0.0,0.0,26781387,5188853.0,3792195,113890607,3648953,34209888,0.0,0.0,2614782.0,175877008,4813951,1427595183,0.0,0.0,0.0,0.0,0.0,61877500,0.0,49131852,0.0,0.0,0.0,8403867.0,0.0,15356898.0,3895968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499699941.0,45134333.0,5190553.0,0.0,0.0,0.0,0.0
2024-06-11,16275481,13720566,0.0,0.0,0.0,0.0,25990574,5120125.0,2479016,120888480,4959646,32039681,0.0,0.0,3850831.0,141167836,5409491,1451486797,0.0,0.0,0.0,0.0,0.0,63591918,0.0,51266501,0.0,0.0,0.0,4871001.0,0.0,15402751.0,3797743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489005578.0,47085884.0,5106567.0,0.0,0.0,0.0,0.0
2024-06-12,16784242,12412302,0.0,0.0,0.0,0.0,26695155,6088293.0,4397758,130049490,3577153,29476835,0.0,0.0,3563339.0,145065106,5942636,1474034683,0.0,0.0,0.0,0.0,0.0,63548439,0.0,49265089,0.0,0.0,0.0,6571632.0,0.0,15357015.0,4188298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500332303.0,45191229.0,5298229.0,0.0,0.0,0.0,0.0
2024-06-13,15390765,9433722,0.0,0.0,0.0,0.0,27446347,5781133.0,3732636,102746532,4200621,29032790,0.0,0.0,3793424.0,165133093,6713310,1486723412,0.0,0.0,0.0,0.0,0.0,72998507,0.0,50685270,0.0,0.0,0.0,6217226.0,0.0,15364357.0,4203101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501067346.0,45212043.0,5464121.0,0.0,0.0,0.0,0.0
2024-06-14,20685801,10468940,0.0,0.0,0.0,0.0,27584744,5524134.0,4061127,120673708,4000802,26752919,0.0,0.0,4145617.0,161095973,6548787,1500048218,0.0,0.0,0.0,0.0,0.0,67563763,0.0,52096822,0.0,0.0,0.0,6319325.0,0.0,15351960.0,4227782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500147008.0,45257565.0,5298663.0,0.0,0.0,0.0,0.0
2024-06-15,17261888,11392683,0.0,0.0,0.0,0.0,31333300,5883236.0,5918315,131041597,3839356,21662699,0.0,0.0,4170908.0,170129836,6699936,1502764878,0.0,0.0,0.0,0.0,0.0,69680941,0.0,53620709,0.0,0.0,0.0,7466275.0,0.0,15365096.0,4228749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501423499.0,45283830.0,5369571.0,0.0,0.0,0.0,0.0
2024-06-16,17192867,14639529,0.0,0.0,0.0,0.0,29734207,5342313.0,6638935,131313557,4272683,23510771,0.0,0.0,4138212.0,170770587,6705029,1509390805,0.0,0.0,0.0,0.0,0.0,73102143,0.0,54290938,0.0,0.0,0.0,9157760.0,0.0,15320567.0,4329399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499701277.0,47303451.0,5401050.0,0.0,0.0,0.0,0.0
2024-06-17,16781025,18343441,0.0,0.0,0.0,0.0,30232346,5575602.0,5166965,139648106,3952355,23103333,0.0,0.0,4752502.0,175425528,8030103,1515824414,0.0,0.0,0.0,0.0,0.0,74040593,0.0,55025806,0.0,0.0,0.0,9207174.0,0.0,15415559.0,4226821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500720733.0,47726601.0,5370562.0,0.0,0.0,0.0,0.0
2024-06-18,16603812,15795914,0.0,0.0,0.0,0.0,25704320,6155956.0,4409260,181138079,4077717,17513341,0.0,0.0,4542715.0,202995234,7561204,1522741125,0.0,0.0,0.0,0.0,0.0,71592984,0.0,52122324,0.0,0.0,0.0,10790200.0,0.0,15134657.0,4217001.0,0.0,0.0,1719060.0,0.0,0.0,0.0,0.0,0.0,0.0,500111745.0,46283236.0,5509616.0,0.0,0.0,0.0,0.0
2024-06-19,16288332,14439896,0.0,0.0,0.0,0.0,29091896,5854436.0,5490238,167322811,4159860,16763901,0.0,0.0,2969685.0,205340935,6943413,1530209300,0.0,0.0,0.0,0.0,0.0,68021175,0.0,52815188,0.0,0.0,0.0,8447036.0,0.0,14968429.0,4210850.0,0.0,0.0,5216307.0,0.0,0.0,0.0,0.0,0.0,0.0,501505456.0,46301914.0,5459026.0,0.0,0.0,0.0,0.0
2024-06-20,16702566,13770694,0.0,0.0,0.0,0.0,27250462,5997537.0,5472230,136342133,4565502,17588004,0.0,0.0,4183558.0,247549545,6902830,1536302189,0.0,0.0,0.0,0.0,0.0,69817212,0.0,49501271,0.0,0.0,0.0,8551301.0,0.0,14967790.0,4203876.0,0.0,0.0,5588904.0,0.0,0.0,0.0,0.0,0.0,0.0,500053473.0,46262036.0,5455003.0,0.0,0.0,0.0,0.0
2024-06-21,17582639,13549400,0.0,0.0,0.0,0.0,79483032,7059170.0,5052059,141309534,5303006,19097134,0.0,0.0,4674164.0,446655204,7673567,1530751641,0.0,0.0,0.0,0.0,0.0,69053405,0.0,50269450,0.0,0.0,0.0,11798696.0,0.0,14968130.0,5780299.0,0.0,0.0,5722554.0,0.0,0.0,0.0,0.0,0.0,0.0,500862711.0,46292528.0,5463729.0,0.0,0.0,0.0,0.0
2024-06-22,17338114,14112570,0.0,0.0,0.0,0.0,71866374,7151393.0,4722976,157659873,5827112,22590283,0.0,0.0,4312497.0,444639255,7548577,1534648997,0.0,0.0,0.0,0.0,0.0,64834435,0.0,55833743,0.0,0.0,0.0,11659133.0,0.0,14966330.0,5763737.0,0.0,0.0,7102345.0,0.0,0.0,0.0,0.0,0.0,0.0,500787644.0,46280264.0,5397636.0,0.0,0.0,0.0,0.0
2024-06-23,16342641,14076993,0.0,0.0,0.0,0.0,64821610,6439279.0,6224700,112548080,5887041,19747426,0.0,0.0,4663558.0,441996071,8003714,1529309744,0.0,0.0,0.0,0.0,0.0,66339557,0.0,54554531,0.0,0.0,0.0,11821626.0,0.0,15976878.0,5778425.0,0.0,0.0,7527929.0,0.0,0.0,0.0,0.0,0.0,0.0,500380041.0,46589809.0,5411355.0,0.0,0.0,0.0,0.0
2024-06-24,16845328,13593070,0.0,0.0,0.0,0.0,56660979,6519902.0,5484421,119422876,6750944,20218137,0.0,0.0,5631474.0,427741703,7777829,1520129843,0.0,0.0,0.0,0.0,0.0,69810297,0.0,50781383,0.0,0.0,0.0,10955940.0,0.0,15980244.0,5766389.0,0.0,0.0,7603463.0,0.0,0.0,0.0,0.0,0.0,0.0,499808115.0,46316203.0,5094316.0,0.0,0.0,0.0,0.0
2024-06-25,16849331,13524427,0.0,0.0,0.0,0.0,55529128,8853738.0,5875844,133375218,7252094,20927469,0.0,0.0,5153988.0,450912157,7602141,1534284244,0.0,0.0,0.0,0.0,0.0,69492608,0.0,51400548,0.0,0.0,0.0,12819699.0,0.0,15956476.0,5577472.0,0.0,0.0,7231709.0,0.0,0.0,0.0,0.0,0.0,0.0,500155807.0,46269805.0,4784683.0,0.0,0.0,0.0,0.0
2024-06-26,16994509,12240047,0.0,0.0,0.0,0.0,52994367,8408346.0,5483855,150486571,7401683,20043965,0.0,0.0,5078541.0,433650999,7693960,1535839067,0.0,0.0,0.0,0.0,0.0,69010494,0.0,51820679,0.0,0.0,0.0,12984571.0,0.0,15913027.0,5580093.0,0.0,0.0,6886928.0,0.0,0.0,0.0,0.0,0.0,0.0,500725036.0,48268568.0,4786934.0,0.0,0.0,0.0,0.0
2024-06-27,14569582,12011388,0.0,0.0,0.0,0.0,47472082,6528341.0,5359751,199713790,7437692,19784406,0.0,0.0,4779071.0,461295353,8293961,1536586590,0.0,0.0,0.0,0.0,0.0,64740757,0.0,53099481,0.0,0.0,0.0,13752569.0,0.0,15909189.0,5522489.0,0.0,0.0,7865347.0,0.0,0.0,0.0,0.0,0.0,0.0,500326366.0,48728629.0,4780554.0,0.0,0.0,0.0,0.0
2024-06-28,15241694,10999328,0.0,0.0,0.0,0.0,46203912,6210817.0,4847649,193948405,7461087,17429518,0.0,0.0,5537023.0,464542033,9806618,1541193282,0.0,0.0,0.0,0.0,0.0,66375315,0.0,59319091,0.0,0.0,0.0,14820031.0,0.0,15721551.0,5535970.0,0.0,0.0,12080363.0,0.0,0.0,0.0,0.0,0.0,0.0,500332170.0,48458848.0,4783570.0,0.0,0.0,0.0,0.0
2024-06-29,14463669,10293033,0.0,0.0,0.0,0.0,37807322,6197236.0,5684438,196734790,6497492,17890651,0.0,0.0,5785714.0,493294161,11320296,1547236412,0.0,0.0,0.0,0.0,0.0,69175234,0.0,61187474,0.0,0.0,0.0,14615281.0,0.0,15793566.0,5531119.0,0.0,0.0,11736469.0,0.0,0.0,0.0,0.0,0.0,0.0,499603278.0,48605313.0,4779379.0,0.0,0.0,0.0,0.0
2024-06-30,26215926,10246659,0.0,0.0,0.0,0.0,33338282,5791115.0,6532607,171077445,6180318,20010684,0.0,0.0,6106672.0,472094768,12202771,1548769615,0.0,0.0,0.0,0.0,0.0,67408408,0.0,63314596,0.0,0.0,0.0,15776851.0,0.0,15796472.0,5534906.0,0.0,0.0,11493428.0,0.0,0.0,0.0,0.0,0.0,0.0,498655118.0,51418015.0,4782649.0,0.0,0.0,0.0,0.0
2024-07-01,39984153,10269429,0.0,0.0,0.0,0.0,28764911,6816927.0,6242782,171086813,7673886,18684545,0.0,0.0,5861400.0,380934176,11946868,1542995331,0.0,0.0,0.0,0.0,0.0,66487191,0.0,64030843,0.0,0.0,0.0,16643666.0,0.0,15913900.0,5582215.0,0.0,0.0,11536854.0,0.0,0.0,0.0,0.0,0.0,0.0,500025641.0,50308443.0,4745320.0,0.0,0.0,0.0,0.0
2024-07-02,39944761,10708148,0.0,0.0,0.0,0.0,29166595,6259954.0,6507128,163338071,7523032,18472492,0.0,0.0,4774577.0,372221802,10821300,1553269903,0.0,0.0,0.0,0.0,0.0,69417800,0.0,66205374,0.0,0.0,0.0,18162022.0,0.0,15914244.0,4841341.0,0.0,0.0,11571288.0,0.0,0.0,0.0,0.0,0.0,0.0,500127318.0,49529641.0,4752466.0,0.0,0.0,0.0,0.0
2024-07-03,39803930,13332104,0.0,0.0,0.0,0.0,33078639,7709938.0,4597253,184220592,9073034,18029152,0.0,0.0,5309737.0,378816336,9686501,1542673923,0.0,0.0,0.0,0.0,0.0,69270866,0.0,65073403,0.0,0.0,0.0,17909463.0,0.0,15951094.0,4109541.0,0.0,0.0,10873591.0,0.0,0.0,0.0,0.0,0.0,0.0,501602854.0,49869437.0,4764642.0,0.0,0.0,0.0,0.0
2024-07-04,41209900,13506561,0.0,0.0,0.0,0.0,27981696,7743419.0,6464651,200783335,10111909,18554354,0.0,0.0,5309746.0,393713584,10827291,1531081404,0.0,0.0,0.0,0.0,0.0,68477491,0.0,63891334,0.0,0.0,0.0,20049890.0,0.0,14976664.0,5103130.0,0.0,0.0,10574906.0,0.0,0.0,0.0,0.0,0.0,0.0,500459712.0,45396781.0,4928788.0,0.0,0.0,0.0,0.0
2024-07-05,52369355,16174809,0.0,0.0,0.0,0.0,30738925,9320992.0,9276199,319096190,11168586,16382130,0.0,0.0,4522210.0,402969336,11277826,1521906664,0.0,0.0,0.0,0.0,0.0,69779390,0.0,61210423,0.0,0.0,0.0,20114073.0,0.0,19408554.0,5101006.0,0.0,0.0,10722646.0,0.0,0.0,0.0,0.0,0.0,0.0,500266471.0,46245079.0,4736768.0,0.0,0.0,0.0,0.0
2024-07-06,51778842,15560005,0.0,0.0,0.0,0.0,32810165,9632644.0,8725350,214096568,9184316,15987956,0.0,0.0,4521016.0,405321706,10657135,1526438590,0.0,0.0,0.0,0.0,0.0,69766703,0.0,62891217,0.0,0.0,0.0,21238760.0,0.0,19393914.0,5089566.0,0.0,0.0,11761843.0,0.0,0.0,0.0,0.0,0.0,0.0,498805409.0,46220798.0,4726157.0,0.0,0.0,0.0,0.0
2024-07-07,47362735,16659229,0.0,0.0,0.0,0.0,37436645,10106154.0,9159199,228998362,8947236,16306774,0.0,0.0,3968065.0,400121268,11372152,1524971504,0.0,0.0,0.0,0.0,0.0,70632163,0.0,60141806,0.0,0.0,0.0,21619568.0,0.0,19430805.0,5117166.0,0.0,0.0,11833550.0,0.0,0.0,0.0,0.0,0.0,0.0,501577298.0,46338914.0,4751792.0,0.0,0.0,0.0,0.0
2024-07-08,46298142,16025697,0.0,0.0,0.0,0.0,38744163,9688274.0,6615759,337665090,8728840,16165723,0.0,0.0,3919359.0,412743527,12713240,1524057880,0.0,0.0,0.0,0.0,0.0,73869627,0.0,61504212,0.0,0.0,0.0,21362894.0,0.0,19256423.0,5103321.0,0.0,0.0,11675033.0,0.0,0.0,0.0,0.0,0.0,0.0,501657119.0,46301574.0,4738853.0,0.0,0.0,0.0,0.0
2024-07-09,45765349,15360958,0.0,0.0,0.0,0.0,40506021,9318758.0,7356808,357787092,8921670,15989988,0.0,0.0,4297449.0,410320245,13184059,1523395682,0.0,0.0,0.0,0.0,0.0,77079757,0.0,59811310,0.0,0.0,0.0,23363456.0,0.0,18043094.0,5315537.0,0.0,0.0,12359996.0,0.0,0.0,0.0,0.0,0.0,0.0,499243778.0,46224226.0,4736554.0,0.0,0.0,0.0,0.0
2024-07-10,43535936,16012666,0.0,0.0,0.0,0.0,35509860,9337553.0,9764807,363560832,7201225,16169633,0.0,0.0,4307254.0,356390177,12982556,1527669899,0.0,0.0,0.0,0.0,0.0,76879003,0.0,62272221,0.0,0.0,0.0,25030147.0,0.0,19091234.0,5524606.0,0.0,0.0,12402753.0,0.0,0.0,0.0,0.0,0.0,0.0,501890988.0,46281506.0,4766418.0,0.0,0.0,0.0,0.0
2024-07-11,42621238,16248352,0.0,0.0,0.0,0.0,35749522,11013437.0,6747415,358907651,7989953,16068364,0.0,0.0,4412663.0,344706819,12801762,1541758827,0.0,0.0,0.0,0.0,0.0,70624608,0.0,65054114,0.0,0.0,0.0,23870616.0,0.0,19089887.0,5502827.0,0.0,0.0,15314312.0,0.0,0.0,0.0,0.0,0.0,0.0,499114084.0,47754004.0,4747631.0,0.0,0.0,0.0,0.0
2024-07-12,36884312,18557110,0.0,0.0,0.0,0.0,40265279,11523632.0,6821379,348018563,8702361,15796931,0.0,0.0,4499099.0,343974506,12333283,1544358266,0.0,0.0,0.0,0.0,0.0,70770836,0.0,62714238,0.0,0.0,0.0,25291285.0,0.0,19115270.0,5577966.0,0.0,0.0,15750032.0,0.0,0.0,0.0,0.0,0.0,0.0,501255772.0,51721688.0,5257103.0,0.0,0.0,0.0,0.0
2024-07-13,36711333,18563838,0.0,0.0,0.0,0.0,37810927,9075745.0,8553536,307483154,8624826,16327176,0.0,0.0,4314016.0,346771467,9659429,1555366503,0.0,0.0,0.0,0.0,0.0,78235700,0.0,64803569,0.0,0.0,0.0,25319515.0,0.0,19130457.0,5643120.0,0.0,0.0,15775839.0,0.0,0.0,0.0,0.0,0.0,0.0,500098752.0,51692805.0,6364675.0,0.0,0.0,0.0,0.0
2024-07-14,35978436,18167686,0.0,0.0,0.0,0.0,32442220,9013302.0,9349899,299318204,7817954,16361774,0.0,0.0,5521970.0,349713590,9193883,1545697244,0.0,0.0,0.0,0.0,0.0,68266957,0.0,64631107,0.0,0.0,0.0,24669508.0,0.0,19126327.0,5526000.0,0.0,0.0,17082162.0,0.0,0.0,0.0,0.0,0.0,0.0,500402397.0,51708150.0,6152011.0,0.0,0.0,0.0,0.0
2024-07-15,39264091,15648981,0.0,0.0,0.0,0.0,23723405,5828566.0,10285842,277248636,6343054,17667537,0.0,0.0,4652558.0,286554644,7887963,1547996993,0.0,0.0,0.0,0.0,0.0,72355815,0.0,65104234,0.0,0.0,0.0,24851671.0,0.0,19278986.0,5390910.0,0.0,0.0,17541862.0,0.0,0.0,0.0,0.0,0.0,0.0,500303524.0,52057289.0,6152639.0,0.0,0.0,0.0,0.0
2024-07-16,37873189,20271413,0.0,0.0,0.0,0.0,25796510,7032036.0,10972216,289726926,6264415,17493759,0.0,0.0,4718372.0,285989845,6320435,1551581929,0.0,0.0,0.0,0.0,0.0,71193663,0.0,67517412,0.0,0.0,0.0,24003022.0,0.0,19236802.0,5232887.0,0.0,0.0,17434113.0,0.0,0.0,0.0,0.0,0.0,0.0,499998168.0,49684906.0,6112321.0,0.0,0.0,0.0,0.0
2024-07-17,36696839,22102886,0.0,0.0,0.0,0.0,28462457,6209682.0,11553051,292197006,5954966,15969995,0.0,0.0,5112735.0,307275908,7174304,1549411137,0.0,0.0,0.0,0.0,0.0,67535098,0.0,67382809,0.0,0.0,0.0,22043796.0,0.0,20919674.0,5238576.0,0.0,0.0,17717817.0,0.0,0.0,0.0,0.0,0.0,0.0,500858998.0,48818629.0,6118968.0,0.0,0.0,0.0,0.0
2024-07-18,35978470,19951306,0.0,0.0,0.0,0.0,31548116,6409957.0,13199345,275054877,5183275,16229970,0.0,0.0,5040024.0,294186215,7612902,1549573219,0.0,0.0,0.0,0.0,0.0,67487766,0.0,67133299,0.0,0.0,0.0,22054181.0,0.0,20978995.0,4813050.0,0.0,0.0,18480900.0,0.0,0.0,0.0,0.0,0.0,0.0,501701383.0,47929196.0,6109398.0,0.0,0.0,0.0,0.0
2024-07-19,21033043,19309255,0.0,0.0,0.0,0.0,32276784,7944740.0,11258965,271264209,4122119,12405503,0.0,0.0,4412259.0,298462946,6769510,1572866642,0.0,0.0,0.0,0.0,0.0,65334024,0.0,64328070,0.0,0.0,0.0,23337801.0,0.0,20969279.0,4812651.0,0.0,0.0,17806747.0,0.0,0.0,0.0,0.0,0.0,0.0,500319540.0,49909987.0,6554915.0,0.0,0.0,0.0,0.0
2024-07-20,20641099,19815795,0.0,0.0,0.0,0.0,35667833,7937167.0,7540263,206530120,4445777,12198378,0.0,0.0,4524425.0,312468353,7326958,1583883981,0.0,0.0,0.0,0.0,0.0,65423299,0.0,64654086,0.0,0.0,0.0,23969638.0,0.0,21100454.0,4816144.0,0.0,0.0,17849203.0,0.0,0.0,0.0,0.0,0.0,0.0,500812854.0,50460893.0,6559677.0,0.0,0.0,0.0,0.0
2024-07-21,19960758,19640363,0.0,0.0,0.0,0.0,35584630,7008432.0,7475358,212827790,4902387,12743036,0.0,0.0,2293870.0,317828551,6594057,1573727563,0.0,0.0,0.0,0.0,0.0,64703460,0.0,64162790,0.0,0.0,0.0,23952658.0,0.0,21109601.0,4829287.0,0.0,0.0,18099746.0,0.0,0.0,0.0,0.0,0.0,0.0,499957491.0,50482795.0,6577587.0,0.0,0.0,0.0,0.0
2024-07-22,18942623,21930034,0.0,0.0,0.0,0.0,33562427,9566384.0,5563829,223807676,4268439,12865802,0.0,0.0,3127183.0,310311459,5862411,1573107465,0.0,0.0,0.0,0.0,0.0,64670002,0.0,64255353,0.0,0.0,0.0,23603240.0,0.0,23114206.0,4316068.0,0.0,0.0,18380295.0,0.0,0.0,0.0,0.0,0.0,0.0,500477101.0,50395055.0,4959674.0,0.0,0.0,0.0,0.0
2024-07-23,19751448,22258490,0.0,0.0,0.0,0.0,29412317,12421971.0,8193989,200926048,4728830,12916305,0.0,0.0,6351841.0,316352556,5722951,1581567920,0.0,0.0,0.0,0.0,0.0,67234381,0.0,66635345,0.0,0.0,0.0,23428310.0,0.0,23111630.0,4305385.0,0.0,0.0,18182990.0,0.0,0.0,0.0,0.0,0.0,0.0,498567788.0,50385273.0,4947398.0,0.0,0.0,0.0,0.0
2024-07-24,18999690,22252743,0.0,0.0,0.0,0.0,36403259,13508425.0,5758983,206180973,4618769,13996197,0.0,0.0,6777545.0,327984720,5812694,1577256077,0.0,0.0,0.0,0.0,0.0,66064240,0.0,66671406,0.0,0.0,0.0,24327263.0,0.0,23102396.0,4469351.0,0.0,0.0,18795726.0,0.0,0.0,0.0,0.0,0.0,0.0,449932639.0,45928183.0,5046545.0,0.0,0.0,0.0,0.0
2024-07-25,16807257,22494299,0.0,0.0,0.0,0.0,42441838,13828322.0,2738338,205946996,5635916,25140528,0.0,0.0,6590847.0,327889254,6661110,1556001305,0.0,0.0,0.0,0.0,0.0,69990166,0.0,69076674,0.0,0.0,0.0,28231931.0,0.0,23130496.0,4979602.0,0.0,0.0,16273513.0,0.0,0.0,0.0,0.0,0.0,0.0,450121075.0,45388433.0,5182780.0,0.0,0.0,438704.0,0.0
2024-07-26,17120693,22122227,0.0,0.0,0.0,0.0,39843738,10762866.0,2734102,238868251,4739055,22289438,0.0,0.0,8524971.0,313963433,5434740,1550526725,0.0,0.0,0.0,0.0,0.0,69510195,0.0,68635754,0.0,0.0,0.0,28154171.0,0.0,23753306.0,4817525.0,0.0,0.0,17641310.0,0.0,0.0,0.0,0.0,0.0,0.0,450470493.0,44716954.0,5177549.0,0.0,0.0,3128950.0,0.0
2024-07-27,14411388,19652704,0.0,0.0,0.0,0.0,36504295,9402710.0,2949177,178401693,4061152,24367192,0.0,0.0,8828306.0,300339722,4959474,1544061412,0.0,0.0,0.0,0.0,0.0,70504582,0.0,68751314,0.0,0.0,0.0,28164231.0,0.0,23730705.0,4909935.0,0.0,0.0,18291627.0,0.0,0.0,0.0,0.0,0.0,0.0,450263446.0,44740957.0,5011745.0,0.0,0.0,6028716.0,0.0
2024-07-28,14144087,15698501,0.0,0.0,0.0,0.0,46085023,11841339.0,2009958,167770694,3946660,23995718,0.0,0.0,8278254.0,297088435,4752968,1542850783,0.0,0.0,0.0,0.0,0.0,70633754,0.0,68384584,0.0,0.0,0.0,28192163.0,0.0,23730225.0,4909078.0,0.0,0.0,17584978.0,0.0,0.0,0.0,0.0,0.0,0.0,450605711.0,44764238.0,5021012.0,0.0,0.0,8471317.0,0.0
2024-07-29,13251495,16434979,0.0,0.0,0.0,0.0,43330591,14186825.0,2749294,159202036,3757480,21280180,0.0,0.0,6043504.0,299849626,5790036,1537957670,0.0,0.0,0.0,0.0,0.0,68255581,0.0,68179649,0.0,0.0,0.0,28617108.0,0.0,24349613.0,4925184.0,0.0,0.0,17599745.0,0.0,0.0,0.0,0.0,0.0,0.0,450148366.0,45150591.0,5037485.0,0.0,0.0,11842309.0,0.0
2024-07-30,12671215,16329006,0.0,0.0,0.0,0.0,41909058,13194889.0,2897751,166341427,3619560,23652072,0.0,0.0,6524598.0,287187717,4420186,1530358301,0.0,0.0,0.0,0.0,0.0,68372354,0.0,73161902,0.0,0.0,0.0,28614666.0,0.0,24341049.0,4910368.0,0.0,0.0,17558428.0,0.0,0.0,0.0,0.0,0.0,0.0,449978294.0,45100263.0,5035704.0,0.0,0.0,17125169.0,0.0
2024-07-31,13394647,16119861,0.0,0.0,0.0,0.0,41576406,13848914.0,3032196,178788788,4928565,28631100,0.0,0.0,8118761.0,260128694,5089597,1526084708,0.0,0.0,0.0,0.0,0.0,68907366,0.0,73170245,0.0,0.0,0.0,27117672.0,0.0,24347392.0,4899662.0,0.0,0.0,17341520.0,0.0,0.0,0.0,0.0,0.0,0.0,451477511.0,45103746.0,5030960.0,0.0,0.0,18718242.0,0.0
2024-08-01,12496753,14846445,0.0,0.0,0.0,0.0,40775248,10168585.0,8345352,229611131,5134564,23871835,0.0,0.0,9034103.0,277452181,4691379,1518864779,0.0,0.0,0.0,0.0,0.0,68997375,0.0,67843122,0.0,0.0,0.0,30817093.0,0.0,28892834.0,4874830.0,0.0,0.0,17599370.0,0.0,0.0,0.0,0.0,0.0,0.0,449917683.0,45416468.0,5013007.0,0.0,0.0,18864571.0,0.0
2024-08-02,14022331,14974615,0.0,0.0,0.0,0.0,42549448,9948257.0,2945507,236864130,5184076,25278196,0.0,0.0,8013854.0,319608035,5444475,1516548366,0.0,0.0,0.0,0.0,0.0,69682021,0.0,65834219,0.0,0.0,0.0,31119619.0,0.0,25337019.0,5145384.0,0.0,0.0,18468770.0,0.0,0.0,0.0,0.0,0.0,0.0,450458205.0,45518005.0,5252475.0,0.0,0.0,19364189.0,0.0
