,aave-v2_USDC_Ethereum,aave-v3_DAI_Ethereum,aave-v3_PT-EUSDE-14AUG2025_Ethereum,aave-v3_PT-SUSDE-31JUL2025_Ethereum,aave-v3_PT-USDE-31JUL2025_Ethereum,aave-v3_SUSDE_Ethereum,aave-v3_USDC_Arbitrum,aave-v3_USDC_Avalanche,aave-v3_USDC_Base,aave-v3_USDC_Ethereum,aave-v3_USDC_Polygon,aave-v3_USDE_Ethereum,aave-v3_USDS_Ethereum,aave-v3_USDTB_Ethereum,aave-v3_USDT_Avalanche,aave-v3_USDT_Ethereum,aave-v3_USDT_Polygon,ethena-usde_SUSDE_Ethereum,euler-v2_USDC_Ethereum,euler-v2_USDT_Avalanche,fluid-lending_SUSDE_Ethereum,fluid-lending_USDC_Arbitrum,fluid-lending_USDC_Base,fluid-lending_USDC_Ethereum,fluid-lending_USDC_Polygon,fluid-lending_USDT_Ethereum,fluid-lending_USDT_Polygon,morpho-blue_BBQUSDC_Ethereum,morpho-blue_CSUSDC_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_GTUSDCF_Ethereum,morpho-blue_GTUSDC_Ethereum,morpho-blue_GTUSDT_Ethereum,morpho-blue_HUSDC_Ethereum,morpho-blue_HYPERUSDC_Ethereum,morpho-blue_MWUSDC_Base,morpho-blue_PT-SUSDE-31JUL2025_Ethereum,morpho-blue_PT-SYRUPUSDC-28AUG2025_Ethereum,morpho-blue_PT-USDS-14AUG2025_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_SMUSDC_Base,morpho-blue_SPARKUSDC_Base,morpho-blue_SPDAI_Ethereum,morpho-blue_STEAKUSDC_Ethereum,morpho-blue_STEAKUSDT_Ethereum,morpho-blue_SUSDE_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,morpho-blue_USUALUSDC+_Ethereum,morpho-blue_VBSHUSDC_Ethereum
2024-09-09,1.37037,4.42283,0.0,0.0,0.0,0.0,3.58262,4.20258,3.61836,3.79044,4.12654,1.19413,0.0,0.0,3.05305,3.33821,3.80924,4.7744,0.0,0.0,0.0,0.0,0.0,8.03414,0.0,8.41887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10,1.14413,3.72375,0.0,0.0,0.0,0.0,2.24779,3.5193,2.87903,3.20624,3.58169,1.21013,0.0,0.0,2.59424,2.72204,2.99806,4.77177,0.0,0.0,0.0,0.0,0.0,7.96517,0.0,8.3589,0.0,0.0,0.0,5.09072,0.0,3.56043,4.73786,0.0,0.0,1.61506,0.0,0.0,0.0,0.0,0.0,0.0,5.86806,3.56919,4.76517,0.0,0.0,5.52196,0.0
2024-09-11,1.28246,18.15924,0.0,0.0,0.0,0.0,2.26732,3.65707,3.069,3.24059,3.45795,1.12676,0.0,0.0,2.53455,2.67578,2.96034,4.77503,0.0,0.0,0.0,0.0,0.0,8.35939,0.0,8.43098,0.0,0.0,0.0,5.45124,0.0,4.01435,4.71561,0.0,0.0,0.95373,0.0,0.0,0.0,0.0,0.0,0.0,5.63644,3.98483,4.73538,0.0,0.0,5.65576,0.0
2024-09-12,1.03936,3.69752,0.0,0.0,0.0,0.0,2.32863,3.53263,3.01001,3.38741,3.30613,1.30772,0.0,0.0,2.49135,2.61531,3.12771,5.13373,0.0,0.0,0.0,0.0,0.0,8.31593,0.0,8.38887,0.0,0.0,0.0,5.55134,0.0,3.94493,4.95135,0.0,0.0,0.82959,0.0,0.0,0.0,0.0,0.0,0.0,5.60376,3.94511,7.73722,0.0,0.0,5.6353,0.0
2024-09-13,1.03166,3.75729,0.0,0.0,0.0,0.0,2.39471,3.23854,2.84985,3.51601,3.38705,1.34974,0.0,0.0,3.584,2.61858,3.37956,5.13936,0.0,0.0,0.0,0.0,0.0,8.16129,0.0,8.30071,0.0,0.0,0.0,8.29295,0.0,5.77889,5.46713,0.0,0.0,0.83495,0.0,0.0,0.0,0.0,0.0,0.0,5.44763,5.85289,5.54224,0.0,0.0,5.7901,0.0
2024-09-14,1.03489,3.78143,0.0,0.0,0.0,0.0,2.45456,3.20517,2.91262,3.6719,3.42121,1.30649,0.0,0.0,3.70182,2.6079,3.34049,5.14892,0.0,0.0,0.0,0.0,0.0,8.00553,0.0,8.42456,0.0,0.0,0.0,6.20666,0.0,4.9542,11.38548,0.0,0.0,0.75831,0.0,0.0,0.0,0.0,0.0,0.0,5.40699,4.98733,12.03326,0.0,0.0,5.98594,0.0
2024-09-15,1.06486,5.50856,0.0,0.0,0.0,0.0,2.45645,3.15539,3.4068,3.63518,3.4565,0.8783,0.0,0.0,3.54914,2.76245,3.44696,5.14916,0.0,0.0,0.0,0.0,0.0,7.70207,0.0,8.36163,0.0,0.0,0.0,7.31287,0.0,7.06274,5.40522,0.0,0.0,0.70812,0.0,0.0,0.0,0.0,0.0,0.0,5.60013,7.07734,5.40508,0.0,0.0,16.56804,0.0
2024-09-16,1.0299,5.64309,0.0,0.0,0.0,0.0,2.5661,3.56783,4.32109,5.0834,3.64168,0.77816,0.0,0.0,2.8612,5.45103,3.38987,5.15101,0.0,0.0,0.0,0.0,0.0,7.71186,0.0,8.46576,0.0,0.0,0.0,6.91394,0.0,5.46607,5.40071,0.0,0.0,0.69961,0.0,0.0,0.0,0.0,0.0,0.0,5.99711,5.46427,5.40096,0.0,0.0,6.58061,0.0
2024-09-17,1.14021,3.5477,0.0,0.0,0.0,0.0,2.58361,3.62383,3.56186,3.50096,3.47297,0.92362,0.0,0.0,3.19114,2.85746,3.49615,5.15903,0.0,0.0,0.0,0.0,0.0,8.98943,0.0,8.43738,0.0,0.0,0.0,7.31501,0.0,5.69948,5.39694,0.0,0.0,0.62655,0.0,0.0,0.0,0.0,0.0,0.0,6.24241,5.69694,5.39684,0.0,0.0,16.27613,0.0
2024-09-18,1.18359,3.57608,0.0,0.0,0.0,0.0,2.62518,3.58935,4.25278,3.46131,3.58715,0.89972,0.0,0.0,3.32293,2.94477,3.55318,5.1729,0.0,0.0,0.0,0.0,0.0,9.03747,0.0,8.6216,0.0,0.0,0.0,10.3798,0.0,10.35853,14.02523,0.0,0.0,0.61109,0.0,0.0,0.0,0.0,0.0,0.0,5.85919,10.37779,14.0356,0.0,0.0,16.05737,0.0
2024-09-19,0.94123,3.70634,0.0,0.0,0.0,0.0,2.9656,3.39222,2.45673,3.78803,3.88741,0.99758,0.0,0.0,3.60899,2.98669,3.67206,6.65627,0.0,0.0,0.0,0.0,0.0,9.01218,0.0,8.65669,0.0,0.0,0.0,6.01335,0.0,4.50978,9.47498,0.0,0.0,0.59905,0.0,0.0,0.0,0.0,0.0,0.0,5.41002,4.56167,9.47805,0.0,0.0,9.07994,0.0
2024-09-20,0.95849,3.78754,0.0,0.0,0.0,0.0,3.16339,3.54835,2.40745,3.98372,4.04001,0.94641,0.0,0.0,3.83791,3.03451,3.88793,6.67961,0.0,0.0,0.0,0.0,0.0,8.9712,0.0,8.65388,0.0,0.0,0.0,8.60537,0.0,6.21906,8.47151,0.0,0.0,0.65933,0.0,0.0,0.0,0.0,0.0,0.0,8.77794,6.21112,8.47098,0.0,0.0,16.03089,0.0
2024-09-21,0.97328,5.25557,0.0,0.0,0.0,0.0,3.28245,3.60591,2.29668,4.235,4.27724,0.99515,0.0,0.0,3.55347,3.08079,3.8803,6.67601,0.0,0.0,0.0,0.0,0.0,8.92685,0.0,8.53601,0.0,0.0,0.0,7.84589,0.0,4.84325,8.91209,0.0,0.0,0.60667,0.0,0.0,0.0,0.0,0.0,0.0,8.84633,4.83834,8.91194,0.0,0.0,9.85712,0.0
2024-09-22,0.97448,4.86235,0.0,0.0,0.0,0.0,3.40733,3.72782,2.62386,4.21533,3.89327,1.46911,0.0,0.0,3.55137,3.02179,3.89309,6.65121,0.0,0.0,0.0,0.0,0.0,8.78294,0.0,8.5755,0.0,0.0,0.0,6.51632,0.0,4.54196,9.19017,0.0,0.0,0.43764,0.0,0.0,0.0,0.0,0.0,0.0,8.41996,4.61146,9.18968,0.0,0.0,8.75745,0.0
2024-09-23,1.00457,3.77394,0.0,0.0,0.0,0.0,3.57654,3.97084,2.66594,4.12611,3.97018,1.44684,0.0,0.0,3.55916,3.08628,3.9088,6.68762,0.0,0.0,0.0,0.0,0.0,8.82845,0.0,8.58403,0.0,0.0,0.0,6.69677,0.0,6.31528,9.28614,0.0,0.0,0.39918,0.0,0.0,0.0,0.0,0.0,0.0,8.3962,6.2168,9.28514,0.0,0.0,8.13216,0.0
2024-09-24,1.00026,4.30132,0.0,0.0,0.0,0.0,3.63152,4.37841,2.43858,4.30955,3.96594,1.49266,0.0,0.0,3.34473,3.19252,3.98501,6.7323,0.0,0.0,0.0,0.0,0.0,9.08135,0.0,8.409,0.0,0.0,0.0,11.01852,0.0,20.23098,9.37932,0.0,0.0,0.52652,0.0,0.0,0.0,0.0,0.0,0.0,9.93745,20.07847,9.38198,0.0,0.0,7.7288,0.0
2024-09-25,0.9983,5.65024,0.0,0.0,0.0,0.0,3.64887,4.34546,3.07837,4.00977,4.07754,1.53174,0.0,0.0,3.3558,3.36058,4.12915,6.74286,0.22138,0.0,0.0,0.0,0.0,8.9722,0.0,8.09138,0.0,0.0,0.0,9.40302,0.0,6.09871,6.63031,0.0,0.0,0.36409,0.0,0.0,0.0,0.0,0.0,0.0,9.82276,6.10666,6.63068,0.0,0.0,14.35496,0.0
2024-09-26,1.0136,3.76797,0.0,0.0,0.0,0.0,3.86596,4.08318,2.77505,4.44414,3.96324,2.47308,0.0,0.0,3.2135,3.33628,4.22769,11.99857,0.2211,0.0,0.0,0.0,0.0,8.17669,0.0,10.16214,0.0,0.0,0.0,10.06259,0.0,7.3186,6.64486,0.0,0.0,0.49651,0.0,0.0,0.0,0.0,0.0,0.0,9.25963,9.64658,11.85697,0.0,0.0,9.47523,0.0
2024-09-27,0.83087,3.66292,0.0,0.0,0.0,0.0,3.74882,4.36884,2.00782,4.42469,4.22419,2.67061,0.0,0.0,3.46323,3.62401,4.23049,12.0141,0.50317,0.0,0.0,0.0,0.0,8.70223,0.0,8.0035,0.0,0.0,0.0,6.00608,0.0,4.74579,6.77799,0.0,0.0,0.46318,0.0,0.0,0.0,0.0,0.0,0.0,8.15407,4.79404,6.77818,0.0,0.0,8.10321,0.0
2024-09-28,0.80469,3.78475,0.0,0.0,0.0,0.0,3.88868,4.36027,2.33704,4.43761,4.26202,2.44126,0.0,0.0,3.22727,3.62693,4.37235,12.00316,0.78015,0.0,0.0,0.0,0.0,8.54553,0.0,7.77636,0.0,0.0,0.0,6.53995,0.0,4.92066,6.53573,0.0,0.0,0.50106,0.0,0.0,0.0,0.0,0.0,0.0,9.9779,4.70875,6.53618,0.0,0.0,7.80356,0.0
2024-09-29,0.81263,6.41553,0.0,0.0,0.0,0.0,3.88322,4.32022,2.48244,4.44244,5.26738,2.49059,0.0,0.0,3.11408,3.84545,4.33242,11.98036,0.77932,0.0,0.0,0.0,0.0,8.54037,0.0,7.79196,0.0,0.0,0.0,7.19427,0.0,4.8817,6.5559,0.0,0.0,0.50707,0.0,0.0,0.0,0.0,0.0,0.0,8.51283,4.76619,6.55556,0.0,0.0,9.41205,0.0
2024-09-30,0.86022,4.78208,0.0,0.0,0.0,0.0,4.36299,4.4167,3.95326,4.42615,4.28581,1.86697,0.0,0.0,3.00296,4.01216,4.42332,11.9608,0.77939,0.0,0.0,0.0,0.0,8.08176,0.0,7.87013,0.0,0.0,0.0,8.63293,0.0,4.85119,10.69743,0.0,0.0,0.72159,0.0,0.0,0.0,0.0,0.0,0.0,7.94886,4.71246,10.69657,0.0,0.0,12.29066,0.0
2024-10-01,0.87215,3.75431,0.0,0.0,0.0,0.0,4.34062,4.32976,20.28668,4.31319,4.06724,2.03195,0.0,0.0,2.29238,3.86078,4.13701,11.75876,0.77946,0.0,0.0,0.0,0.0,8.24183,0.0,7.09414,0.0,0.0,0.0,6.85431,0.0,4.33312,6.15208,0.0,0.0,0.56014,0.0,0.0,0.0,0.0,0.0,0.0,7.54893,4.15338,6.1525,0.0,0.0,8.29987,0.0
2024-10-02,0.83278,3.76973,0.0,0.0,0.0,0.0,4.23492,4.35967,4.39201,4.2415,3.84677,2.0568,0.0,0.0,2.70967,3.74157,4.23668,11.588,0.77884,0.0,0.0,0.0,0.0,8.26205,0.0,6.66282,0.0,0.0,0.0,6.25048,0.0,4.18006,6.10667,0.0,0.0,0.46892,0.0,0.0,0.0,0.0,0.0,0.0,7.32952,4.03004,6.10614,0.0,0.0,8.05016,0.0
2024-10-03,0.85211,4.35589,0.0,0.0,0.0,0.0,4.04559,4.43323,4.14922,4.17273,3.79895,2.03507,0.0,0.0,2.66105,3.78614,4.1936,11.39751,0.77891,0.0,0.0,0.0,0.0,7.84042,0.0,7.02504,0.0,0.0,0.0,6.0793,0.0,4.53731,6.10048,0.0,0.0,0.43573,0.0,0.0,0.0,0.0,0.0,0.0,7.06522,4.5426,6.10071,0.0,0.0,8.0887,0.0
2024-10-04,0.87295,3.74185,0.0,0.0,0.0,0.0,4.04317,4.20521,4.17938,4.05102,4.04099,1.86167,0.0,0.0,2.21735,3.93162,4.14072,11.03501,0.77638,0.0,0.0,0.0,0.0,7.78755,0.0,7.07408,0.0,0.0,0.0,6.0892,0.0,4.1004,5.46728,0.0,0.0,0.42825,0.0,0.0,0.0,0.0,0.0,0.0,7.17936,3.75085,5.46784,0.0,0.0,7.60532,0.0
2024-10-05,0.89877,3.73502,0.0,0.0,0.0,0.0,4.0275,4.16135,4.39278,4.13046,4.02419,2.06117,0.0,0.0,1.99116,3.90436,4.19997,10.92787,0.77645,0.0,0.0,0.0,0.0,7.59893,0.0,7.09755,0.0,0.0,0.0,5.99348,0.0,4.26447,5.41647,0.0,0.0,0.37086,0.0,0.0,0.0,0.0,0.0,0.0,6.98933,3.89073,5.41694,0.0,0.0,7.08496,0.0
2024-10-06,0.95543,4.02624,0.0,0.0,0.0,0.0,4.07919,4.04249,3.86661,4.13966,3.99554,2.19838,0.0,0.0,1.97087,3.966,4.38057,10.88611,0.98047,0.0,0.0,0.0,0.0,7.72189,0.0,7.07642,0.0,0.0,0.0,5.89868,0.0,4.17174,5.34997,0.0,0.0,0.35569,0.0,0.0,0.0,0.0,0.0,0.0,6.93462,3.81987,5.35088,0.0,0.0,7.5783,0.0
2024-10-07,0.96343,4.10217,0.0,0.0,0.0,0.0,4.16954,4.00531,3.88473,4.28221,4.12895,2.2111,0.0,0.0,2.79204,4.15792,4.38395,10.90281,0.95907,0.0,0.0,0.0,0.0,7.73453,0.0,7.1514,0.0,0.0,0.0,6.01847,0.0,4.63348,4.59814,0.0,0.0,0.34833,0.0,0.0,0.0,0.0,0.0,0.0,6.69206,4.2511,4.59887,0.0,0.0,7.17027,0.0
2024-10-08,0.98632,4.60384,0.0,0.0,0.0,0.0,3.94357,3.96689,4.31449,4.3553,4.10747,2.81328,0.0,0.0,2.62249,4.10672,4.3728,10.79969,1.01313,0.0,0.0,0.0,0.0,8.27952,0.0,7.69904,0.0,0.0,0.0,8.98302,0.0,5.36194,4.49126,0.0,0.0,0.34618,0.0,0.0,0.0,0.0,0.0,0.0,6.36598,5.42908,4.49158,0.0,0.0,7.89653,0.0
2024-10-09,0.98805,5.23875,0.0,0.0,0.0,0.0,4.0574,0.0,7.67866,4.20921,4.1449,2.54554,0.0,0.0,0.0,3.62177,9.10229,10.71361,0.99139,0.0,0.0,0.0,0.0,8.28457,0.0,7.73223,0.0,0.0,0.0,8.85328,0.0,4.7576,4.39056,0.0,0.0,0.81014,0.0,0.0,0.0,0.0,0.0,0.0,6.33693,4.73384,4.39126,0.0,0.0,7.49251,0.0
2024-10-10,5.04867,3.78787,0.0,0.0,0.0,0.0,4.28474,0.0,3.91891,4.25114,4.99133,3.15529,0.0,0.0,0.0,3.46088,4.43891,10.70443,0.99165,0.0,0.0,0.0,0.0,9.28727,0.0,8.39177,0.0,0.0,0.0,7.7988,0.0,4.90131,3.35659,0.0,0.0,0.88967,0.0,0.0,0.0,8.34595,0.0,0.0,5.87604,4.53153,3.35375,0.0,0.0,15.14027,0.0
2024-10-11,2.2111,7.03739,0.0,0.0,0.0,0.0,4.26311,0.0,4.19111,4.43027,4.44982,3.73274,0.0,0.0,0.0,3.58784,4.38345,8.5706,0.99464,0.0,0.0,0.0,0.0,9.29,0.0,8.39,0.0,0.0,0.0,6.74415,0.0,4.31061,4.2702,0.0,0.0,1.06779,0.0,0.0,0.0,8.66209,0.0,0.0,5.60885,3.97133,4.26585,0.0,0.0,10.70112,0.0
2024-10-12,3.5358,5.57051,0.0,0.0,0.0,0.0,4.26064,0.0,3.91881,4.32083,4.42873,3.60105,0.0,0.0,0.0,3.60158,4.29097,8.51304,0.9517,0.0,0.0,0.0,0.0,9.29,0.0,8.39,0.0,0.0,0.0,6.1051,0.0,4.33623,4.13311,0.0,0.0,2.09081,0.0,0.0,0.0,8.82461,0.0,0.0,5.56024,3.96164,4.13362,0.0,0.0,9.69252,0.0
2024-10-13,2.45003,3.71249,0.0,0.0,0.0,0.0,4.32361,0.0,4.3181,4.29437,4.44157,3.72618,0.0,0.0,0.0,3.55557,4.38665,8.49053,0.78004,0.0,0.0,0.0,0.0,9.29,0.0,8.39,0.0,0.0,0.0,6.47217,0.0,4.20432,4.02474,0.0,0.0,1.67495,0.0,0.0,0.0,9.72096,0.0,0.0,5.51421,3.86101,4.02524,0.0,0.0,10.01148,0.0
2024-10-14,1.32097,3.73729,0.0,0.0,0.0,0.0,5.69305,0.0,3.72225,4.54224,6.69607,3.15241,0.0,0.0,0.0,3.72013,6.75888,8.38569,0.94108,0.0,0.0,0.0,0.0,9.29,0.0,8.39,0.0,0.0,0.0,7.0221,0.0,5.54376,4.40711,0.0,0.0,1.1488,0.0,0.0,0.0,9.49401,0.0,0.0,6.08729,5.49996,4.40719,0.0,0.0,10.51803,0.0
2024-10-15,1.21191,3.60303,0.0,0.0,0.0,0.0,5.13245,0.0,4.21424,4.48284,4.44563,2.84313,0.0,0.0,0.0,3.98461,4.37622,8.24526,0.94433,0.0,0.0,8.07,7.32,9.16,0.0,7.11,0.0,0.0,0.0,6.95725,0.0,4.36187,4.4316,0.0,0.0,1.07048,0.0,0.0,0.0,9.8637,0.0,0.0,6.06011,4.00647,4.52599,0.0,0.0,10.34566,0.0
2024-10-16,2.18404,3.62247,0.0,0.0,0.0,0.0,4.423,0.0,3.73577,4.14229,7.05678,2.56546,0.0,0.0,0.0,4.08092,5.44646,8.20307,1.00907,0.0,0.0,7.47,8.68,8.21,0.0,7.7,0.0,0.0,0.0,10.47236,0.0,10.02724,4.30889,0.0,0.0,1.55104,0.0,0.0,0.0,16.6929,0.0,0.0,5.40517,10.01941,4.30927,0.0,0.0,8.7708,0.0
2024-10-17,3.53858,3.59812,0.0,0.0,0.0,0.0,4.41732,0.0,4.27478,4.07182,4.44378,2.4383,0.0,0.0,0.0,4.02378,4.39249,12.8866,1.05347,0.0,0.0,7.32,8.26,7.74,0.0,7.92,0.0,0.0,0.0,5.76018,0.0,3.0455,4.29518,0.0,0.0,1.2756,0.0,0.0,0.0,16.56296,0.0,0.0,4.96179,3.06032,4.29552,0.0,0.0,0.5969,0.0
2024-10-18,4.21111,3.61645,0.0,0.0,0.0,0.0,4.43163,0.0,4.29055,9.50266,5.74952,2.59916,0.0,0.0,0.0,4.09467,5.76036,12.61983,1.05357,0.0,0.0,8.05,7.76,7.6,0.0,6.95,0.0,0.0,0.0,6.018,0.0,4.00081,4.12549,0.0,0.0,1.63508,0.0,0.0,0.0,8.82586,0.0,0.0,4.881,4.33287,4.12572,0.0,0.0,8.31572,0.0
2024-10-19,5.06512,3.65407,0.0,0.0,0.0,0.0,5.60585,0.0,3.891,4.46578,4.4464,2.58544,0.0,0.0,0.0,4.25525,4.38355,11.81298,1.05459,0.0,0.0,7.61,8.3,8.37,0.0,7.66,0.0,0.0,0.0,5.2394,0.0,4.12522,3.92834,0.0,0.0,0.91412,0.0,0.0,0.0,8.6524,0.0,0.0,4.88402,4.39675,3.92885,0.0,0.0,6.0485,0.0
2024-10-20,3.51334,3.68587,0.0,0.0,0.0,0.0,4.87342,0.0,3.8641,4.51558,7.89531,2.6066,0.0,0.0,0.0,4.461,8.62216,11.55961,1.05468,0.0,0.0,7.7,8.32,8.22,0.0,7.48,0.0,0.0,0.0,5.09014,0.0,3.98776,3.87552,0.0,0.0,1.27872,0.0,0.0,0.0,7.24311,0.0,0.0,4.7421,3.82872,3.87614,0.0,0.0,6.24988,0.0
2024-10-21,3.79057,3.74542,0.0,0.0,0.0,0.0,5.22726,0.0,4.16868,4.4489,4.45226,2.51166,0.0,0.0,0.0,4.47577,4.75896,11.44043,0.87522,0.0,0.0,7.75,8.43,9.06,0.0,8.01,0.0,0.0,0.0,5.36948,0.0,3.71103,3.93467,0.0,0.0,1.02109,0.0,0.0,0.0,7.21213,0.0,0.0,4.44548,3.81838,3.9622,0.0,0.0,9.02352,0.0
2024-10-22,5.00358,6.67375,0.0,0.0,0.0,0.0,5.2194,0.0,7.48773,4.10452,6.76687,2.63462,0.0,0.0,0.0,4.50397,5.18184,11.08423,0.89513,0.0,0.0,7.67,8.78,9.28,0.0,7.98,0.0,0.0,0.0,9.19818,0.0,4.22369,3.86382,0.0,0.0,0.98299,0.0,0.0,0.0,27.12349,0.0,0.0,4.36956,4.07761,3.90347,0.0,0.0,8.57991,0.0
2024-10-23,7.737,4.64848,0.0,0.0,0.0,0.0,5.53685,0.0,4.34385,4.54587,4.29673,2.78077,0.0,0.0,0.0,4.15913,4.41149,10.89365,0.89676,0.0,0.0,15.38,8.67,8.92,0.0,7.66,0.0,0.0,0.0,7.25533,0.0,3.70793,3.88392,0.0,0.0,1.42967,0.0,0.0,0.0,8.95024,0.0,0.0,4.91908,3.70523,3.88498,0.0,0.0,11.22249,0.0
2024-10-24,9.81598,6.82009,0.0,0.0,0.0,0.0,6.71302,0.0,3.91557,4.54941,4.44329,2.79365,0.0,0.0,0.0,4.16076,7.19886,13.47638,1.12723,0.0,0.0,8.0,7.85,9.29,0.0,7.78,0.0,0.0,0.0,6.6647,0.0,4.02429,4.17446,0.0,0.0,1.99404,0.0,0.0,0.0,7.08866,0.0,0.0,4.83988,4.02158,4.17309,0.0,0.0,9.54659,0.0
2024-10-25,2.47522,5.54679,0.0,0.0,0.0,0.0,4.36408,0.0,5.46996,8.4924,4.44487,2.98866,0.0,0.0,0.0,3.78123,4.40222,13.44175,3.90113,0.0,0.0,8.14,8.46,8.81,0.0,8.08,0.0,0.0,0.0,13.21395,0.0,6.45585,8.86727,0.0,0.0,1.25955,0.0,0.0,0.0,13.03334,0.0,0.0,6.3933,6.44965,8.87102,0.0,0.0,19.00555,0.0
2024-10-26,3.59166,3.6035,0.0,0.0,0.0,0.0,4.67267,0.0,4.30003,5.45137,4.44327,4.20884,0.0,0.0,0.0,3.8187,3.93369,13.32261,3.65116,0.0,0.0,7.68,8.47,8.74,0.0,8.2,0.0,0.0,0.0,6.64087,0.0,3.8292,4.58296,0.0,0.0,0.68602,0.0,0.0,0.0,7.7825,0.0,0.0,6.45883,3.82439,4.57566,0.0,0.0,9.56919,0.0
2024-10-27,3.20642,3.6508,0.0,0.0,0.0,0.0,8.78348,0.0,3.84611,4.54339,4.4379,4.18948,0.0,0.0,0.0,3.87197,4.0634,13.25078,3.65132,0.0,0.0,8.14,9.82,9.06,0.0,8.08,0.0,0.0,0.0,6.45392,0.0,4.05313,7.25281,0.0,0.0,0.62874,0.0,0.0,0.0,7.99976,0.0,0.0,7.17494,4.06557,7.2556,0.0,0.0,9.22924,0.0
2024-10-28,2.84709,3.7456,0.0,0.0,0.0,0.0,6.01621,0.0,3.97321,4.47241,4.44363,4.56889,0.0,0.0,0.0,3.8259,4.19457,12.58553,3.52576,0.0,0.0,14.79,9.73,9.14,0.0,8.33,0.0,0.0,0.0,8.54503,0.0,6.64922,8.27651,0.0,0.0,0.8727,0.0,0.0,0.0,12.59646,0.0,0.0,9.67067,6.64625,8.28521,0.0,0.0,11.19957,0.0
2024-10-29,0.72433,3.97898,0.0,0.0,0.0,0.0,7.11348,0.0,3.27717,5.92805,5.3363,4.12061,0.0,0.0,0.0,4.04695,6.97971,12.48005,3.30892,0.0,0.0,8.34,9.49,9.49,0.0,8.43,0.0,0.0,0.0,11.63505,0.0,9.12969,9.45065,0.0,0.0,0.68658,0.0,0.0,0.0,9.53521,0.0,0.0,10.18122,9.14101,9.45985,0.0,0.0,15.39085,0.0
2024-10-30,2.59826,17.72939,0.0,0.0,0.0,0.0,7.43654,0.0,3.28069,4.30048,8.55516,4.21694,0.0,0.0,0.0,4.23741,6.23869,12.2824,3.28899,0.0,0.0,8.36,9.42,10.08,0.0,8.69,0.0,0.0,0.0,9.215,0.0,4.41746,10.77225,0.0,0.0,1.11581,0.0,0.0,0.0,17.7499,0.0,0.0,9.82035,4.41595,10.7845,0.0,0.0,8.09178,0.0
2024-10-31,3.45261,7.63358,0.0,0.0,0.0,0.0,6.35009,0.0,4.28139,4.37935,6.41098,4.28689,0.0,0.0,0.0,4.26529,8.11351,13.59091,3.73968,0.0,0.0,7.78,8.85,9.18,0.0,9.31,0.0,0.0,0.0,6.4081,0.0,3.77805,4.92072,0.0,0.0,0.8259,0.0,0.0,0.0,8.75784,0.0,0.0,11.81142,3.79778,4.92313,0.0,0.0,7.96954,0.0
2024-11-01,3.17401,7.69842,0.0,0.0,0.0,0.0,4.75137,0.0,4.21766,5.08134,4.34525,3.56593,0.0,0.0,0.0,4.30427,6.20784,13.44553,3.05728,0.0,0.0,8.29,8.88,9.11,0.0,11.32,0.0,0.0,0.0,6.43423,0.0,4.51239,4.92102,0.0,0.0,0.79872,0.0,0.0,0.0,7.67616,0.0,0.0,8.40861,4.51283,4.91241,0.0,0.0,8.14861,0.0
2024-11-02,3.47526,7.88395,0.0,0.0,0.0,0.0,6.01516,0.0,7.47645,4.396,4.3202,3.69613,0.0,0.0,0.0,4.258,9.60067,13.3815,3.05746,0.0,0.0,7.98,9.07,9.53,0.0,11.52,0.0,0.0,0.0,7.05043,0.0,5.68914,4.98228,0.0,0.0,1.1186,0.0,0.0,0.0,7.82121,0.0,0.0,14.12634,5.72269,4.97119,0.0,0.0,7.49661,0.0
2024-11-03,3.75298,3.75461,0.0,0.0,0.0,0.0,5.14113,0.0,4.10371,4.49185,4.30942,4.73251,0.0,0.0,0.0,4.26043,4.43747,13.28991,3.02328,0.0,0.0,14.84,10.32,9.58,0.0,10.2,0.0,0.0,0.0,6.25442,0.0,4.28789,9.13777,0.0,0.0,1.10314,0.0,0.0,0.0,6.37012,0.0,0.0,8.85007,4.26172,9.13785,0.0,0.0,9.21844,0.0
2024-11-04,1.66968,3.771,0.0,0.0,0.0,0.0,4.44928,0.0,4.39898,5.42333,4.25976,5.23417,0.0,0.0,0.0,4.13194,4.26729,13.13042,2.2506,0.0,0.0,8.19,8.71,9.16,0.0,8.7,0.0,0.0,0.0,9.86495,0.0,4.90575,5.07942,0.0,0.0,1.04076,0.0,0.0,0.0,6.47174,0.0,0.0,8.07368,4.79888,5.07948,0.0,0.0,14.14767,0.0
2024-11-05,0.73607,4.549,0.0,0.0,0.0,0.0,5.86612,0.0,13.60159,8.21068,4.26643,2.26386,0.0,0.0,0.0,4.06752,4.39701,13.02961,1.2509,0.0,0.0,8.49,8.61,9.37,0.0,9.66,0.0,0.0,0.0,5.85851,0.0,5.59961,5.05542,0.0,0.0,1.94475,0.0,0.0,0.0,4.56741,0.0,0.0,9.6089,5.7829,5.05839,0.0,0.0,7.97665,0.0
