date,aave-v3_USDT_Ethereum,morpho-blue_SPARKUSDC_Base,aave-v3_USDC_Ethereum,fluid-lending_USDC_Ethereum,fluid-lending_USDT_Ethereum,morpho-blue_STEAKUSDC_Ethereum,morpho-blue_USUALUSDC+_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_BBQUSDC_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_STEAKUSDT_Ethereum,aave-v3_USDC_Arbitrum,aave-v3_USDTB_Ethereum,morpho-blue_GTUSDC_Ethereum,morpho-blue_HUSDC_Ethereum,aave-v3_USDC_Avalanche,morpho-blue_SMUSDC_Base,morpho-blue_VBSHUSDC_Ethereum,morpho-blue_GTUSDCF_Ethereum,morpho-blue_CSUSDC_Ethereum,fluid-lending_USDC_Arbitrum,aave-v3_USDC_Base,morpho-blue_MWUSDC_Base,aave-v3_USDT_Avalanche,morpho-blue_SUSDS_Ethereum,fluid-lending_SUSDS_Arbitrum
2024-09-06,382728991,0.0,423738515,78442975,71964847,35979962.0,52010168.0,0.0,0.0,0.0,38981928.0,4806956.0,76539581,0.0,12441957.0,0.0,26811882.0,0.0,0.0,0.0,0.0,0.0,7039314,20377954.0,15778637.0,0.0,0.0
2024-09-07,403204344,0.0,362588120,78611820,74005318,35585675.0,51591606.0,0.0,0.0,0.0,38492519.0,4799724.0,69347310,0.0,12302588.0,0.0,28445019.0,0.0,0.0,0.0,0.0,0.0,8312943,20419046.0,15347197.0,0.0,0.0
2024-09-08,429139029,0.0,338105191,77579687,73613606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71302301,0.0,0.0,0.0,24795313.0,0.0,0.0,0.0,0.0,0.0,8013492,0.0,15564575.0,0.0,0.0
2024-09-09,430239673,0.0,353752657,78454262,74917427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67862302,0.0,0.0,0.0,23905968.0,0.0,0.0,0.0,0.0,0.0,9901254,0.0,15614132.0,0.0,0.0
2024-09-10,456326197,0.0,353534034,79343231,75605880,35722546.0,52127293.0,0.0,0.0,0.0,38542023.0,4775915.0,65579109,0.0,12313342.0,0.0,24550445.0,0.0,0.0,0.0,0.0,0.0,11134557,20626987.0,15516471.0,0.0,0.0
2024-09-11,470963178,0.0,346873926,75450500,74959524,38719391.0,51514188.0,0.0,0.0,0.0,35434362.0,4779801.0,64209538,0.0,12261787.0,0.0,24967116.0,0.0,0.0,0.0,0.0,0.0,9889926,20990286.0,16075239.0,0.0,0.0
2024-09-12,491122517,0.0,316182206,75844806,75179634,38708279.0,51514990.0,0.0,0.0,0.0,36325607.0,4799660.0,62046390,0.0,12288833.0,0.0,27523344.0,0.0,0.0,0.0,0.0,0.0,10280725,21691370.0,16559728.0,0.0,0.0
2024-09-13,493435490,0.0,296151849,77281897,76135885,39170322.0,50464784.0,0.0,0.0,0.0,35702004.0,4789057.0,60615943,0.0,12307654.0,0.0,33517972.0,0.0,0.0,0.0,0.0,0.0,11721421,21962520.0,9026363.0,0.0,0.0
2024-09-14,501427280,0.0,261600409,78754974,74866801,39201025.0,51574235.0,0.0,0.0,0.0,36415900.0,4949690.0,58324852,0.0,12327237.0,0.0,34365892.0,0.0,0.0,0.0,0.0,0.0,11388377,23354956.0,9723298.0,0.0,0.0
2024-09-15,468698685,0.0,269052657,81880489,75430247,39192056.0,49930936.0,0.0,0.0,0.0,35724155.0,5021491.0,58105140,0.0,12326167.0,0.0,35241714.0,0.0,0.0,0.0,0.0,0.0,8237595,24552167.0,11165855.0,0.0,0.0
2024-09-16,346904143,0.0,365708368,81785674,74502504,39176402.0,51356574.0,0.0,0.0,0.0,35706577.0,5010103.0,54582225,0.0,12334679.0,0.0,22204006.0,0.0,0.0,0.0,0.0,0.0,3888282,24888539.0,10071129.0,0.0,0.0
2024-09-17,448137759,0.0,300815507,70099798,74736138,39087149.0,50758840.0,0.0,0.0,0.0,36198366.0,5003920.0,54453421,0.0,12685101.0,0.0,21252302.0,0.0,0.0,0.0,0.0,0.0,7303072,24351145.0,8203976.0,0.0,0.0
2024-09-18,428403359,0.0,311367303,69789477,73302174,39502615.0,52182219.0,0.0,0.0,0.0,32222445.0,5010695.0,53393024,0.0,13204616.0,0.0,20199928.0,0.0,0.0,0.0,0.0,0.0,4181913,24466846.0,7545848.0,0.0,0.0
2024-09-19,422177651,0.0,251252099,69975069,72859233,42833511.0,52384361.0,0.0,0.0,0.0,35087208.0,5013522.0,44541859,0.0,15272058.0,0.0,17178324.0,0.0,0.0,0.0,0.0,0.0,15057691,25286095.0,5259089.0,0.0,0.0
2024-09-20,415200424,0.0,217041759,70274721,72861959,42886738.0,53215091.0,0.0,0.0,0.0,32808249.0,5014637.0,39527882,0.0,15814200.0,0.0,15565408.0,0.0,0.0,0.0,0.0,0.0,15251475,27089825.0,4395649.0,0.0,0.0
2024-09-21,409333986,0.0,170923101,70654239,73889284,42877431.0,53899493.0,0.0,0.0,0.0,32848070.0,4985317.0,36744319,0.0,15856203.0,0.0,14930277.0,0.0,0.0,0.0,0.0,0.0,16326777,27885197.0,5461238.0,0.0,0.0
2024-09-22,422872989,0.0,174123228,71955647,73696247,45324559.0,55791856.0,0.0,0.0,0.0,36920688.0,5000326.0,34592669,0.0,15965613.0,0.0,13642443.0,0.0,0.0,0.0,0.0,0.0,13767058,29756522.0,5479375.0,0.0,0.0
2024-09-23,409199796,0.0,192334315,71366491,73419552,44768365.0,54720045.0,0.0,0.0,0.0,37925884.0,4996914.0,31411575,0.0,15908339.0,0.0,11313900.0,0.0,0.0,0.0,0.0,0.0,13654480,30433694.0,5425352.0,0.0,0.0
2024-09-24,387825248,0.0,161173522,69591171,75155456,44401034.0,51631821.0,0.0,0.0,0.0,34924208.0,5002810.0,30829246,0.0,15313676.0,0.0,11460297.0,0.0,0.0,0.0,0.0,0.0,16091267,28770196.0,9505386.0,0.0,0.0
2024-09-25,350845273,0.0,210972055,70290989,77889721,44513722.0,53820323.0,0.0,0.0,0.0,35028735.0,5009270.0,30451815,0.0,15280146.0,0.0,18069018.0,0.0,0.0,0.0,0.0,0.0,10708566,30904170.0,13445247.0,0.0,0.0
2024-09-26,358145207,0.0,138866082,77136313,62065644,44514842.0,57021055.0,0.0,0.0,0.0,35604063.0,5031030.0,26610467,0.0,15390718.0,0.0,23383422.0,0.0,0.0,0.0,0.0,0.0,12873390,30198870.0,15528476.0,0.0,0.0
2024-09-27,300622589,0.0,140637446,72439023,78805488,48473893.0,57044968.0,0.0,0.0,0.0,39005990.0,4971637.0,30155254,0.0,15009928.0,0.0,19696219.0,0.0,0.0,0.0,0.0,0.0,20911836,30148495.0,14667442.0,0.0,0.0
2024-09-28,300563826,0.0,139291702,73806970,81269644,48458476.0,57921723.0,0.0,0.0,0.0,38386007.0,5222263.0,27025855,0.0,15033873.0,0.0,20816507.0,0.0,0.0,0.0,0.0,0.0,17425649,32074369.0,16890395.0,0.0,0.0
2024-09-29,254473268,0.0,138597991,73815005,80944486,48451395.0,56805622.0,0.0,0.0,0.0,38565686.0,5215699.0,27346952,0.0,15000104.0,0.0,21697438.0,0.0,0.0,0.0,0.0,0.0,15930786,33292090.0,18218683.0,0.0,0.0
2024-09-30,223080468,0.0,140048611,77955507,80012497,50746852.0,56122548.0,0.0,0.0,0.0,39034802.0,5219346.0,17856470,0.0,14767808.0,0.0,20793389.0,0.0,0.0,0.0,0.0,0.0,6113744,32577372.0,17115363.0,0.0,0.0
2024-10-01,252862875,0.0,158323493,76514735,88826312,49618738.0,54254032.0,0.0,0.0,0.0,46591495.0,6232344.0,18136994,0.0,14769803.0,0.0,17060079.0,0.0,0.0,0.0,0.0,0.0,2521925,31159004.0,13302567.0,0.0,0.0
2024-10-02,279871431,0.0,170504860,76492164,94852081,48280667.0,56785550.0,0.0,0.0,0.0,46176492.0,6234131.0,19995639,0.0,14747167.0,0.0,16394663.0,0.0,0.0,0.0,0.0,0.0,4058553,31149578.0,12193166.0,0.0,0.0
2024-10-03,271831207,0.0,180946312,80444690,89781652,47049049.0,56479361.0,0.0,0.0,0.0,46564570.0,6212872.0,23007871,0.0,14925878.0,0.0,18241244.0,0.0,0.0,0.0,0.0,0.0,5048038,30194466.0,17306891.0,0.0,0.0
2024-10-04,244175192,0.0,199219776,80990836,89159314,52342104.0,58770658.0,0.0,0.0,0.0,48280776.0,6783030.0,23121843,0.0,16558056.0,0.0,22851242.0,0.0,0.0,0.0,0.0,0.0,4986666,30225804.0,29947294.0,0.0,0.0
2024-10-05,250664067,0.0,184672207,83001130,88864511,51566074.0,63199667.0,0.0,0.0,0.0,47311456.0,6693201.0,23402813,0.0,16559622.0,0.0,24426322.0,0.0,0.0,0.0,0.0,0.0,3972908,31461482.0,29775826.0,0.0,0.0
2024-10-06,238416134,0.0,184267679,81842960,89308179,51589462.0,60675995.0,0.0,0.0,0.0,47338554.0,6684763.0,22235207,0.0,16734346.0,0.0,27002179.0,0.0,0.0,0.0,0.0,0.0,6466044,31751414.0,28913832.0,0.0,0.0
2024-10-07,202667438,0.0,160411068,81111983,87353352,51544438.0,60979831.0,0.0,0.0,0.0,48175466.0,7235192.0,20784087,0.0,16588433.0,0.0,27510716.0,0.0,0.0,0.0,0.0,0.0,6410006,31424955.0,19550887.0,0.0,0.0
2024-10-08,211911989,0.0,147985007,76143156,81785926,52252390.0,58978996.0,0.0,0.0,0.0,48910279.0,7225313.0,25437691,0.0,16599771.0,0.0,27467543.0,0.0,0.0,0.0,0.0,0.0,4415608,30822531.0,17496190.0,0.0,0.0
2024-10-09,316763345,0.0,170704203,76131854,81472741,52282801.0,59922315.0,0.0,0.0,0.0,49336927.0,7215455.0,23228572,0.0,16609501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3540249,29742993.0,0.0,0.0,0.0
2024-10-10,347961324,0.0,165392475,67904052,75004269,51262602.0,57405391.0,1000025.0,0.0,0.0,51520372.0,7469351.0,18925239,0.0,14050610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6347128,26171754.0,0.0,0.0,0.0
2024-10-11,317227963,0.0,138415440,71349715,77504924,53802041.0,59722272.0,999350.0,0.0,0.0,51368928.0,7607550.0,19361239,0.0,13132409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5041863,22650583.0,0.0,0.0,0.0
2024-10-12,315448247,0.0,155495725,73413675,86490614,53237548.0,60643358.0,1000436.0,0.0,0.0,52060003.0,7760430.0,19260544,0.0,13245261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6361403,21448018.0,0.0,0.0,0.0
2024-10-13,326588941,0.0,160266554,71989480,88666070,53189982.0,61379213.0,999909.0,0.0,0.0,52534484.0,7800313.0,18157610,0.0,13234420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4447203,20407679.0,0.0,0.0,0.0
2024-10-14,295288527,0.0,123829945,72831740,88333545,53263026.0,63256194.0,1000826.0,0.0,0.0,52223882.0,7893593.0,15807005,0.0,13389052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7742653,22461919.0,0.0,0.0,0.0
2024-10-15,243335258,0.0,132885196,72449719,87596101,52031945.0,63712613.0,1001570.0,0.0,0.0,51929386.0,7765069.0,15969309,0.0,15999574.0,0.0,0.0,0.0,0.0,0.0,0.0,8588277.0,5022562,24112469.0,0.0,0.0,0.0
2024-10-16,226284264,0.0,187633231,76838402,85003224,49095397.0,64287207.0,1379863.0,0.0,0.0,41845009.0,7979899.0,16667076,0.0,18255333.0,0.0,0.0,0.0,0.0,0.0,0.0,9057747.0,7611298,23346057.0,0.0,0.0,0.0
2024-10-17,239216931,0.0,198550787,81688978,80148524,50085422.0,63853766.0,2473110.0,0.0,0.0,52513086.0,7988804.0,16822041,0.0,15516232.0,0.0,0.0,0.0,0.0,0.0,0.0,9182697.0,4789106,27218471.0,0.0,0.0,0.0
2024-10-18,225926313,0.0,110049507,84182877,86818381,49461299.0,69204301.0,2472856.0,0.0,0.0,44819747.0,8136163.0,16770381,0.0,15520763.0,0.0,0.0,0.0,0.0,0.0,0.0,8627306.0,4694422,29144261.0,0.0,0.0,0.0
2024-10-19,196034217,0.0,135859837,84690790,86896372,51957509.0,73314644.0,2494530.0,0.0,0.0,44761248.0,8076699.0,15934223,0.0,14943622.0,0.0,0.0,0.0,0.0,0.0,0.0,8903153.0,6740998,30684231.0,0.0,0.0,0.0
2024-10-20,157945531,0.0,127358870,85773453,88224128,52319530.0,71577004.0,3314813.0,0.0,0.0,44704655.0,8097773.0,16491236,0.0,14945275.0,0.0,0.0,0.0,0.0,0.0,0.0,8937932.0,7125401,31560465.0,0.0,0.0,0.0
2024-10-21,155839135,0.0,136918653,82360500,85114363,55808411.0,71217757.0,3318458.0,0.0,0.0,44750048.0,8110930.0,16517715,0.0,14946184.0,0.0,0.0,0.0,0.0,0.0,0.0,9006102.0,5488129,34202908.0,0.0,0.0,0.0
2024-10-22,150322224,0.0,197309721,82792151,87123012,55616737.0,71155463.0,3318885.0,0.0,0.0,44748739.0,8253746.0,16475862,0.0,14942792.0,0.0,0.0,0.0,0.0,0.0,0.0,9123664.0,3831217,34705483.0,0.0,0.0,0.0
2024-10-23,214247557,0.0,124525597,84789785,89623164,55575382.0,71555847.0,4320279.0,0.0,0.0,43729748.0,8165338.0,16328680,0.0,14948973.0,0.0,0.0,0.0,0.0,0.0,0.0,7882387.0,5036806,32957084.0,0.0,0.0,0.0
2024-10-24,214874468,0.0,128551725,83013271,89247288,55208041.0,71485775.0,6119993.0,0.0,0.0,44696788.0,7552419.0,15810033,0.0,14957018.0,0.0,0.0,0.0,0.0,0.0,0.0,8617007.0,7028737,34305608.0,0.0,0.0,0.0
2024-10-25,292458551,0.0,121346475,88069053,88871119,54286919.0,72769527.0,6301386.0,0.0,0.0,43376562.0,7076025.0,17898981,0.0,14587990.0,0.0,0.0,0.0,0.0,0.0,0.0,8630159.0,4442148,36072444.0,0.0,0.0,0.0
2024-10-26,283368748,0.0,122269693,88249417,89475783,54376396.0,71992357.0,6286848.0,0.0,0.0,43457691.0,7755617.0,16172600,0.0,14551817.0,0.0,0.0,0.0,0.0,0.0,0.0,8558736.0,5145948,39708912.0,0.0,0.0,0.0
2024-10-27,270586988,0.0,126577178,87357173,92429744,54093053.0,72416476.0,6293230.0,0.0,0.0,43737919.0,7183429.0,14589982,0.0,14565106.0,0.0,0.0,0.0,0.0,0.0,0.0,8068231.0,7712475,42868920.0,0.0,0.0,0.0
2024-10-28,286815759,0.0,137683967,87321851,92706671,52724230.0,72432028.0,6294985.0,0.0,0.0,41576621.0,7199079.0,15482573,0.0,14557312.0,0.0,0.0,0.0,0.0,0.0,0.0,7748673.0,7021388,45087364.0,0.0,0.0,0.0
2024-10-29,239879212,0.0,119477439,87343539,92056312,52713159.0,70298271.0,6496927.0,0.0,0.0,40714195.0,7114714.0,15362371,0.0,14701586.0,0.0,0.0,0.0,0.0,0.0,0.0,8201540.0,12012450,51347321.0,0.0,0.0,0.0
2024-10-30,203126770,0.0,167056197,86626558,94152776,52737825.0,78219178.0,6702739.0,0.0,0.0,43905960.0,6843640.0,15357984,0.0,15566126.0,0.0,0.0,0.0,0.0,0.0,0.0,7898157.0,12383461,52602489.0,0.0,0.0,0.0
2024-10-31,201606204,0.0,153931339,93731071,85421122,52617261.0,79258430.0,6747128.0,0.0,0.0,46539504.0,6841814.0,15748362,0.0,15439498.0,0.0,0.0,0.0,0.0,0.0,0.0,8391260.0,5801153,53591603.0,0.0,0.0,0.0
2024-11-01,192508362,0.0,123010638,91852653,87824400,51313256.0,75518938.0,7299071.0,0.0,0.0,43720128.0,6827214.0,16229255,0.0,14463502.0,0.0,0.0,0.0,0.0,0.0,0.0,7980153.0,6116580,48586674.0,0.0,0.0,0.0
2024-11-02,201366795,0.0,150732392,92226068,88534710,51720427.0,76784605.0,7292003.0,0.0,0.0,43707046.0,6692524.0,15686349,0.0,14340307.0,0.0,0.0,0.0,0.0,0.0,0.0,8023853.0,4516787,53314861.0,0.0,0.0,0.0
2024-11-03,201102056,0.0,135488769,91494428,89483350,51740876.0,71121753.0,11183336.0,0.0,0.0,44012186.0,6709938.0,16115219,0.0,14246274.0,0.0,0.0,0.0,0.0,0.0,0.0,7245908.0,6901111,54449021.0,0.0,0.0,0.0
2024-11-04,226699763,0.0,121887036,97175688,88314478,49981532.0,70049114.0,11187628.0,0.0,0.0,43423874.0,6750424.0,16416235,0.0,12242318.0,0.0,0.0,0.0,0.0,0.0,0.0,8200230.0,5320961,48523252.0,0.0,0.0,0.0
2024-11-05,239872615,0.0,115655147,96418002,87818497,49808750.0,75783861.0,11143346.0,0.0,0.0,43368526.0,6729020.0,15860686,0.0,12393880.0,0.0,0.0,0.0,0.0,0.0,0.0,8090929.0,4193428,50128036.0,0.0,0.0,0.0
2024-11-06,143708494,0.0,118349646,93858277,88973991,49408195.0,74896526.0,11146135.0,0.0,0.0,43080353.0,6709808.0,18301477,0.0,14571313.0,0.0,0.0,0.0,0.0,0.0,0.0,8172978.0,7011741,50863802.0,0.0,0.0,0.0
2024-11-07,140125847,0.0,151830456,98316048,88066467,50423663.0,76527710.0,10905420.0,0.0,0.0,42679217.0,6701354.0,15672416,0.0,14776188.0,0.0,0.0,0.0,0.0,0.0,0.0,8236043.0,5252911,50814761.0,0.0,0.0,0.0
2024-11-08,146213688,0.0,142263612,104407552,87984558,53834622.0,79037720.0,11361373.0,0.0,0.0,43645942.0,6196199.0,16029390,0.0,14931111.0,0.0,0.0,0.0,0.0,0.0,0.0,8486143.0,7290922,52457399.0,0.0,0.0,0.0
2024-11-09,161119228,0.0,151714685,106132642,91614637,64027478.0,78040766.0,13060923.0,0.0,0.0,44210319.0,5969634.0,16138851,0.0,14779833.0,0.0,0.0,0.0,0.0,0.0,0.0,8320257.0,12879649,48797903.0,0.0,0.0,0.0
2024-11-10,144676959,0.0,137082393,96104981,92523582,65409582.0,74644616.0,13063874.0,0.0,0.0,43480360.0,5953489.0,15910198,0.0,14929647.0,0.0,0.0,0.0,0.0,0.0,0.0,7828007.0,11274638,46760642.0,0.0,0.0,0.0
2024-11-11,157400640,0.0,130697078,99270342,94914589,59978186.0,73011904.0,12868395.0,0.0,0.0,37110041.0,5943765.0,17755247,0.0,16699287.0,0.0,0.0,0.0,0.0,0.0,0.0,9018619.0,11692608,50828898.0,0.0,0.0,0.0
2024-11-12,158831648,0.0,142308552,100844214,91268237,59737026.0,72203627.0,12827011.0,0.0,0.0,41132998.0,5302113.0,18085215,0.0,12904082.0,0.0,0.0,0.0,0.0,0.0,0.0,8545290.0,7555206,48027741.0,0.0,0.0,0.0
2024-11-13,328325729,0.0,120612559,98167328,95999773,59440210.0,69844822.0,12294356.0,0.0,0.0,39566552.0,5617656.0,19800481,0.0,13475795.0,0.0,0.0,0.0,0.0,0.0,0.0,8965587.0,5297086,43691940.0,0.0,0.0,0.0
2024-11-14,250507202,0.0,189957462,102090571,89290452,60319117.0,67240119.0,12548338.0,0.0,0.0,40413844.0,4603830.0,17010156,0.0,13873406.0,0.0,0.0,0.0,0.0,0.0,0.0,8504169.0,5285520,39623136.0,0.0,0.0,0.0
2024-11-15,247006948,0.0,218639358,99724505,89597620,60778530.0,65926507.0,12290964.0,0.0,0.0,40583240.0,5251321.0,18159632,0.0,15600977.0,0.0,0.0,0.0,0.0,0.0,0.0,8043351.0,5522256,43039276.0,0.0,0.0,0.0
2024-11-16,172961764,0.0,176038090,103815470,89888935,60778997.0,65059392.0,14290990.0,0.0,0.0,41508908.0,5246634.0,20925090,0.0,15379602.0,0.0,0.0,0.0,0.0,0.0,0.0,9142287.0,5494354,42451727.0,0.0,0.0,0.0
2024-11-17,163901406,0.0,198454943,108367180,99353349,60799095.0,66113785.0,14296884.0,0.0,0.0,40477774.0,5056299.0,18149441,0.0,15384688.0,0.0,0.0,0.0,0.0,0.0,0.0,8445522.0,5204665,44462770.0,0.0,0.0,0.0
2024-11-18,169446291,0.0,134019255,106214645,96858306,59610220.0,75586573.0,13611412.0,0.0,0.0,44261721.0,5033130.0,17601984,0.0,14900753.0,0.0,0.0,0.0,0.0,0.0,0.0,8143169.0,5932335,42611008.0,0.0,0.0,0.0
2024-11-19,146890717,0.0,119963308,102529964,99821965,55626592.0,79856793.0,13613361.0,0.0,0.0,48096583.0,5022757.0,17810109,0.0,16538051.0,0.0,0.0,0.0,0.0,0.0,0.0,8208384.0,5825543,42074900.0,0.0,0.0,0.0
2024-11-20,162857045,0.0,160151915,104746238,99262792,54500431.0,85601211.0,13371886.0,0.0,0.0,49833672.0,5025802.0,18918746,0.0,17889900.0,0.0,0.0,0.0,0.0,0.0,0.0,8343736.0,9025061,40646192.0,0.0,0.0,0.0
2024-11-21,167254599,0.0,112654282,105417842,95338602,56193985.0,86635730.0,13354946.0,0.0,0.0,53388055.0,5329568.0,20296615,0.0,16347522.0,0.0,0.0,0.0,0.0,0.0,0.0,8309540.0,9015164,43058471.0,0.0,0.0,0.0
2024-11-22,166207224,0.0,176598872,105257287,95410031,59848373.0,88872609.0,13368773.0,0.0,0.0,55249266.0,4589783.0,20029351,0.0,16380713.0,0.0,0.0,0.0,0.0,0.0,0.0,8286549.0,6222566,39809528.0,0.0,0.0,0.0
2024-11-23,171981381,0.0,133697284,106694892,102346856,73562517.0,89270986.0,12620636.0,0.0,0.0,53112903.0,4597270.0,20171559,0.0,24886739.0,0.0,0.0,0.0,0.0,0.0,0.0,8145894.0,6668448,44317499.0,0.0,0.0,0.0
2024-11-24,210499740,0.0,134694314,108134625,100643222,71292028.0,85030184.0,12621970.0,0.0,0.0,56937419.0,4475545.0,21387981,0.0,22559353.0,0.0,0.0,0.0,0.0,0.0,0.0,8508934.0,6611368,43899901.0,0.0,0.0,0.0
2024-11-25,187265890,0.0,119085071,111859456,101145808,70298923.0,75278359.0,12029633.0,0.0,0.0,58216297.0,4466472.0,20679959,0.0,22566027.0,0.0,0.0,0.0,0.0,0.0,0.0,7873204.0,7666801,42480039.0,0.0,0.0,0.0
2024-11-26,191912943,0.0,126114934,114133382,98967173,71047825.0,73121104.0,12562702.0,0.0,0.0,59644994.0,8193349.0,20883283,0.0,22570266.0,0.0,0.0,0.0,0.0,0.0,0.0,8151213.0,6348711,44125915.0,0.0,0.0,0.0
2024-11-27,169089857,0.0,138799397,113255964,100810557,71923700.0,81743286.0,12061931.0,0.0,0.0,64999565.0,12743033.0,20739470,0.0,24888379.0,0.0,0.0,0.0,0.0,0.0,0.0,8193405.0,13594995,46003407.0,0.0,0.0,0.0
2024-11-28,186417628,0.0,135622866,109766543,104372208,72107451.0,74595292.0,12713217.0,0.0,0.0,67498152.0,11904650.0,19550798,0.0,24768493.0,0.0,0.0,0.0,0.0,0.0,0.0,7895591.0,8243543,47035219.0,0.0,0.0,0.0
2024-11-29,202148226,0.0,141722811,106984354,102457568,77966489.0,77072636.0,12718859.0,0.0,0.0,75088935.0,11536763.0,20776794,0.0,23642001.0,0.0,0.0,0.0,0.0,0.0,0.0,8439353.0,7926387,48976081.0,0.0,1143099.0,0.0
2024-11-30,179951028,0.0,136733555,106891719,107023707,73578990.0,80976150.0,12955455.0,0.0,0.0,89246561.0,11783774.0,20550592,0.0,23639594.0,0.0,0.0,0.0,0.0,0.0,0.0,8537616.0,7503417,47397831.0,0.0,1143081.0,0.0
2024-12-01,175554705,0.0,136460953,107128759,107008754,73340141.0,72111005.0,14078453.0,0.0,0.0,90344873.0,11833460.0,20487598,0.0,23669835.0,0.0,0.0,0.0,0.0,0.0,0.0,8930878.0,8410808,49089514.0,0.0,1143331.0,0.0
2024-12-02,117043801,0.0,46885213,106039611,105510858,75541840.0,79869016.0,13513911.0,0.0,0.0,86336632.0,11759494.0,22851858,0.0,22920967.0,0.0,0.0,0.0,0.0,0.0,0.0,9036422.0,8593227,47689575.0,0.0,1143597.0,0.0
2024-12-03,161670904,0.0,127021832,108534362,102956879,72313694.0,86018182.0,13504205.0,0.0,0.0,86896406.0,11873143.0,18308671,0.0,23059300.0,0.0,0.0,0.0,0.0,0.0,0.0,9228696.0,10621943,43029026.0,0.0,1143597.0,0.0
2024-12-04,153494277,0.0,144043642,108269232,103328667,72354312.0,89795049.0,13517759.0,0.0,0.0,85235682.0,11324886.0,23426675,0.0,24690615.0,0.0,0.0,0.0,0.0,0.0,0.0,9348187.0,11709650,42389565.0,0.0,0.0,0.0
2024-12-05,177703274,0.0,84040463,108811936,99427576,73835749.0,83798132.0,13517226.0,0.0,0.0,83936872.0,10471902.0,17097477,0.0,29692075.0,0.0,0.0,0.0,0.0,0.0,0.0,9384707.0,6850533,45794196.0,0.0,0.0,0.0
2024-12-06,168744897,0.0,144750086,119365608,101382163,74012122.0,90572243.0,10769182.0,0.0,0.0,98578429.0,11685491.0,26979179,0.0,26657310.0,0.0,0.0,0.0,0.0,0.0,0.0,9632429.0,6655959,47470200.0,0.0,0.0,0.0
2024-12-07,218597855,0.0,174683467,124614813,103392869,77147060.0,107147203.0,10903852.0,0.0,0.0,96010455.0,13415924.0,23319980,0.0,26691503.0,0.0,0.0,0.0,0.0,0.0,0.0,9275137.0,8754235,46743465.0,0.0,0.0,0.0
2024-12-08,197030959,0.0,119469191,124748693,103533940,75367981.0,126377503.0,10896821.0,0.0,0.0,91498653.0,11786195.0,24545456,0.0,26127052.0,0.0,0.0,0.0,0.0,0.0,0.0,9254622.0,11860440,47412292.0,0.0,0.0,0.0
2024-12-09,163584209,0.0,140728540,128622337,107633804,75228668.0,139436955.0,10918746.0,106928.0,0.0,83985365.0,11329933.0,23981278,0.0,26176770.0,0.0,0.0,0.0,0.0,0.0,0.0,9551099.0,7608520,45010613.0,0.0,0.0,0.0
2024-12-10,182568806,0.0,160906100,133948470,113875019,74746624.0,141310283.0,11012428.0,236116.0,0.0,82561403.0,11424212.0,26035069,0.0,27440463.0,0.0,0.0,0.0,0.0,0.0,0.0,10073289.0,8394898,46570744.0,0.0,0.0,0.0
2024-12-11,174931950,0.0,135236091,133332004,113581744,74927431.0,160593605.0,13018077.0,1729569.0,0.0,82212211.0,11217840.0,26090811,0.0,30599664.0,0.0,0.0,0.0,0.0,0.0,0.0,10347639.0,12465808,47520515.0,0.0,0.0,0.0
2024-12-12,247381605,0.0,151728340,139148368,117123230,73273083.0,166148277.0,13240272.0,2728312.0,0.0,86422924.0,11180907.0,26217111,0.0,30642661.0,0.0,0.0,0.0,0.0,0.0,0.0,10062123.0,8371654,49245944.0,0.0,0.0,0.0
2024-12-13,200530983,0.0,145778614,136732135,122654551,73594105.0,157882354.0,14358338.0,2631262.0,0.0,85656736.0,11460466.0,24203407,0.0,34452292.0,0.0,0.0,0.0,0.0,0.0,0.0,9347566.0,7534357,50073517.0,0.0,0.0,0.0
2024-12-14,330579571,0.0,151573045,142582064,122412277,74428455.0,157396082.0,15409787.0,2947231.0,0.0,85363746.0,11816672.0,26553470,0.0,32701889.0,0.0,0.0,0.0,0.0,0.0,0.0,10048452.0,7203462,52710729.0,0.0,0.0,0.0
2024-12-15,271449923,0.0,153338995,145498939,126529286,73754246.0,159311391.0,15780498.0,3083325.0,0.0,86825645.0,13652888.0,24656112,0.0,36282449.0,0.0,0.0,0.0,0.0,0.0,0.0,9599213.0,10303516,48460729.0,0.0,0.0,0.0
2024-12-16,259940630,0.0,159314346,144481813,130911284,73866371.0,161975877.0,16222229.0,4230233.0,0.0,99109902.0,13505400.0,32916764,0.0,32457229.0,0.0,0.0,0.0,0.0,0.0,0.0,9978707.0,11695805,44592488.0,0.0,0.0,0.0
2024-12-17,262559865,0.0,182017500,148308991,137742515,75043247.0,167491371.0,15993679.0,4074747.0,0.0,113360463.0,13304836.0,30782223,0.0,31101347.0,0.0,0.0,0.0,0.0,0.0,0.0,9884060.0,9860122,41455874.0,0.0,0.0,0.0
