,aave-v3_PT-EUSDE-14AUG2025_Ethereum,aave-v3_PT-SUSDE-31JUL2025_Ethereum,aave-v3_PT-USDE-31JUL2025_Ethereum,aave-v3_SUSDE_Ethereum,aave-v3_USDC_Ethereum,aave-v3_USDE_Ethereum,aave-v3_USDT_Ethereum,ethena-usde_SUSDE_Ethereum,fluid-lending_USDC_Ethereum,fluid-lending_USDT_Ethereum,morpho-blue_BBQUSDC_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_PT-SYRUPUSDC-28AUG2025_Ethereum,morpho-blue_PT-USDS-14AUG2025_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_SPARKUSDC_Base,morpho-blue_SPDAI_Ethereum,morpho-blue_STEAKUSDC_Ethereum,morpho-blue_STEAKUSDT_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,morpho-blue_USUALUSDC+_Ethereum
2025-02-04,0.0,0.0,0.0,0.0,4.79249,5.38084,6.65618,12.04495,9.01,8.87,15.89499,12.90889,0.0,0.0,17.03652,7.02345,13.74976,6.70144,10.70566,0.0,13.38295
2025-02-05,0.0,0.0,0.0,0.0,4.88968,5.87562,6.41252,12.21159,8.92,8.77,13.14404,9.4015,0.0,0.0,12.437,7.05444,13.19116,7.03265,10.74908,0.0,13.36131
2025-02-06,0.0,0.0,0.0,0.0,4.79089,5.79183,6.18477,6.86303,9.63,9.31,11.86868,9.30375,0.0,0.0,11.15503,7.17113,11.28569,6.86613,9.66266,0.0,16.70051
2025-02-07,0.0,0.0,0.0,0.0,4.96097,5.31304,6.08473,6.91009,9.4,8.36,11.21937,8.63125,0.0,0.0,10.74845,5.85729,10.98264,6.75395,9.06037,0.0,11.84823
2025-02-08,0.0,0.0,0.0,0.0,4.7255,5.51198,5.44472,7.00731,9.1,8.37,12.33101,9.18115,0.0,0.0,11.77412,6.38744,11.6032,7.13407,9.06713,0.0,12.59464
2025-02-09,0.0,0.0,0.0,0.0,4.67614,5.98243,5.43506,7.02712,8.55,8.81,11.82429,9.00277,0.0,0.0,12.37386,6.23074,11.70406,7.16949,7.26467,0.0,12.08144
2025-02-10,0.0,0.0,0.0,0.0,4.49355,5.57332,4.93727,7.08008,8.6,7.89,11.61578,8.87235,0.0,0.0,12.09292,6.49085,11.82762,7.08272,7.152,0.0,11.21626
2025-02-11,0.0,0.0,0.0,0.0,3.55242,5.20484,4.05593,7.17479,8.59,7.59,10.6405,8.65816,0.0,0.0,11.17255,6.34991,10.75638,6.79454,7.01728,0.0,13.0179
2025-02-12,0.0,0.0,0.0,0.0,3.98756,3.95855,4.05785,7.20824,8.0,7.73,10.82057,9.40439,0.0,0.0,11.32286,10.3068,10.6532,6.48846,6.56783,0.0,11.6338
2025-02-13,0.0,0.0,0.0,0.0,4.01972,2.29985,4.1902,7.56634,8.15,7.41,10.4256,8.87205,0.0,0.0,10.90657,8.61291,10.29478,7.01157,7.51443,0.0,11.06952
2025-02-14,0.0,0.0,0.0,0.0,4.12668,3.16395,3.69629,7.59531,7.15,6.45,9.996,8.93975,0.0,0.0,10.48055,8.4425,9.91556,7.39128,7.50087,0.0,10.62669
2025-02-15,0.0,0.0,0.0,0.0,4.13509,0.97227,3.72254,7.60938,6.89,5.77,9.91024,8.92298,0.0,0.0,10.40195,7.79377,9.81154,7.3213,5.96352,0.0,10.67378
2025-02-16,0.0,0.0,0.0,0.0,4.09106,1.40591,3.74277,7.64865,6.95,5.7,9.21004,8.69747,0.0,0.0,9.74371,8.48098,9.62727,7.91552,7.92332,0.0,10.37332
2025-02-17,0.0,0.0,0.0,0.0,4.15934,2.04666,3.75508,7.53718,6.65,5.98,9.3119,8.77393,0.0,0.0,9.91996,7.77968,9.82066,7.2857,7.79917,0.0,10.62463
2025-02-18,0.0,0.0,0.0,0.0,4.25721,1.79974,3.79356,7.4412,6.37,5.37,9.44069,8.74059,0.0,0.0,9.88667,10.11139,9.21721,7.0411,7.24537,0.0,10.61609
2025-02-19,0.0,0.0,0.0,0.0,4.32459,1.11801,3.70619,7.46175,5.96,5.78,9.36079,8.91542,0.0,0.0,9.83829,10.29719,9.68686,7.36071,6.46569,0.0,10.34621
2025-02-20,0.0,0.0,0.0,0.0,4.16245,2.24339,3.7102,9.88793,5.47,6.27,9.36809,8.35318,0.0,0.0,9.79769,9.94183,9.07683,7.35929,6.70889,0.0,11.04373
2025-02-21,0.0,0.0,0.0,0.0,4.18517,19.9296,4.44897,10.57212,6.97,5.85,9.14692,7.41202,0.0,0.0,7.20436,9.18185,12.04286,5.98169,7.02543,0.0,14.02253
2025-02-22,0.0,0.0,0.0,0.0,4.23585,5.01062,5.12156,10.6627,5.05,6.19,8.99077,7.93334,0.0,0.0,9.85855,10.96595,10.91319,7.23398,7.18161,0.0,10.48036
2025-02-23,0.0,0.0,0.0,0.0,4.24817,5.44498,4.11329,10.66201,5.23,6.17,9.10002,8.09421,0.0,0.0,9.84588,9.76061,10.69106,6.96969,6.59922,0.0,10.79365
2025-02-24,0.0,0.0,0.0,0.0,4.09746,13.46815,4.17792,10.76702,6.11,5.98,10.8946,9.70075,0.0,0.0,10.93266,9.60351,11.3779,6.53487,6.62685,0.0,11.35206
2025-02-25,0.0,0.0,0.0,0.0,3.78483,4.79201,3.97986,10.89807,6.71,5.65,11.1413,9.32614,0.0,0.0,11.15513,6.83921,12.54543,5.27239,6.67186,0.0,20.85862
2025-02-26,0.0,0.0,0.0,0.0,4.77405,5.11263,3.52677,10.90897,8.14,6.88,10.72216,9.06998,0.0,0.0,13.39917,7.74907,11.46179,5.182,6.50736,0.0,26.3061
2025-02-27,0.0,0.0,0.0,0.0,4.87561,5.46299,3.28426,10.40331,8.24,6.69,14.38519,10.65748,0.0,0.0,14.64529,9.25247,11.26073,6.23423,6.12427,0.0,14.8145
2025-02-28,0.0,0.0,0.0,0.0,3.46657,3.97365,3.35155,10.52901,6.08,7.94,10.06546,7.63024,0.0,0.0,12.03313,7.94834,10.65947,5.63012,15.34246,0.0,11.19559
2025-03-01,0.0,0.0,0.0,0.0,3.4335,3.36142,3.19872,10.55739,5.31,6.19,9.86619,7.66324,0.0,0.0,11.05901,7.54446,10.24405,5.602,6.79755,0.0,11.10326
2025-03-02,0.0,0.0,0.0,0.0,3.36937,4.14612,3.23862,10.63207,4.5,6.11,10.08419,7.30654,0.0,0.0,10.89473,8.01439,10.16205,5.7306,7.12061,0.0,11.06667
2025-03-03,0.0,0.0,0.0,0.0,3.18048,3.89143,3.38523,10.65366,5.24,4.14,9.21484,6.48863,0.0,0.0,10.03346,7.50248,9.36928,4.67654,5.86004,0.0,10.04505
2025-03-04,0.0,0.0,0.0,0.0,3.32912,3.13954,3.31658,10.68796,4.15,5.29,8.91581,6.63521,0.0,0.0,9.7301,7.33328,9.06027,4.9404,5.19901,0.0,9.73217
2025-03-05,0.0,0.0,0.0,0.0,3.39031,3.3176,3.36741,10.67944,3.92,5.23,8.61026,6.5629,0.0,0.0,9.19219,7.54965,8.95109,4.80843,5.12567,0.0,9.09937
2025-03-06,0.0,0.0,0.0,0.0,3.47602,3.80427,3.47455,5.84205,4.19,5.12,8.10128,6.12295,0.0,0.0,8.74325,7.25826,8.24733,4.80434,5.25443,0.0,8.88463
2025-03-07,0.0,0.0,0.0,0.0,3.27341,3.18181,3.37992,5.84959,4.86,4.7,8.54445,6.53526,0.0,0.0,9.54487,8.50356,8.25802,4.65612,5.40683,0.0,8.60335
2025-03-08,0.0,0.0,0.0,0.0,3.29938,4.26683,3.33949,5.86401,4.67,4.58,8.23267,5.99593,0.0,0.0,9.05211,7.32658,7.98568,4.69509,5.24956,0.0,9.06565
2025-03-09,0.0,0.0,0.0,0.0,3.30125,4.5563,3.29253,5.88396,3.63,4.38,8.26181,5.73181,0.0,0.0,8.89264,7.03199,7.64343,4.40729,5.00971,0.0,8.9441
2025-03-10,0.0,0.0,0.0,0.0,2.62912,4.07967,2.7487,5.97814,4.55,4.48,7.0498,5.66277,0.0,0.0,8.85864,6.84508,7.81269,3.87098,4.70081,0.0,8.82125
2025-03-11,0.0,0.0,0.0,0.0,2.71629,3.81608,2.68137,5.99329,4.86,4.62,7.01262,6.03965,0.0,0.0,8.65617,5.4543,7.77911,5.14023,4.24487,0.0,8.75121
2025-03-12,0.0,0.0,0.0,0.0,2.37849,3.57393,2.66124,6.04938,4.6,4.68,6.97349,6.03943,0.0,0.0,8.48984,5.59408,7.80454,5.10871,4.22487,0.0,8.32181
2025-03-13,0.0,0.0,0.0,0.0,2.76053,3.44051,2.66073,4.39726,4.76,4.47,6.30681,5.98994,0.0,0.0,8.68651,5.77669,8.6182,6.51994,4.35412,0.0,9.54829
2025-03-14,0.0,0.0,0.0,0.0,2.85411,3.44392,2.71276,4.41523,4.01,4.58,6.93042,5.94607,0.0,0.0,8.59201,5.80808,8.37901,4.97423,4.41013,0.0,8.55894
2025-03-15,0.0,0.0,0.0,0.0,2.79214,4.00345,2.76348,4.42064,4.25,4.68,6.93042,5.94607,0.0,0.0,8.59201,5.80808,8.37901,4.97423,4.41036,0.0,8.55894
2025-03-16,0.0,0.0,0.0,0.0,2.6532,4.61336,2.64882,4.42767,4.39,4.81,6.93042,5.94607,0.0,0.0,8.59201,5.80808,8.37901,4.97423,4.41013,0.0,8.55894
2025-03-17,0.0,0.0,0.0,0.0,2.65834,4.80809,2.67594,4.46447,4.35,4.88,6.93037,5.94607,0.0,0.0,8.59258,5.80924,8.37893,4.95862,4.41013,0.0,8.56016
2025-03-18,0.0,0.0,0.0,0.0,2.72347,4.52263,2.64739,4.4899,4.59,4.72,6.12147,6.47992,0.0,0.0,7.1702,5.2339,7.82386,5.14229,6.66699,0.0,7.39275
2025-03-19,0.0,0.0,0.0,0.0,2.22727,3.22807,3.7794,4.50328,6.41,7.61,6.48051,6.61332,0.0,0.0,7.74231,5.71659,7.42174,8.77253,5.79739,0.0,7.55905
2025-03-20,0.0,0.0,0.0,0.0,2.49219,2.98705,3.43485,4.131,7.29,6.56,5.98034,5.934,0.0,0.0,14.7403,5.8614,7.38673,6.52863,8.82468,0.0,20.2317
2025-03-21,0.0,0.0,0.0,0.0,3.03662,2.90862,2.89412,4.11159,8.1,6.9,7.57166,7.03832,0.0,0.0,10.5795,5.92324,7.53406,7.80975,5.89173,0.0,13.4979
2025-03-22,0.0,0.0,0.0,0.0,3.10443,2.66152,2.4947,4.11061,7.61,6.33,7.95015,7.03358,0.0,0.0,9.02722,5.99966,6.94267,5.1425,4.88756,0.0,8.39503
2025-03-23,0.0,0.0,0.0,0.0,2.96481,2.41871,2.22286,4.121,7.31,6.72,7.73654,7.0583,0.0,0.0,8.87773,5.83671,6.71142,7.10304,5.19378,0.0,8.45711
2025-03-24,0.0,0.0,0.0,0.0,2.89034,2.66348,2.36524,4.18235,5.6,6.88,7.0367,9.86743,0.0,0.0,8.87318,5.64658,6.30843,6.55481,4.75302,0.0,8.2822
2025-03-25,0.0,0.0,0.0,0.0,2.91089,2.29254,2.48828,4.24361,5.31,6.94,6.45518,5.96604,0.0,0.0,6.69733,5.73926,6.01098,4.55979,4.61839,0.0,6.15975
2025-03-26,0.0,0.0,0.0,0.0,2.85389,3.57476,2.66265,4.29779,5.5,6.27,6.14478,5.54783,0.0,0.0,6.48887,5.88653,6.01389,4.40827,4.62425,0.0,5.99328
2025-03-27,0.0,0.0,0.0,0.0,3.04199,1.54269,2.65128,10.07167,5.96,6.14,5.02413,4.51004,0.0,0.0,7.16514,5.65824,4.20409,4.6711,4.19667,0.0,6.23809
2025-03-28,0.0,0.0,0.0,0.0,3.36562,2.07297,2.37418,10.7699,7.48,7.04,6.08208,5.4,0.0,0.0,7.96973,5.85832,7.84286,4.56407,4.15972,0.0,6.48975
2025-03-29,0.0,0.0,0.0,0.0,3.14379,3.15058,2.15617,10.75957,7.2,6.63,5.79245,5.25934,0.0,0.0,7.65748,5.69538,5.43589,4.46222,3.90745,0.0,6.64295
2025-03-30,0.0,0.0,0.0,0.0,3.10019,3.39562,3.91343,10.76762,6.77,6.66,5.87846,5.27917,0.0,0.0,7.98762,3.60251,5.67691,3.68278,3.76515,0.0,6.62795
2025-03-31,0.0,0.0,0.0,0.0,2.9492,1.10363,3.23464,10.81596,5.79,6.04,4.4158,4.19998,0.0,0.0,5.02043,4.31064,6.79956,4.01761,3.95927,0.0,5.15329
2025-04-01,0.0,0.0,0.0,0.0,2.9139,1.48528,2.99238,10.70709,6.03,6.08,5.70902,5.28374,0.0,0.0,5.76037,5.87938,5.91756,4.26195,4.97062,0.0,5.73062
2025-04-02,0.0,0.0,0.0,0.0,2.86269,1.16772,2.98455,10.70109,5.54,5.56,5.45565,5.33443,0.0,0.0,5.73711,5.32122,8.47505,4.31162,4.37485,0.0,5.89334
2025-04-03,0.0,0.0,0.0,0.0,2.64098,2.32039,2.70048,4.50672,5.64,5.48,5.4537,5.06278,0.0,0.0,5.79889,6.10143,6.00961,4.58589,4.34772,0.0,5.50294
2025-04-04,0.0,0.0,0.0,0.0,2.71484,0.2428,2.66334,4.53113,5.44,5.2,5.91576,5.66881,0.0,0.0,6.19688,6.48831,6.53693,5.34143,4.09772,0.0,5.65331
2025-04-05,0.0,0.0,0.0,0.0,2.74007,0.25713,2.27714,4.54414,5.48,5.09,5.86661,5.45696,0.0,0.0,6.30406,6.2387,6.31225,6.16757,3.99611,0.0,5.55545
2025-04-06,0.0,0.0,0.0,0.0,2.5725,0.16535,2.27763,4.55964,4.69,4.19,5.92393,5.25178,0.0,0.0,7.84446,7.25204,8.76342,4.67612,3.91475,0.0,7.35009
2025-04-07,0.0,0.0,0.0,0.0,2.57492,0.18208,1.84214,4.65287,4.11,5.32,4.56923,4.19734,0.0,0.0,4.28272,4.22684,6.26492,3.48943,2.91586,0.0,4.81217
2025-04-08,0.0,0.0,0.0,0.0,2.58583,0.10992,1.8456,4.06621,4.68,4.39,5.47497,5.12242,0.0,0.0,5.43177,5.65794,5.89502,4.27386,3.58993,0.0,5.16306
2025-04-09,0.0,0.0,0.0,0.0,2.67683,0.11965,1.76389,4.09609,4.14,5.86,5.61878,5.3225,0.0,0.0,5.9925,6.24765,6.24215,5.78175,3.61729,0.0,5.49471
2025-04-10,0.0,0.0,0.0,0.0,2.81635,0.13601,1.71725,4.88511,4.75,6.1,5.25305,4.82497,0.0,0.0,9.81848,5.44987,6.03203,5.30884,3.15163,0.0,8.08398
2025-04-11,0.0,0.0,0.0,0.0,3.21554,0.13931,1.75322,4.88704,5.09,6.41,6.22663,5.8624,0.0,0.0,6.57148,5.52618,6.4649,6.4972,3.69036,0.0,5.94351
2025-04-12,0.0,0.0,0.0,0.0,3.13246,0.15536,2.2419,4.90008,4.93,7.67,6.13278,6.26345,0.0,0.0,6.5078,5.55268,6.43153,6.24547,3.75235,0.0,5.89958
2025-04-13,0.0,0.0,0.0,0.0,3.04988,0.14547,1.89676,4.90913,5.25,7.24,8.61418,9.12165,0.0,0.0,10.10366,5.47069,6.56807,5.95983,3.67917,0.0,8.87776
2025-04-14,0.0,0.0,0.0,0.0,3.03576,0.11187,1.71142,4.85602,5.02,7.39,8.26682,7.96568,0.0,0.0,8.68897,5.51215,6.3826,4.36926,3.83879,0.0,7.10197
2025-04-15,0.0,0.0,0.0,0.0,2.71479,0.03467,1.84808,4.857,4.56,6.1,5.90501,4.97483,0.0,0.0,4.9609,5.31654,6.0411,4.01872,3.91267,0.0,5.94298
2025-04-16,0.0,0.0,0.0,0.0,2.60676,0.03629,2.0652,4.88759,5.09,5.27,5.3813,4.66072,0.0,0.0,10.08448,5.33344,6.04465,4.18851,4.13938,0.0,7.43926
2025-04-17,0.0,0.0,0.0,0.0,2.56107,0.05482,2.022,4.57458,5.06,7.38,5.83827,6.06557,0.0,0.0,5.52008,5.33869,6.17145,4.06292,3.46246,0.0,5.66007
2025-04-18,0.0,0.0,0.0,0.0,2.5883,0.07269,2.07613,4.57858,5.72,7.18,7.08708,6.2284,0.0,0.0,6.51395,5.13207,6.53144,3.90672,3.18512,0.0,6.22074
2025-04-19,0.0,0.0,0.0,0.0,2.52591,0.07537,2.14353,4.57276,5.81,7.18,5.8149,5.15965,0.0,0.0,5.54441,5.1903,6.08919,4.03864,3.16463,0.0,5.50681
2025-04-20,0.0,0.0,0.0,0.0,2.47381,0.07657,2.06608,4.56743,5.67,6.89,6.68175,7.14566,0.0,0.0,6.40916,5.13564,6.07011,3.61816,3.11404,0.0,6.25695
2025-04-21,0.0,0.0,0.0,0.0,2.59213,0.09275,3.38732,4.59287,5.73,6.54,6.65944,5.90601,0.0,0.0,7.22897,5.13951,6.03529,3.80706,3.44274,0.0,7.49498
2025-04-22,0.0,0.0,0.0,0.0,2.39371,0.10704,3.12083,4.60265,5.77,6.69,6.23127,5.07512,0.0,0.0,5.48446,5.2402,5.69351,4.20886,3.22934,0.0,5.73467
2025-04-23,0.0,0.0,0.0,0.0,2.32432,0.1154,2.26266,4.60361,5.7,6.62,5.99135,5.54245,0.0,0.0,6.21777,5.29401,5.64338,5.63798,3.2006,0.0,5.64301
2025-04-24,0.0,0.0,0.0,0.0,2.3131,0.12639,2.03485,4.47932,4.99,5.43,5.7005,5.10248,0.0,0.0,7.86396,5.30702,5.17536,5.0395,3.19642,0.0,6.65634
2025-04-25,0.0,0.0,0.0,0.0,2.28569,0.13852,2.55469,4.48461,4.78,5.19,5.42639,5.35998,0.0,0.0,5.95628,5.32391,5.10098,5.47259,3.34056,0.0,5.34385
2025-04-26,0.0,0.0,0.0,0.0,2.70079,0.20459,2.16224,4.48315,5.03,4.67,5.63901,5.06305,0.0,0.0,5.9138,5.41749,5.15518,5.58373,3.50236,0.0,5.32265
2025-04-27,0.0,0.0,0.0,0.0,2.85224,0.21247,1.948,4.48357,5.1,4.68,6.33899,5.24742,0.0,0.0,7.13407,5.34757,4.98027,4.83584,3.45214,0.0,6.20476
2025-04-28,0.0,0.0,0.0,0.0,2.85707,0.22236,1.81985,4.48353,5.07,4.95,5.81103,5.28553,0.0,0.0,7.12976,5.32147,5.3453,6.18849,3.44303,0.0,5.91965
2025-04-29,0.0,0.0,0.0,0.0,2.79153,0.22746,1.93317,4.47665,5.08,4.78,5.54604,5.12477,0.0,0.0,6.29262,6.68422,5.24748,4.5125,5.39627,0.0,5.41367
2025-04-30,0.0,0.0,0.0,0.0,2.80662,0.27819,1.98328,4.47524,5.32,4.65,5.14409,4.9198,0.0,0.0,6.85511,7.8846,5.12341,4.28627,3.44667,0.0,6.11549
2025-05-01,0.0,0.0,0.0,0.0,2.9605,0.38973,2.3849,3.72706,5.06,4.96,5.96926,4.97178,0.0,0.0,5.65695,13.15456,5.40392,4.72345,3.61313,0.0,5.46428
2025-05-02,0.0,0.0,0.0,0.0,2.86129,0.38974,2.5014,3.76101,4.86,5.02,5.49649,5.67541,0.0,0.0,5.96901,5.47909,5.9089,4.98168,3.41728,0.0,5.77297
2025-05-03,0.0,0.0,0.0,0.0,2.95036,0.38976,2.30768,3.7862,4.97,4.9,5.88527,5.52952,0.0,0.0,5.40358,5.44243,5.08453,4.41449,3.42772,0.0,5.49168
2025-05-04,0.0,0.0,0.0,0.0,3.14103,0.38979,2.19402,3.83742,5.21,4.69,4.75114,4.39247,0.0,0.0,4.574,5.45411,4.78966,4.37337,3.44251,0.0,4.49163
2025-05-05,0.0,0.0,0.0,0.0,2.97519,0.38983,2.40871,3.84848,5.42,4.54,4.8441,4.54472,0.0,0.0,4.45757,5.46949,5.11124,4.48955,3.11496,0.0,4.54902
2025-05-06,0.0,0.0,0.0,0.0,3.26147,0.38978,2.29722,3.84921,6.29,5.2,4.90109,4.51145,0.0,0.0,6.60731,5.57921,4.10087,4.26886,3.32705,0.0,5.70356
2025-05-07,0.0,0.0,0.0,0.0,3.04863,0.35728,3.84077,3.85055,5.84,5.45,5.23407,4.71268,0.0,0.0,6.89336,5.5487,4.24034,4.43716,3.61027,0.0,5.59051
2025-05-08,0.0,0.0,0.0,0.0,3.12704,0.35897,3.05495,4.68481,5.57,6.17,7.57707,7.60404,0.0,0.0,6.44432,5.76489,3.03123,4.6234,3.53307,0.0,6.67475
2025-05-09,0.0,0.0,0.0,0.0,3.24834,0.36147,2.77826,4.6836,5.68,5.25,11.14768,9.19697,0.0,0.0,6.14513,5.75783,3.71282,4.66857,3.58037,0.0,13.05797
2025-05-10,0.0,0.0,0.0,0.0,3.29008,0.39057,2.75911,4.68412,5.35,5.65,7.73654,6.06538,0.0,0.0,6.68457,5.90354,3.29286,4.68779,3.74593,0.0,7.11645
2025-05-11,0.0,0.0,0.0,0.0,3.34252,0.39934,3.06912,4.64839,5.57,5.83,5.92458,5.42807,0.0,0.0,6.28842,5.84388,4.31391,4.62852,3.70325,0.0,5.9385
2025-05-12,0.0,0.0,0.0,0.0,3.59898,0.37932,3.74162,4.50542,6.43,5.59,7.73398,7.27479,0.0,0.0,7.0717,5.83698,4.00044,4.76953,5.05501,0.0,7.66886
2025-05-13,0.0,0.0,0.0,0.0,3.71617,0.64945,3.712,4.47793,6.84,6.15,7.93212,6.97423,0.0,0.0,6.26442,5.96738,3.71494,4.98975,4.67889,0.0,7.82161
2025-05-14,0.0,0.0,0.0,0.0,3.66214,0.84158,4.52838,4.43299,6.92,6.2,7.37789,6.87294,0.0,0.0,7.83176,5.90486,4.81898,7.10184,4.57157,0.0,7.48332
2025-05-15,0.0,0.0,0.0,0.0,3.69498,0.96923,3.42654,7.83374,6.54,5.81,7.60372,7.76163,0.0,0.0,7.09217,6.14738,4.2545,4.90299,4.39905,0.0,7.37193
2025-05-16,0.0,0.0,0.0,0.0,3.80671,0.77115,4.39978,7.34903,6.15,6.15,7.23309,7.27947,0.0,0.0,7.06649,6.10296,6.0055,4.94857,4.57732,0.0,7.29761
2025-05-17,0.0,0.0,0.0,0.0,3.85419,0.77201,3.8908,7.20918,5.31,6.02,8.07322,7.58491,0.0,0.0,9.3479,5.92121,6.16446,4.89885,4.52021,0.0,7.72347
2025-05-18,0.0,0.0,0.0,0.0,3.87894,0.77181,3.36467,7.1732,5.96,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19,0.0,0.0,0.0,0.0,3.98215,0.83012,3.30307,7.13782,5.98,5.85,6.90268,6.76669,0.0,0.0,7.06772,6.21173,5.28843,5.92061,4.20125,0.0,6.89747
2025-05-20,0.0,0.0,0.0,0.0,3.92227,1.24296,3.55008,6.86498,5.78,5.9,7.76281,7.16707,0.0,0.0,6.91721,6.1856,4.14738,5.24973,4.31066,0.0,7.20917
2025-05-21,0.0,0.0,0.0,0.0,3.80665,1.32889,3.53264,6.81428,5.54,6.13,6.60699,6.52611,0.0,0.0,6.77684,6.16845,4.43401,5.28105,4.14203,0.0,6.38402
2025-05-22,0.0,0.0,0.0,0.0,3.61293,1.37637,3.69047,6.628,6.44,6.62,8.57459,8.5059,0.0,0.0,12.30644,6.52146,4.46175,6.98913,4.23751,0.0,9.08832
2025-05-23,0.0,0.0,0.0,0.0,3.91083,1.355,3.68889,6.3886,8.55,7.6,9.06487,7.22272,0.0,0.0,8.90857,6.13612,4.20746,8.56536,4.42049,0.0,8.87979
2025-05-24,0.0,0.0,0.0,0.0,3.95309,1.34894,3.51421,6.38143,8.1,7.96,7.54173,7.14203,0.0,0.0,8.05454,6.00752,4.22267,6.91009,4.56855,0.0,7.28023
2025-05-25,0.0,0.0,0.0,0.0,4.12603,1.32206,3.3363,6.37648,7.88,8.22,7.15491,6.87379,0.0,0.0,7.28679,5.99839,4.04331,6.56722,4.18216,0.0,7.67439
2025-05-26,0.0,0.0,0.0,0.0,3.85487,1.36766,3.58106,6.35345,7.35,7.83,5.99168,5.78759,0.0,0.0,6.23199,4.77616,3.8048,5.15489,4.51059,0.0,5.82854
2025-05-27,0.0,0.0,0.0,0.0,3.82898,2.30091,3.78603,6.27975,6.35,6.32,5.71108,5.52596,0.0,0.0,7.18837,4.75762,3.55068,5.01645,4.5094,0.0,6.18292
2025-05-28,0.0,0.0,0.0,0.0,3.88816,3.17807,3.65344,5.99732,5.83,6.51,6.0723,6.06608,0.0,0.0,7.15646,4.77115,2.78061,4.86967,5.48968,0.0,6.32593
2025-05-29,0.0,0.0,0.0,0.0,4.03087,1.79041,3.62795,7.15917,6.1,6.69,7.56034,6.4657,0.0,0.0,7.06781,4.80847,1.9285,5.12163,4.20044,0.0,7.02988
2025-05-30,0.0,0.0,0.0,0.0,3.74995,1.77664,3.79473,6.999,6.09,6.3,6.88648,5.94986,0.0,0.0,7.01437,4.77686,1.85432,5.80099,4.02462,0.0,6.54197
2025-05-31,0.0,0.0,0.0,0.0,3.88941,3.27778,3.80203,6.6846,6.07,6.12,6.48889,6.14522,0.0,0.0,6.63073,4.77032,0.37121,4.75111,5.23003,0.0,6.14929
2025-06-01,0.0,0.0,0.0,0.0,3.85111,3.2194,3.85424,6.58936,5.76,6.51,7.00891,6.20532,0.0,0.0,6.65666,4.7528,0.89716,4.63656,4.86357,0.0,6.22953
2025-06-02,0.0,0.0,0.0,0.0,3.89288,3.29386,3.97005,6.3402,5.75,6.76,6.42651,6.05879,0.0,0.0,6.50261,5.62469,2.66471,4.44835,4.62046,0.0,6.12163
2025-06-03,0.0,0.0,0.0,0.0,3.8952,2.98647,4.09938,6.23456,5.48,6.7,6.33674,6.05096,0.0,0.0,6.02824,5.62854,1.93777,4.52037,4.66737,0.0,5.82597
2025-06-04,0.0,0.0,0.0,0.0,4.18542,3.02349,4.24617,6.1328,5.79,6.69,12.52012,12.33757,0.0,0.0,9.69086,4.79164,3.51262,4.27758,4.41403,0.0,11.64188
2025-06-05,0.0,0.0,0.0,0.0,4.3703,3.03773,3.70138,6.13019,6.31,6.71,7.50021,8.89301,0.0,0.0,9.42471,4.76966,3.13415,3.72279,3.93916,0.0,8.20705
