,aave-v3_PT-EUSDE-14AUG2025_Ethereum,aave-v3_PT-SUSDE-31JUL2025_Ethereum,aave-v3_PT-USDE-31JUL2025_Ethereum,aave-v3_SUSDE_Ethereum,aave-v3_USDC_Ethereum,aave-v3_USDE_Ethereum,aave-v3_USDT_Ethereum,ethena-usde_SUSDE_Ethereum,fluid-lending_USDC_Ethereum,fluid-lending_USDT_Ethereum,morpho-blue_BBQUSDC_Ethereum,morpho-blue_GTUSDCCORE_Ethereum,morpho-blue_PT-SYRUPUSDC-28AUG2025_Ethereum,morpho-blue_PT-USDS-14AUG2025_Ethereum,morpho-blue_REUSDC_Ethereum,morpho-blue_SPARKUSDC_Base,morpho-blue_SPDAI_Ethereum,morpho-blue_STEAKUSDC_Ethereum,morpho-blue_STEAKUSDT_Ethereum,morpho-blue_SYRUPUSDC_Ethereum,morpho-blue_USUALUSDC+_Ethereum
2025-02-04,0.0,0.0,0.0,44153795.0,1009768858,8701800,767594090,3693599099,218943262,200956811,52298543.0,124021262.0,0.0,0.0,24341392.0,34942321.0,549437769.0,101040042.0,48747186.0,0.0,340671520.0
2025-02-05,0.0,0.0,0.0,44935278.0,978562135,7734497,816855309,3645902930,224187905,207626732,54279657.0,121605129.0,0.0,0.0,24678604.0,34896069.0,550074304.0,99288623.0,46616422.0,0.0,337224220.0
2025-02-06,0.0,0.0,0.0,44935278.0,995129991,7936220,875376450,3624933236,226220727,210465979,54590779.0,118821028.0,0.0,0.0,24684372.0,34917645.0,599952874.0,100178168.0,49003191.0,0.0,325931847.0
2025-02-07,0.0,0.0,0.0,44935278.0,953205135,9249284,900226096,3601036019,238445822,221955316,63094406.0,122101539.0,0.0,0.0,24499874.0,50040078.0,599049077.0,95718951.0,51002879.0,0.0,333188087.0
2025-02-08,0.0,0.0,0.0,43241640.0,1004764583,8846432,1078159414,3552673875,236783070,223689767,64100302.0,123718559.0,0.0,0.0,25308665.0,50041665.0,600443301.0,95643886.0,50678811.0,0.0,330424093.0
2025-02-09,0.0,0.0,0.0,43245391.0,1012793938,7623813,1073238220,3542984526,242050734,224207643,64168476.0,123318141.0,0.0,0.0,25841642.0,50072818.0,600525810.0,96631602.0,59617784.0,0.0,336988882.0
2025-02-10,0.0,0.0,0.0,39795391.0,1056016714,8352331,1189114805,3517343163,230253114,220205514,64458890.0,123426187.0,0.0,0.0,28892304.0,50086129.0,600112181.0,95291124.0,59702810.0,0.0,339220720.0
2025-02-11,0.0,0.0,0.0,39795391.0,1114635377,7001571,1172306629,3472435585,241733089,227119612,65565119.0,118788551.0,0.0,0.0,27534944.0,50286743.0,600451612.0,94835273.0,59314240.0,0.0,338101526.0
2025-02-12,0.0,0.0,0.0,38875391.0,996420758,9972948,1186204135,3456857553,238533892,227950855,66462193.0,119501977.0,0.0,0.0,27887765.0,50195836.0,600549865.0,96588498.0,61113862.0,0.0,336871722.0
2025-02-13,0.0,0.0,0.0,38166169.0,990211138,19864307,1144517915,3450111809,242876269,232022917,69158602.0,114293969.0,0.0,0.0,28339809.0,50574355.0,600971976.0,96354297.0,59401619.0,0.0,340607087.0
2025-02-14,0.0,0.0,0.0,37493419.0,958425108,15095386,1323306178,3437410130,240637004,251472227,75021293.0,109032820.0,0.0,0.0,28544332.0,50602475.0,601308224.0,96900642.0,58381287.0,0.0,345740756.0
2025-02-15,0.0,0.0,0.0,37493419.0,957262153,43847693,1311061288,3431278047,250746756,265382793,73785924.0,105502031.0,0.0,0.0,27841309.0,50344331.0,601435211.0,97166476.0,72495244.0,0.0,342285741.0
2025-02-16,0.0,0.0,0.0,39449052.0,965568656,37309817,1300849848,3414278855,253987484,269453121,75885201.0,102295573.0,0.0,0.0,28532735.0,50339485.0,601555449.0,97175973.0,55523184.0,0.0,344996684.0
2025-02-17,0.0,0.0,0.0,39449052.0,947613730,25577780,1298983103,3462992018,254554547,262843561,78793823.0,101243977.0,0.0,0.0,28205309.0,50510410.0,595574974.0,98232673.0,54739598.0,0.0,333079087.0
2025-02-18,0.0,0.0,0.0,43135755.0,915789562,29245491,1272088259,3506103791,249693039,266869672,80297274.0,101695636.0,0.0,0.0,26951138.0,51404410.0,600067542.0,99022745.0,58822405.0,0.0,328666109.0
2025-02-19,0.0,0.0,0.0,43135755.0,895327815,38100461,1308601029,3496781709,247322100,271084744,82065014.0,103891889.0,0.0,0.0,25836237.0,51660593.0,598486062.0,101539973.0,57342072.0,0.0,336734220.0
2025-02-20,0.0,0.0,0.0,45744135.0,948352700,24703433,1324257791,3489527454,246466176,269154424,76350932.0,94494047.0,0.0,0.0,25783213.0,53238091.0,599327953.0,101589974.0,55980736.0,0.0,328248053.0
2025-02-21,0.0,0.0,0.0,45742343.0,932835356,5571664,1046956955,3273810938,245132218,264164344,76082743.0,93814829.0,0.0,0.0,24932065.0,54867068.0,600554778.0,99146394.0,55178514.0,0.0,302936536.0
2025-02-22,0.0,0.0,0.0,46000000.0,924736137,9136836,791589204,3247326183,267571580,265449388,77211884.0,91067525.0,0.0,0.0,24509397.0,53982664.0,600267934.0,101981632.0,55232261.0,0.0,316250661.0
2025-02-23,0.0,0.0,0.0,46000000.0,921999379,8216895,1147248955,3247524798,260353669,262081823,76527172.0,92112496.0,0.0,0.0,23939437.0,55249886.0,600785577.0,104362080.0,58363498.0,0.0,304446750.0
2025-02-24,0.0,0.0,0.0,46000000.0,964213581,5007419,1142958733,3217374019,259827251,259266297,79836177.0,88586379.0,0.0,0.0,23483701.0,56297434.0,599089392.0,111104133.0,56303218.0,0.0,285923209.0
2025-02-25,0.0,0.0,0.0,46000000.0,1067102709,9130824,1207127913,3180561647,248880582,248043069,77299376.0,92085666.0,0.0,0.0,22742705.0,71818542.0,601395429.0,102693904.0,51136589.0,0.0,305717035.0
2025-02-26,0.0,0.0,0.0,44441750.0,780697626,8272795,1381611298,3177539482,229646696,225310622,76908486.0,114122560.0,0.0,0.0,22228488.0,70119712.0,624961372.0,103051816.0,51366500.0,0.0,277252230.0
2025-02-27,0.0,0.0,0.0,44596197.0,767905310,7513964,1465607459,3085138382,232344549,228130524,79977255.0,106939474.0,0.0,0.0,22236715.0,70484924.0,625122182.0,106220837.0,57018161.0,0.0,276204411.0
2025-02-28,0.0,0.0,0.0,44213397.0,1170122910,12156828,1371503447,3050035380,245035299,225476008,79361401.0,112063055.0,0.0,0.0,20908340.0,71065667.0,625259451.0,105569256.0,43559020.0,0.0,343418034.0
2025-03-01,0.0,0.0,0.0,46185397.0,1177864195,14514087,1450574867,3042224884,256891886,240756836,81435152.0,113848187.0,0.0,0.0,22451015.0,71818460.0,625467698.0,106345305.0,47469513.0,0.0,346011870.0
2025-03-02,0.0,0.0,0.0,46185397.0,1195228535,11089666,1460621166,3021875780,259545125,241321281,81520218.0,120393087.0,0.0,0.0,23802284.0,71404403.0,625591437.0,106366014.0,47409972.0,0.0,335604375.0
2025-03-03,0.0,0.0,0.0,46400000.0,1230559221,11857993,1368792991,3016043582,246363033,243206361,89481943.0,131106128.0,0.0,0.0,25263938.0,71269078.0,623428152.0,106006621.0,51441846.0,0.0,332764905.0
2025-03-04,0.0,0.0,0.0,46400000.0,1185044471,13975435,1377229826,3006830953,246217140,233197851,90280271.0,116113767.0,0.0,0.0,31832765.0,71832870.0,624967518.0,106368732.0,55462812.0,0.0,338664784.0
2025-03-05,0.0,0.0,0.0,46400000.0,1159160032,14363256,1359223248,3009114347,237082518,245391237,91691691.0,115511584.0,0.0,0.0,34576538.0,72135621.0,600178444.0,108119281.0,55575618.0,0.0,340852619.0
2025-03-06,0.0,0.0,0.0,46751480.0,1113775963,11784932,1314358555,2992148187,223924106,243432240,90918780.0,114467230.0,0.0,0.0,38726857.0,73064295.0,600181941.0,106842176.0,54013030.0,0.0,341166564.0
2025-03-07,0.0,0.0,0.0,47091326.0,1121060436,13007057,1275101345,2988399915,221801087,244433671,93687314.0,110353512.0,0.0,0.0,38747916.0,72979683.0,600312265.0,107117312.0,52633760.0,0.0,333633661.0
2025-03-08,0.0,0.0,0.0,47062330.0,1114786996,9736190,1287092271,2981250612,220716133,243887898,95965707.0,107561543.0,0.0,0.0,38390812.0,73689742.0,599438281.0,106036389.0,52698901.0,0.0,327972177.0
2025-03-09,0.0,0.0,0.0,46482330.0,1115619832,9030809,1313899441,2971416995,219732026,242946903,96419570.0,105546065.0,0.0,0.0,38191706.0,74128459.0,600406720.0,106777514.0,52560785.0,0.0,322642236.0
2025-03-10,0.0,0.0,0.0,47062330.0,1289831419,9798353,1438684535,2925893431,218413167,233125407,94628410.0,98831253.0,0.0,0.0,35302253.0,73950275.0,600517859.0,104844975.0,52634036.0,0.0,322690522.0
2025-03-11,0.0,0.0,0.0,47062330.0,1228973592,10503130,1449598541,2918704155,213814477,236498273,102554258.0,93060868.0,0.0,0.0,34122900.0,97028937.0,600627387.0,108835531.0,55408702.0,0.0,305980248.0
2025-03-12,0.0,0.0,0.0,47062330.0,1331374398,11261633,1469565644,2892399574,218140593,236708881,102054640.0,98200416.0,0.0,0.0,34176020.0,97012795.0,601580733.0,103734101.0,55669645.0,0.0,310119774.0
2025-03-13,0.0,0.0,0.0,47062330.0,1210089985,11658743,1457756564,2884296091,225551198,233529278,103884036.0,90450546.0,0.0,0.0,34338211.0,96670564.0,549953451.0,108468928.0,53419563.0,0.0,304103878.0
2025-03-14,0.0,0.0,0.0,47113138.0,1179559801,11622653,1436295466,2872797981,215272928,229663773,104171699.0,94567539.0,0.0,0.0,36508523.0,96550331.0,550088321.0,106272491.0,52871366.0,0.0,290338453.0
2025-03-15,0.0,0.0,0.0,47113149.0,1199629738,10028422,1417195714,2869355494,207586692,231565804,104171699.0,94567539.0,0.0,0.0,36508523.0,96550331.0,550088321.0,106272491.0,52871356.0,0.0,290338453.0
2025-03-16,0.0,0.0,0.0,46296744.0,1188547702,7545215,1401817368,2864896443,210349323,229550242,104171699.0,94567539.0,0.0,0.0,36508523.0,96550331.0,550088321.0,106272491.0,52871366.0,0.0,290338453.0
2025-03-17,0.0,0.0,0.0,46126338.0,1184432951,6999752,1397953012,2841773742,211454330,228895999,104171735.0,94567568.0,0.0,0.0,36508537.0,96550356.0,550088543.0,106272514.0,52871366.0,0.0,290294750.0
2025-03-18,0.0,0.0,0.0,46126338.0,1164436209,8066258,1416482153,2826019215,212217613,227845628,104185146.0,82085622.0,0.0,0.0,42580872.0,96817321.0,550587214.0,105764774.0,41942898.0,0.0,306759738.0
2025-03-19,0.0,0.0,0.0,46126338.0,1158370128,8950946,606834433,2817805159,218380192,226467655,106765584.0,82248155.0,0.0,0.0,42031516.0,95040194.0,550155381.0,105989011.0,42821999.0,0.0,301371374.0
2025-03-20,0.0,0.0,0.0,46126338.0,1052316583,9918598,733007744,2801497402,218390288,225535871,102484221.0,79918024.0,0.0,0.0,41257126.0,94339435.0,549600401.0,108553838.0,40695807.0,0.0,278199860.0
2025-03-21,0.0,0.0,0.0,46126338.0,861759935,10274649,965121805,2814463111,201805577,199775179,105512584.0,76324851.0,0.0,0.0,29607640.0,93792203.0,549903876.0,110216707.0,40702665.0,0.0,231908376.0
2025-03-22,0.0,0.0,0.0,46126338.0,840471317,11281042,1183556485,2815125070,198314865,200525173,107660509.0,82013160.0,0.0,0.0,29213995.0,93534545.0,549459809.0,113708494.0,47201690.0,0.0,236051033.0
2025-03-23,0.0,0.0,0.0,46126338.0,890117000,12451158,1374020408,2808160504,199229128,197925007,100828151.0,84255326.0,0.0,0.0,29114223.0,93683295.0,550249349.0,113516076.0,47264066.0,0.0,243939810.0
2025-03-24,0.0,0.0,0.0,44966338.0,920177119,11510631,1349052083,2767772315,213525144,213727056,107889975.0,82178666.0,0.0,0.0,39874984.0,95101367.0,549560854.0,113440127.0,52191871.0,0.0,303280662.0
2025-03-25,0.0,0.0,0.0,41143208.0,906262255,13311036,1300584374,2728612315,220788365,217154298,104701322.0,81551628.0,0.0,0.0,42170247.0,93491968.0,524975366.0,147504918.0,52221858.0,0.0,322662722.0
2025-03-26,0.0,0.0,0.0,40630570.0,925961764,8090164,1208502324,2694907476,214430088,235583812,109899874.0,87172295.0,0.0,0.0,44459435.0,93324801.0,526303811.0,147358228.0,52239848.0,0.0,317581717.0
2025-03-27,0.0,0.0,0.0,40381171.0,859591031,19339750,1218737894,2070648008,216233869,234513159,121797856.0,92669515.0,0.0,0.0,42406212.0,103288112.0,549961190.0,149667931.0,57520278.0,0.0,305546073.0
2025-03-28,0.0,0.0,0.0,40381171.0,748876881,14209979,1348507964,1942519322,203768603,175132962,123777619.0,96225880.0,0.0,0.0,37552648.0,102983711.0,475778121.0,149577443.0,54282086.0,0.0,208663732.0
2025-03-29,0.0,0.0,0.0,40381171.0,728320872,8533529,1373060510,1944293638,203598008,176496106,132117280.0,93603265.0,0.0,0.0,49590708.0,103000345.0,474972020.0,150150044.0,54048076.0,0.0,193956314.0
2025-03-30,0.0,0.0,0.0,39379568.0,744891390,7544666,474677736,1942910487,203797763,177964528,132035025.0,88730867.0,0.0,0.0,43680596.0,102904832.0,475132350.0,136758398.0,52990168.0,0.0,190103713.0
2025-03-31,0.0,0.0,0.0,39101104.0,799030786,49853632,712062448,1934648397,227023481,199275198,128956367.0,87226322.0,0.0,0.0,80800092.0,102779940.0,375475407.0,123706137.0,52132187.0,0.0,244778993.0
2025-04-01,0.0,0.0,0.0,38812256.0,814144607,43348695,815858813,1953362697,233385218,207236430,141472987.0,85045981.0,0.0,0.0,83558431.0,73470455.0,375028502.0,123186337.0,43137553.0,0.0,217331833.0
2025-04-02,0.0,0.0,0.0,36605050.0,831848472,48535351,811603542,1954403857,250228481,209122339,146136792.0,84535934.0,0.0,0.0,79622576.0,72238733.0,349928386.0,122998093.0,44395221.0,0.0,208773692.0
2025-04-03,0.0,0.0,0.0,36605050.0,912484036,11983376,972062426,1958790665,246687824,201938052,136753673.0,83314025.0,0.0,0.0,79428295.0,71689175.0,350051927.0,124408958.0,43099095.0,0.0,217573886.0
2025-04-04,0.0,0.0,0.0,36543776.0,877370107,71937005,989654380,1948460727,244548607,206716953,119246260.0,80197178.0,0.0,0.0,79418241.0,70840258.0,325047850.0,123952098.0,42992556.0,0.0,216460937.0
2025-04-05,0.0,0.0,0.0,36291680.0,868987457,70824848,1224223408,1943001720,240732313,208546153,123902304.0,76607165.0,0.0,0.0,76372357.0,70822004.0,325120089.0,121260398.0,43239303.0,0.0,219953637.0
2025-04-06,0.0,0.0,0.0,36291680.0,933350401,99270320,1226385931,1936538588,243265395,204257493,122788973.0,76974771.0,0.0,0.0,70812568.0,73499939.0,325134503.0,128506088.0,42457186.0,0.0,202705155.0
2025-04-07,0.0,0.0,0.0,36291680.0,907347382,98239711,1476778396,1898572568,216647018,195071122,124112031.0,76280534.0,0.0,0.0,63428244.0,71821834.0,325031905.0,118864376.0,43629391.0,0.0,209120992.0
2025-04-08,0.0,0.0,0.0,36465680.0,905525133,205221866,1478833688,2166467754,217389901,196338068,119457357.0,75335395.0,0.0,0.0,55370008.0,65669047.0,325026729.0,115392933.0,41874060.0,0.0,217725852.0
2025-04-09,0.0,0.0,0.0,36604840.0,872832750,203832969,1534565654,2150967229,208782309,193428609,124267827.0,72298647.0,0.0,0.0,56214858.0,52257788.0,325176336.0,119016287.0,42116124.0,0.0,214023117.0
2025-04-10,0.0,0.0,0.0,32405640.0,821345246,202425927,1579783664,2150998917,190041210,157562384,124030968.0,72423429.0,0.0,0.0,53659117.0,49715581.0,325133337.0,118473579.0,45387209.0,0.0,236545623.0
2025-04-11,0.0,0.0,0.0,32405640.0,686615790,201777336,1532144136,2150170497,176917430,158837632,112398114.0,73024429.0,0.0,0.0,55200287.0,59340568.0,325008456.0,118391515.0,38772025.0,0.0,162366797.0
2025-04-12,0.0,0.0,0.0,32405640.0,711445827,200007422,1112971929,2144580958,174280411,149983306,112748501.0,73329636.0,0.0,0.0,51753318.0,64005921.0,325102848.0,118155846.0,38473371.0,0.0,160377930.0
2025-04-13,0.0,0.0,0.0,32405640.0,738014116,201183703,1421020008,2140717263,171559542,151322852,115775621.0,73033913.0,0.0,0.0,52202976.0,69845014.0,325063490.0,117493786.0,38486925.0,0.0,157956870.0
2025-04-14,0.0,0.0,0.0,32684999.0,742105948,205924217,1604573687,2163589715,173386844,153181106,96765780.0,75329512.0,0.0,0.0,53457096.0,69172472.0,325238738.0,117707275.0,38240622.0,0.0,156464942.0
2025-04-15,0.0,0.0,0.0,32684999.0,862650946,419919514,1509272109,2163161141,187485231,176553465,104745959.0,73002943.0,0.0,0.0,70036463.0,73320399.0,325206915.0,123602965.0,38485234.0,0.0,196358975.0
2025-04-16,0.0,0.0,0.0,32684999.0,904802115,419165203,1383480469,2149933825,189239032,201091735,111907767.0,71534440.0,0.0,0.0,59450384.0,75858058.0,325322458.0,119990394.0,38432132.0,0.0,192823371.0
2025-04-17,0.0,0.0,0.0,32684999.0,911456809,374954642,1409751090,2119550854,191369379,157135174,94266373.0,69950901.0,0.0,0.0,60338678.0,76601162.0,325317404.0,122342305.0,43080549.0,0.0,189913666.0
2025-04-18,0.0,0.0,0.0,32684999.0,897781865,370775870,1388744022,2117737678,177152128,157601655,91121582.0,67500001.0,0.0,0.0,57282654.0,81034757.0,325404682.0,121498706.0,43079994.0,0.0,187581619.0
2025-04-19,0.0,0.0,0.0,32684999.0,923013026,369797431,1356578416,2120376183,174922847,158965570,91410289.0,67509725.0,0.0,0.0,57039374.0,87287200.0,325384643.0,121234486.0,43087952.0,0.0,191450875.0
2025-04-20,0.0,0.0,0.0,32684999.0,947802049,369617458,1419358244,2122793647,176001559,163732098,91840284.0,67520470.0,0.0,0.0,56500823.0,86578772.0,325441105.0,121071663.0,43094005.0,0.0,193607779.0
2025-04-21,0.0,0.0,0.0,33621990.0,903717411,364438734,649638740,2111289761,179503983,165587632,82898377.0,68313156.0,0.0,0.0,54954908.0,88321476.0,325506549.0,124329175.0,38872868.0,0.0,186415295.0
2025-04-22,0.0,0.0,0.0,33621990.0,980231522,360728749,793935007,2106903636,180762847,165289863,79446367.0,68741303.0,0.0,0.0,52725237.0,100623846.0,375006480.0,124460577.0,41626308.0,0.0,206864017.0
2025-04-23,0.0,0.0,0.0,33743670.0,1001185956,355816273,1288944304,2106470883,183965291,163893536,75411203.0,69719245.0,0.0,0.0,51014099.0,108717702.0,375066510.0,123242962.0,42764607.0,0.0,197388725.0
2025-04-24,0.0,0.0,0.0,35709705.0,1012541809,353448212,1470732350,2106322755,200901579,192233285,87933147.0,68732916.0,0.0,0.0,52241324.0,100895171.0,375187734.0,117232864.0,43459147.0,0.0,212508076.0
2025-04-25,0.0,0.0,0.0,35763369.0,1017333030,350758419,1198296929,2103891637,197766660,211195042,85536695.0,67941804.0,0.0,0.0,58732062.0,106055897.0,375236698.0,118728642.0,43743432.0,0.0,215668343.0
2025-04-26,0.0,0.0,0.0,35763369.0,793641587,336527766,1389691779,2104561389,204685205,215561260,85276657.0,68065397.0,0.0,0.0,59288564.0,108391765.0,375237456.0,120123799.0,43754646.0,0.0,216167116.0
2025-04-27,0.0,0.0,0.0,35763369.0,728369868,334995721,1609620258,2104371453,201960528,213574286,84044728.0,65747060.0,0.0,0.0,60746132.0,112723009.0,375279896.0,123127784.0,43740579.0,0.0,217159710.0
2025-04-28,0.0,0.0,0.0,35763369.0,726150524,333209511,1705894137,2104389739,208803635,202852405,82307807.0,66775258.0,0.0,0.0,62845247.0,111692949.0,350072486.0,117462105.0,43641551.0,0.0,216643307.0
2025-04-29,0.0,0.0,0.0,35763369.0,755267659,333518065,1637681724,2107555546,207459273,202939633,80619200.0,65625417.0,0.0,0.0,75032816.0,113811561.0,350096208.0,124490012.0,41199208.0,0.0,212601633.0
2025-04-30,0.0,0.0,0.0,35763369.0,749182392,328584380,1619840318,2108201907,206684892,195844462,79507967.0,66490851.0,0.0,0.0,78797515.0,114346441.0,350122203.0,126936495.0,43804829.0,0.0,208974225.0
2025-05-01,0.0,0.0,0.0,35763369.0,709856611,307897683,1393301909,2093005324,204494297,200698138,79457699.0,66296304.0,0.0,0.0,78873425.0,117554650.0,350141113.0,124107109.0,44484815.0,0.0,205412686.0
2025-05-02,0.0,0.0,0.0,34813074.0,745903935,308204079,1339017696,2074449098,206306633,198423588,80595786.0,66461087.0,0.0,0.0,78134525.0,139942357.0,350197439.0,126770559.0,45405547.0,0.0,202361528.0
2025-05-03,0.0,0.0,0.0,34813074.0,716025288,308205398,1454735836,2060896627,208572513,197397507,86207553.0,66447460.0,0.0,0.0,79121250.0,144794872.0,350202934.0,128528119.0,45211357.0,0.0,208808850.0
2025-05-04,0.0,83476866.0,0.0,11339276.0,661187637,308172724,1561737325,2033882570,206742270,198901650,92297210.0,66457164.0,0.0,0.0,67126373.0,150150723.0,350280205.0,129427016.0,45448822.0,0.0,217726105.0
2025-05-05,0.0,167122704.0,0.0,11339276.0,709097534,307865943,1438629464,2028144636,208835153,195348911,92226104.0,64084673.0,0.0,0.0,63770092.0,153965325.0,299976973.0,130368448.0,50357788.0,0.0,205310062.0
2025-05-06,0.0,167165134.0,0.0,11339276.0,625564414,307876971,1521590200,2027767345,182683954,176318092,88983934.0,63642672.0,0.0,0.0,57556389.0,161629556.0,300052015.0,140580425.0,49508467.0,0.0,193341936.0
2025-05-07,0.0,167346880.0,0.0,11339276.0,607250387,308191086,473806792,2027072652,184913926,175512183,89486782.0,65022337.0,0.0,0.0,59949749.0,167022152.0,300132398.0,139335868.0,46140222.0,0.0,183322182.0
2025-05-08,0.0,219913509.0,0.0,16183301.0,585408206,306396742,847264383,2024665226,209158033,171597852,97714463.0,66077557.0,0.0,0.0,63679509.0,172569157.0,300151546.0,141763438.0,50085497.0,0.0,192808032.0
2025-05-09,0.0,235773981.0,0.0,16183301.0,548771998,305762270,1071790563,2025175780,215664621,189196708,90669081.0,67669116.0,0.0,0.0,64862494.0,181001834.0,300175834.0,152776451.0,49021985.0,0.0,187534584.0
2025-05-10,0.0,235709176.0,0.0,16183301.0,536722409,289965338,1126912949,2024957032,230008324,187167082,91706919.0,67733083.0,0.0,0.0,72908766.0,188058708.0,300155622.0,154074827.0,49351356.0,0.0,177912395.0
2025-05-11,0.0,235575051.0,0.0,16183301.0,518744872,285266320,972186456,2040176205,224919143,184671930,93848050.0,67500397.0,0.0,0.0,73963072.0,190030268.0,300165371.0,152214918.0,49911495.0,0.0,184212021.0
2025-05-12,0.0,317981364.0,0.0,24316831.0,447081262,316516045,660532400,2103496313,216397826,181733218,93581989.0,67860592.0,0.0,0.0,74311887.0,198109333.0,299989517.0,151895670.0,50825422.0,0.0,172490913.0
2025-05-13,0.0,333253804.0,0.0,24316831.0,416688519,299932602,688370733,2116133814,211661799,186036094,94403273.0,68063874.0,0.0,0.0,72966479.0,212019218.0,300009272.0,151659879.0,51780546.0,0.0,171642747.0
2025-05-14,0.0,333925206.0,0.0,25180204.0,431092115,302692589,286161370,2137132670,206376515,181096492,97420494.0,67531022.0,0.0,0.0,69942568.0,221474901.0,275005338.0,152350500.0,52615252.0,0.0,173946442.0
2025-05-15,0.0,333728731.0,0.0,25180378.0,425042850,287399896,705603895,2180551103,205150978,184690336,94901816.0,66630138.0,0.0,0.0,69912347.0,221211316.0,275037718.0,158407745.0,52112933.0,0.0,179841827.0
2025-05-16,0.0,442268199.0,0.0,25180378.0,395560020,349237490,331186508,2319177886,213849027,183258827,95123603.0,68731569.0,0.0,0.0,66787671.0,224643762.0,275123375.0,158758614.0,52015160.0,0.0,186547501.0
2025-05-17,0.0,442453987.0,0.0,24862776.0,380332398,348909881,564781879,2362638167,233799796,186796986,95229603.0,68733576.0,0.0,0.0,66789456.0,225034869.0,275086667.0,158606606.0,52016185.0,0.0,186707168.0
2025-05-18,0.0,442549009.0,0.0,24862776.0,373770075,348991385,853900815,2374095372,214849978,190133997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-19,0.0,442799403.0,0.0,16730183.0,344735306,328141790,880396458,2385471625,212630332,193896837,97728441.0,66765043.0,0.0,0.0,62666936.0,238563253.0,275208840.0,160546099.0,53630423.0,0.0,195357496.0
2025-05-20,0.0,541503760.0,0.0,16732523.0,364463629,278427615,769289094,2477142914,211217702,193322266,102849380.0,65928454.0,7357411.0,0.0,63549027.0,246598365.0,275196787.0,164383321.0,53570973.0,86460450.0,194032263.0
2025-05-21,0.0,541333780.0,0.0,16947646.0,400240007,269074187,780474717,2494987733,211370171,192199312,95472821.0,63916202.0,7357411.0,0.0,67330446.0,251761160.0,275233833.0,166935912.0,54421925.0,86108550.0,191607165.0
2025-05-22,0.0,540657684.0,0.0,17064646.0,464386275,269367237,707740881,2543995572,207194432,185095921,95044498.0,65574068.0,7357411.0,0.0,72392942.0,263922378.0,275292993.0,175572283.0,54560732.0,83648985.0,186366032.0
2025-05-23,0.0,640050720.0,0.0,17064646.0,371314011,272947927,713856707,2636388106,179403574,155359349,99815190.0,65935008.0,7357411.0,0.0,69609345.0,277074374.0,275303901.0,168850240.0,54948773.0,79688870.0,176000203.0
2025-05-24,0.0,639873747.0,0.0,16857159.0,358711692,273603522,798200586,2639264100,176133719,155980210,101751329.0,66151133.0,7357411.0,0.0,70121687.0,281594190.0,275387453.0,170224579.0,54481711.0,79620324.0,168913279.0
2025-05-25,0.0,640391116.0,0.0,16853108.0,303277483,276762680,882638181,2641250729,180160725,158090451,101731987.0,66314585.0,7357411.0,0.0,70088622.0,285338253.0,275368199.0,172368554.0,55142228.0,79620018.0,161283700.0
2025-05-26,0.0,639743424.0,0.0,16853108.0,383111399,271523039,763531731,2650537926,193990457,160329506,101409713.0,66065062.0,7357411.0,0.0,71437795.0,285668042.0,275414405.0,171626188.0,55374914.0,79621515.0,198748221.0
2025-05-27,11834268.0,639695115.0,39101127.0,16997152.0,391935168,186529478,662720615,2680725188,207966767,195844283,102161155.0,65540883.0,7357411.0,0.0,72072170.0,288398578.0,275464998.0,175798842.0,55399844.0,79646350.0,197128171.0
2025-05-28,195327040.0,788435601.0,78018093.0,16997152.0,373124529,120570518,719963344,2803269899,223974132,181895361,81388770.0,64091418.0,7357411.0,0.0,84346596.0,295904814.0,275437792.0,173526480.0,55703514.0,80008004.0,202882650.0
2025-05-29,196535984.0,787299516.0,78190634.0,16853108.0,330457943,273313384,732937347,2919307919,228367337,180364771,77872831.0,63859402.0,7831947.0,0.0,85286967.0,303355439.0,275494189.0,171648104.0,57103406.0,80008004.0,197886659.0
2025-05-30,196810468.0,788273658.0,78275858.0,14630108.0,411266131,292312178,633410875,2983903791,229758769,184500148,74928046.0,68060335.0,7831947.0,0.0,85660113.0,310421878.0,275510222.0,171852565.0,57611373.0,79958885.0,191697938.0
2025-05-31,284581462.0,987214652.0,117586728.0,14781100.0,372141151,153387672,629753675,3119688121,226629003,187534854,79683873.0,67236081.0,7872314.0,0.0,87254651.0,314134105.0,275522312.0,172005898.0,58318156.0,80641677.0,196808834.0
2025-06-01,312444616.0,987443247.0,92500120.0,14781100.0,385423840,155563457,606192303,3163381235,227763268,185569110,82856306.0,67122934.0,7872314.0,0.0,87589882.0,316803678.0,275506461.0,171567252.0,58357233.0,80641677.0,198030380.0
2025-06-02,325949107.0,987790700.0,97052465.0,14817250.0,372983729,149952289,558209218,3283883085,223776090,189797306,86884146.0,66543488.0,7872314.0,0.0,89482632.0,306461210.0,100014963.0,181568728.0,58373000.0,80641677.0,197798080.0
2025-06-03,340384962.0,1084212743.0,102015940.0,14932478.0,370871781,186019731,513026858,3337882104,220974205,194188600,86587710.0,66043442.0,7916307.0,43336884.0,89201495.0,310492496.0,175006002.0,179875086.0,57975884.0,80660565.0,195677895.0
